venue_no,venue_name,race_no,number,exhibition,one_lap,turning,straight
17,宮島,6,2,6.69,37.71,5.74,7.01
17,宮島,6,3,6.72,37.67,5.72,7.14
17,宮島,6,4,6.7,37.51,5.97,7.12
17,宮島,6,5,6.64,37.89,5.92,7.14
17,宮島,6,6,6.71,37.77,5.83,7.17
9,津,7,1,6.9,--.--,4.27,9.0
9,津,7,2,6.92,--.--,4.65,9.1
9,津,7,3,6.84,--.--,4.9,8.7
9,津,7,4,6.91,--.--,5.1,8.56
9,津,7,5,6.9,--.--,4.9,8.73
9,津,7,6,6.96,--.--,4.7,8.97
21,芦屋,4,1,6.78,36.68,7.71,7.73
21,芦屋,4,2,6.87,37.57,8.08,7.76
21,芦屋,4,3,6.8,37.16,8.1,7.71
21,芦屋,4,4,6.74,37.19,8.11,7.71
21,芦屋,4,5,6.84,38.10,8.11,7.64
21,芦屋,4,6,6.81,38.41,8.48,7.73
21,芦屋,5,1,6.83,36.98,7.9,7.83
21,芦屋,5,2,6.75,37.44,8.04,7.81
21,芦屋,5,3,6.74,37.00,8.06,7.76
21,芦屋,5,4,6.82,37.37,8.06,7.86
21,芦屋,5,5,6.89,38.24,8.15,7.9
21,芦屋,5,6,6.84,37.25,8.09,7.76
21,芦屋,6,1,6.8,36.31,7.69,7.67
21,芦屋,6,2,6.79,36.85,7.86,7.75
21,芦屋,6,3,6.81,37.01,7.86,7.71
21,芦屋,6,4,7.0,37.80,8.19,7.92
21,芦屋,6,5,6.88,36.82,8.0,7.77
21,芦屋,6,6,6.9,36.67,7.78,7.76
21,芦屋,7,1,6.82,37.68,7.95,7.82
21,芦屋,7,2,6.84,37.35,8.04,7.72
21,芦屋,7,3,6.85,37.41,7.89,7.8
21,芦屋,7,4,6.82,38.15,8.4,7.86
21,芦屋,7,5,6.82,37.48,8.19,7.81
21,芦屋,7,6,6.86,37.79,8.26,7.81
21,芦屋,8,1,6.83,37.07,7.87,7.83
21,芦屋,8,2,6.85,37.40,8.02,7.82
21,芦屋,8,3,6.87,37.48,7.95,7.91
21,芦屋,8,4,6.93,37.46,8.05,7.9
21,芦屋,8,5,6.89,37.47,8.09,7.88
21,芦屋,8,6,6.93,38.91,7.92,7.89
21,芦屋,9,1,6.89,36.96,7.81,7.81
21,芦屋,9,2,6.89,37.11,8.01,7.93
21,芦屋,9,3,6.9,37.07,7.81,7.88
21,芦屋,9,4,6.9,38.07,8.46,7.88
21,芦屋,9,5,6.89,37.23,8.12,7.9
21,芦屋,9,6,6.9,37.54,8.17,7.86
21,芦屋,10,1,6.91,36.80,7.77,7.84
21,芦屋,10,2,6.9,37.60,8.16,7.82
21,芦屋,10,3,6.93,37.82,8.3,7.87
21,芦屋,10,4,6.91,37.64,8.06,7.92
21,芦屋,10,5,6.95,38.57,8.22,7.92
21,芦屋,10,6,6.93,38.53,8.5,7.92
21,芦屋,11,1,6.9,36.76,7.97,7.76
21,芦屋,11,2,6.94,37.03,8.04,7.82
21,芦屋,11,3,6.87,36.86,7.86,7.83
21,芦屋,11,4,6.95,37.61,8.09,7.91
21,芦屋,11,5,6.82,37.08,7.94,7.88
21,芦屋,11,6,6.92,37.80,8.31,7.86
22,福岡,1,1,6.92,37.35,5.47,7.57
22,福岡,1,2,6.94,37.83,5.73,7.53
22,福岡,1,3,6.95,37.90,5.7,7.53
22,福岡,1,4,6.97,38.90,6.02,7.5
22,福岡,1,5,6.86,38.44,5.93,7.39
22,福岡,1,6,6.96,38.37,5.83,7.53
22,福岡,2,1,6.92,37.53,5.67,7.51
22,福岡,2,2,6.93,38.45,5.8,7.53
22,福岡,2,3,6.88,37.60,5.63,7.43
22,福岡,2,4,6.89,38.10,5.7,7.5
22,福岡,2,5,6.93,38.03,5.63,7.51
22,福岡,2,6,6.86,38.47,5.9,7.37
22,福岡,3,1,7.09,38.22,5.78,7.79
22,福岡,3,2,6.95,37.64,5.87,7.53
22,福岡,3,3,6.92,37.67,5.77,7.57
22,福岡,3,4,6.97,37.77,5.7,7.54
22,福岡,3,5,6.94,38.12,5.79,7.57
22,福岡,3,6,7.0,38.52,5.74,7.57
17,宮島,7,1,6.82,37.93,6.11,7.1
17,宮島,7,2,6.85,38.40,6.09,7.31
17,宮島,7,3,6.76,37.84,5.81,7.26
17,宮島,7,4,6.77,37.44,5.71,7.15
17,宮島,7,5,6.76,37.92,6.19,7.22
17,宮島,7,6,6.75,37.78,5.93,7.29
4,平和島,7,1,6.99,37.85,5.75,7.5
4,平和島,7,2,7.06,37.53,5.59,7.46
4,平和島,7,3,7.03,38.11,5.7,7.54
4,平和島,7,4,7.06,37.64,5.72,7.56
4,平和島,7,5,7.19,37.80,5.64,7.65
4,平和島,7,6,7.09,37.87,5.73,7.57
16,児島,7,1,6.8,37.37,5.93,6.9
16,児島,7,2,6.68,37.43,5.8,10.3
16,児島,7,3,6.82,37.50,5.83,6.77
16,児島,7,4,6.92,37.80,5.8,7.07
16,児島,7,5,6.94,37.73,6.13,6.87
16,児島,7,6,6.83,37.60,5.97,6.73
22,福岡,4,1,7.07,38.31,5.92,7.63
22,福岡,4,2,7.08,38.61,6.0,7.69
22,福岡,4,3,7.0,38.23,6.3,7.67
22,福岡,4,4,6.87,38.35,6.15,7.5
22,福岡,4,5,7.09,39.30,6.2,7.77
22,福岡,4,6,7.09,39.21,6.26,7.61
9,津,8,1,7.03,--.--,4.4,9.23
9,津,8,2,6.96,--.--,4.63,8.77
9,津,8,3,7.06,--.--,4.8,8.87
9,津,8,4,6.99,--.--,4.78,8.7
9,津,8,5,7.0,--.--,4.7,8.57
9,津,8,6,7.02,--.--,4.9,8.8
21,芦屋,12,1,6.92,37.24,7.9,7.96
21,芦屋,12,2,6.91,37.36,7.92,7.83
21,芦屋,12,3,6.86,37.11,8.1,7.9
21,芦屋,12,4,6.88,37.15,8.0,7.84
21,芦屋,12,5,6.92,37.77,8.26,7.96
21,芦屋,12,6,6.94,38.14,8.2,7.96
17,宮島,8,1,6.8,37.20,5.76,7.21
17,宮島,8,2,6.8,37.61,5.69,7.24
17,宮島,8,3,6.75,37.00,5.92,7.19
17,宮島,8,4,6.73,37.28,5.64,7.2
17,宮島,8,5,6.77,36.93,5.71,7.14
17,宮島,8,6,6.8,37.48,5.59,7.23
4,平和島,8,1,6.95,37.38,5.33,7.53
4,平和島,8,2,7.1,37.93,5.53,7.64
4,平和島,8,3,7.1,38.13,5.77,7.64
4,平和島,8,4,6.91,38.60,5.97,7.57
4,平和島,8,5,6.98,38.02,5.88,7.57
4,平和島,8,6,7.02,37.90,6.1,7.42
22,福岡,5,1,6.94,37.16,5.47,7.5
22,福岡,5,2,6.92,37.90,5.7,7.49
22,福岡,5,3,7.02,38.60,5.87,7.62
22,福岡,5,4,7.03,38.40,5.97,7.53
22,福岡,5,5,6.97,37.36,5.74,7.53
22,福岡,5,6,7.03,38.53,5.85,7.57
16,児島,8,1,6.95,37.30,5.8,6.67
16,児島,8,2,6.9,37.00,5.53,6.83
16,児島,8,3,6.99,37.87,5.53,6.97
16,児島,8,4,7.09,37.40,5.87,6.83
16,児島,8,5,6.93,37.43,5.93,6.8
16,児島,8,6,7.03,37.53,5.53,6.87
9,津,9,1,6.94,--.--,4.53,8.8
9,津,9,2,6.95,--.--,4.67,8.97
9,津,9,3,7.02,--.--,5.07,9.07
9,津,9,4,6.86,--.--,4.88,8.8
9,津,9,5,6.88,--.--,4.77,8.7
9,津,9,6,6.91,--.--,5.03,8.87
4,平和島,9,1,6.97,38.08,5.6,7.57
4,平和島,9,2,6.98,38.24,5.88,7.54
4,平和島,9,3,6.99,38.43,6.07,7.57
4,平和島,9,4,7.02,37.93,5.83,7.53
4,平和島,9,5,7.3,37.71,5.58,7.59
4,平和島,9,6,7.05,37.98,5.72,7.63
22,福岡,6,1,7.01,37.93,5.94,7.6
22,福岡,6,2,6.97,37.54,5.6,7.53
22,福岡,6,3,7.01,37.59,5.6,7.63
22,福岡,6,4,7.0,37.83,6.1,7.5
22,福岡,6,5,7.02,38.47,6.43,7.61
22,福岡,6,6,6.99,38.40,6.17,7.53
17,宮島,9,1,6.79,37.29,5.66,7.26
17,宮島,9,2,6.73,36.82,6.09,7.1
17,宮島,9,3,6.67,37.30,5.99,7.1
17,宮島,9,4,6.64,37.62,5.97,7.13
17,宮島,9,5,6.67,37.85,5.9,7.22
17,宮島,9,6,6.78,37.42,5.73,7.28
16,児島,9,1,6.87,37.37,5.33,6.83
16,児島,9,2,6.73,37.90,5.6,6.83
16,児島,9,3,6.87,37.73,5.73,6.8
16,児島,9,4,6.88,37.47,5.73,6.87
16,児島,9,5,6.82,37.23,6.0,6.77
16,児島,9,6,6.82,37.63,5.73,6.9
9,津,10,1,7.0,--.--,4.53,9.0
9,津,10,2,6.94,--.--,4.77,8.93
9,津,10,3,6.94,--.--,5.13,8.77
9,津,10,4,6.98,--.--,4.92,8.6
9,津,10,5,7.04,--.--,5.17,8.71
9,津,10,6,6.89,--.--,5.06,8.8
12,住之江,1,1,6.9,36.91,11.39,
12,住之江,1,2,6.85,36.60,11.2,
12,住之江,1,3,6.9,37.47,11.51,
12,住之江,1,4,6.91,37.42,11.22,
12,住之江,1,5,6.96,37.23,11.44,
12,住之江,1,6,7.0,37.86,11.59,
15,丸亀,1,1,6.89,37.33,5.43,6.03
15,丸亀,1,2,6.96,37.97,5.6,6.27
15,丸亀,1,3,6.95,37.80,5.63,5.93
15,丸亀,1,4,7.03,37.87,5.77,6.03
15,丸亀,1,5,6.96,37.60,5.63,6.13
15,丸亀,1,6,6.94,37.47,5.67,6.1
22,福岡,7,1,6.99,37.36,5.94,7.53
22,福岡,7,2,7.09,38.23,5.77,7.7
22,福岡,7,3,7.04,38.25,5.98,7.67
22,福岡,7,4,7.04,38.30,6.27,7.49
22,福岡,7,5,7.06,38.27,5.97,7.7
22,福岡,7,6,7.0,40.29,6.34,7.53
4,平和島,10,1,6.99,37.33,5.61,7.67
4,平和島,10,2,7.07,37.93,5.8,7.69
4,平和島,10,3,7.08,37.53,5.77,7.73
4,平和島,10,4,7.09,38.07,5.87,7.63
4,平和島,10,5,7.09,37.90,5.77,7.62
4,平和島,10,6,7.12,37.96,5.61,7.63
17,宮島,10,1,6.73,38.29,6.07,7.1
17,宮島,10,2,6.75,37.55,5.81,7.16
17,宮島,10,3,6.69,38.20,5.79,7.21
17,宮島,10,4,6.76,37.73,5.73,7.23
17,宮島,10,5,6.8,37.37,5.69,7.2
17,宮島,10,6,6.74,37.05,5.93,7.07
16,児島,10,1,6.91,37.37,5.63,6.77
16,児島,10,2,6.92,37.50,5.4,6.87
16,児島,10,3,6.91,37.97,5.67,7.1
16,児島,10,4,6.81,37.40,5.53,6.87
16,児島,10,5,6.86,38.07,5.47,7.0
16,児島,10,6,6.9,37.57,5.57,6.9
12,住之江,2,1,6.94,37.12,11.42,
12,住之江,2,2,6.92,37.42,11.54,
12,住之江,2,3,7.0,37.49,11.62,
12,住之江,2,4,6.95,37.33,11.44,
12,住之江,2,5,6.91,36.94,11.34,
12,住之江,2,6,6.94,37.13,11.45,
15,丸亀,2,1,6.89,37.17,5.5,6.1
15,丸亀,2,2,7.01,37.83,5.57,6.07
15,丸亀,2,3,6.93,37.97,5.93,6.13
15,丸亀,2,4,6.89,38.33,5.63,6.1
15,丸亀,2,5,6.94,38.43,6.13,5.93
15,丸亀,2,6,6.91,37.90,5.43,6.27
22,福岡,8,1,6.89,37.22,5.83,7.5
22,福岡,8,2,7.04,37.31,5.98,7.63
22,福岡,8,3,7.12,38.25,6.09,7.78
22,福岡,8,4,7.02,38.23,5.94,7.7
22,福岡,8,5,7.04,38.40,5.93,7.67
22,福岡,8,6,6.99,39.54,5.93,7.57
9,津,11,1,-.--,--.--,4.23,9.3
9,津,11,2,-.--,--.--,4.57,9.03
9,津,11,3,-.--,--.--,4.7,8.77
9,津,11,4,-.--,--.--,4.73,8.97
9,津,11,5,-.--,--.--,4.89,8.83
9,津,11,6,-.--,--.--,4.87,8.66
17,宮島,11,1,6.74,36.80,5.41,7.13
17,宮島,11,2,6.71,37.38,5.51,7.18
17,宮島,11,3,6.80,37.19,5.75,7.23
17,宮島,11,4,6.79,37.15,5.68,7.19
17,宮島,11,5,6.78,37.12,5.75,7.19
17,宮島,11,6,6.80,36.90,5.54,7.27
4,平和島,11,1,7.09,37.79,5.65,7.63
4,平和島,11,2,7.24,37.57,5.63,7.61
4,平和島,11,3,7.00,38.18,5.61,7.59
4,平和島,11,4,6.97,38.34,5.73,7.73
4,平和島,11,5,7.00,37.56,5.7,7.53
4,平和島,11,6,7.05,37.97,6.17,7.52
12,住之江,3,1,6.95,37.34,11.59,
12,住之江,3,2,6.96,37.76,11.74,
12,住之江,3,3,6.95,37.44,11.57,
12,住之江,3,4,6.99,37.20,11.53,
12,住之江,3,5,7.00,37.66,11.69,
12,住之江,3,6,6.98,37.56,11.61,
15,丸亀,3,1,6.93,37.40,5.77,5.83
15,丸亀,3,2,6.96,37.77,5.5,6.0
15,丸亀,3,3,7.01,37.60,5.47,6.2
15,丸亀,3,4,7.00,37.53,5.23,6.17
15,丸亀,3,5,6.98,38.23,5.63,6.2
15,丸亀,3,6,6.85,37.77,5.63,6.07
16,児島,11,1,6.74,37.43,6.03,6.73
16,児島,11,2,6.99,37.80,6.7,6.63
16,児島,11,3,6.93,37.90,6.2,6.77
16,児島,11,4,6.81,37.43,6.1,6.73
16,児島,11,5,6.86,37.63,5.83,6.77
16,児島,11,6,6.77,37.53,5.93,6.77
22,福岡,9,1,6.99,37.20,5.7,7.63
22,福岡,9,2,7.06,37.56,5.57,7.67
22,福岡,9,3,7.07,38.43,5.9,7.67
22,福岡,9,4,6.99,38.59,5.93,7.7
22,福岡,9,5,7.05,38.74,5.9,7.6
22,福岡,9,6,6.97,38.77,6.3,7.65
4,平和島,12,1,7.25,37.93,5.87,7.7
4,平和島,12,2,7.15,38.23,5.77,7.73
4,平和島,12,3,7.09,38.23,6.0,7.63
4,平和島,12,4,7.22,38.60,5.73,7.63
4,平和島,12,5,7.22,38.73,6.3,7.74
4,平和島,12,6,7.21,38.53,5.9,7.63
9,津,12,1,7.00,--.--,4.5,9.07
9,津,12,2,6.91,--.--,4.57,8.88
9,津,12,3,6.97,--.--,4.8,8.77
9,津,12,4,6.95,--.--,4.84,8.76
9,津,12,5,6.92,--.--,4.81,8.93
9,津,12,6,7.04,--.--,4.87,8.81
12,住之江,4,1,7.01,37.11,11.28,
12,住之江,4,2,6.94,37.05,11.35,
12,住之江,4,3,6.98,37.31,11.55,
12,住之江,4,4,6.95,37.36,11.59,
12,住之江,4,5,6.97,37.35,11.63,
12,住之江,4,6,7.03,37.92,11.65,
12,住之江,5,1,6.87,37.06,11.41,
12,住之江,5,2,6.99,37.53,11.56,
12,住之江,5,3,6.96,37.56,11.66,
12,住之江,5,4,6.93,37.30,11.39,
12,住之江,5,5,6.94,37.38,11.28,
12,住之江,5,6,6.97,37.17,11.47,
12,住之江,6,1,6.94,37.14,11.44,
12,住之江,6,2,6.89,37.57,11.4,
12,住之江,6,3,7.04,37.77,11.43,
12,住之江,6,4,6.87,36.73,11.29,
12,住之江,6,5,7.01,38.28,11.76,
12,住之江,6,6,6.86,38.08,11.74,
12,住之江,7,1,6.89,36.95,11.31,
12,住之江,7,2,6.92,37.15,11.51,
12,住之江,7,3,6.92,37.28,11.52,
12,住之江,7,4,6.96,37.47,11.58,
12,住之江,7,5,6.95,37.57,11.56,
12,住之江,7,6,7.03,37.89,11.67,
12,住之江,8,1,6.94,36.95,11.41,
12,住之江,8,2,6.91,37.21,11.41,
12,住之江,8,3,6.94,37.46,11.52,
12,住之江,8,4,7.00,37.50,11.47,
12,住之江,8,5,6.98,37.64,11.63,
12,住之江,8,6,6.92,37.65,11.71,
12,住之江,9,1,6.89,37.20,11.46,
12,住之江,9,2,6.94,36.96,11.25,
12,住之江,9,3,6.92,36.95,11.37,
12,住之江,9,4,6.90,37.51,11.61,
12,住之江,9,5,6.96,37.83,11.48,
12,住之江,9,6,6.83,37.36,11.44,
12,住之江,10,1,6.91,37.17,11.36,
12,住之江,10,2,6.96,37.31,11.46,
12,住之江,10,3,6.97,37.48,11.45,
12,住之江,10,4,6.94,37.11,11.41,
12,住之江,10,5,6.90,36.60,11.33,
12,住之江,10,6,6.89,37.27,11.51,
15,丸亀,4,1,6.90,37.17,6.07,5.87
15,丸亀,4,2,6.78,37.60,5.57,5.93
15,丸亀,4,3,6.89,37.27,5.47,5.97
15,丸亀,4,4,6.92,38.00,5.63,5.97
15,丸亀,4,5,6.87,38.40,5.73,5.93
15,丸亀,4,6,6.93,38.50,5.87,6.1
15,丸亀,5,1,6.87,37.63,5.53,6.03
15,丸亀,5,2,6.82,38.60,5.83,5.97
15,丸亀,5,3,6.95,38.37,5.73,6.13
15,丸亀,5,4,6.89,37.90,5.8,5.97
15,丸亀,5,5,6.88,37.27,5.57,6.17
15,丸亀,5,6,6.77,38.87,5.93,6.3
15,丸亀,6,1,6.95,37.33,5.53,6.13
15,丸亀,6,2,6.88,38.00,5.5,6.2
15,丸亀,6,3,6.97,37.73,5.6,6.13
15,丸亀,6,4,6.92,37.83,5.73,6.07
15,丸亀,6,5,6.89,37.77,5.47,6.23
15,丸亀,6,6,6.92,37.63,5.5,6.13
15,丸亀,7,1,6.81,36.97,5.43,6.07
15,丸亀,7,2,6.91,37.10,5.27,6.17
15,丸亀,7,3,6.90,37.30,5.37,6.2
15,丸亀,7,4,6.94,38.17,5.47,6.1
15,丸亀,7,5,6.97,38.03,5.27,6.13
15,丸亀,7,6,6.86,37.67,5.47,6.17
15,丸亀,8,1,6.97,37.43,5.5,6.03
15,丸亀,8,2,6.94,37.33,5.7,6.0
15,丸亀,8,3,6.85,37.80,5.5,6.2
15,丸亀,8,4,6.89,37.83,5.53,6.27
15,丸亀,8,5,6.94,37.47,5.67,6.23
15,丸亀,8,6,6.96,38.63,6.57,6.03
15,丸亀,9,1,6.97,37.07,5.47,6.2
15,丸亀,9,2,6.91,37.70,5.77,6.03
15,丸亀,9,3,6.98,38.23,5.93,6.03
15,丸亀,9,4,6.91,37.67,6.3,6.03
15,丸亀,9,5,6.84,37.13,5.83,6.07
15,丸亀,9,6,6.85,36.83,5.73,6.07
15,丸亀,10,1,6.84,37.53,5.67,6.03
15,丸亀,10,2,6.86,37.23,5.6,6.03
15,丸亀,10,3,6.83,38.30,5.73,6.13
15,丸亀,10,4,6.83,37.00,5.97,6.03
15,丸亀,10,5,7.03,37.63,5.63,6.07
15,丸亀,10,6,6.95,37.40,5.57,6.13
16,児島,12,1,6.67,36.60,5.6,6.87
16,児島,12,2,6.82,37.23,5.77,6.83
16,児島,12,4,6.84,37.73,5.97,6.93
16,児島,12,5,6.93,37.03,5.47,7.03
16,児島,12,6,6.93,37.37,5.6,6.93
17,宮島,12,1,6.70,36.74,5.67,7.1
17,宮島,12,2,6.68,37.20,5.78,7.1
17,宮島,12,3,6.66,36.73,5.62,7.12
17,宮島,12,4,6.74,37.27,5.86,7.18
17,宮島,12,5,6.71,37.18,5.62,7.19
17,宮島,12,6,6.70,37.32,5.78,7.26
22,福岡,10,1,7.01,37.50,5.6,7.67
22,福岡,10,2,7.03,38.20,6.17,7.6
22,福岡,10,3,7.04,38.41,5.92,7.72
22,福岡,10,4,7.03,37.93,6.03,7.57
22,福岡,10,5,7.10,38.16,6.03,7.53
22,福岡,10,6,7.05,38.88,6.13,7.5
22,福岡,11,1,7.03,37.67,5.8,7.69
22,福岡,11,2,7.04,37.57,5.7,7.63
22,福岡,11,3,7.11,38.23,5.6,7.63
22,福岡,11,4,7.04,38.03,6.03,7.54
22,福岡,11,5,7.00,37.63,5.9,7.5
22,福岡,11,6,6.89,38.33,6.2,7.5
22,福岡,12,1,6.90,37.73,5.9,7.5
