venue_no,venue_name,race_no,number,exhibition,one_lap,turning,straight
18,徳山,4,1,6.95,37.9,11.87,
18,徳山,4,2,6.95,37.59,11.59,
18,徳山,4,3,6.91,37.96,11.93,
18,徳山,4,4,6.97,38.59,12.06,
18,徳山,4,5,7.05,38.41,11.68,
18,徳山,4,6,7.0,38.34,11.95,
21,芦屋,4,1,6.92,37.03,8.0,7.92
21,芦屋,4,2,6.99,38.22,8.47,7.88
21,芦屋,4,3,6.94,37.63,8.56,7.87
21,芦屋,4,4,7.0,38.1,8.7,8.01
21,芦屋,4,5,6.99,37.3,8.19,7.94
21,芦屋,4,6,7.0,37.47,8.21,7.91
23,唐津,4,1,6.64,37.5,5.53,7.9
23,唐津,4,2,6.75,37.57,5.53,7.63
23,唐津,4,3,6.7,37.13,5.73,7.87
23,唐津,4,4,6.65,37.14,5.6,7.83
23,唐津,4,5,6.71,37.2,5.4,7.77
23,唐津,4,6,6.75,37.2,5.47,7.8
18,徳山,5,1,6.97,37.75,11.74,
18,徳山,5,2,7.05,38.76,12.13,
18,徳山,5,3,7.04,38.52,11.98,
18,徳山,5,4,7.05,38.18,11.74,
18,徳山,5,5,6.94,37.87,11.69,
18,徳山,5,6,7.09,38.68,12.08,
8,常滑,1,1,6.88,37.59,5.67,7.34
8,常滑,1,2,6.95,37.56,5.65,7.49
8,常滑,1,3,6.84,38.0,5.53,7.4
8,常滑,1,4,6.88,37.93,5.5,7.37
8,常滑,1,5,6.86,38.07,6.07,7.34
8,常滑,1,6,7.04,38.64,6.07,7.7
21,芦屋,5,1,6.94,36.91,8.09,7.89
21,芦屋,5,2,6.97,38.22,8.51,8.0
21,芦屋,5,3,7.04,38.51,8.5,8.06
21,芦屋,5,4,6.99,37.97,8.47,7.98
21,芦屋,5,5,7.03,38.48,8.61,8.0
21,芦屋,5,6,6.98,39.03,8.21,7.91
17,宮島,1,1,6.76,37.35,5.98,7.32
17,宮島,1,2,6.82,38.12,6.01,7.35
17,宮島,1,3,6.81,37.96,5.96,7.35
17,宮島,1,4,6.82,37.53,5.84,7.37
17,宮島,1,5,6.8,38.04,5.93,7.36
17,宮島,1,6,6.8,37.84,5.85,7.34
23,唐津,5,1,6.79,37.21,5.3,7.87
23,唐津,5,2,6.75,37.34,5.52,7.86
23,唐津,5,3,6.72,37.17,5.86,7.74
23,唐津,5,4,6.77,37.48,5.72,7.73
23,唐津,5,5,6.72,37.26,5.67,8.03
23,唐津,5,6,6.75,37.41,5.52,7.93
13,尼崎,1,1,6.93,37.03,11.52,
13,尼崎,1,2,6.93,37.99,11.85,
13,尼崎,1,3,6.94,37.6,11.67,
13,尼崎,1,4,6.96,37.68,11.78,
13,尼崎,1,5,6.87,37.5,11.74,
13,尼崎,1,6,6.9,38.18,11.84,
8,常滑,2,1,6.91,37.86,5.9,7.54
8,常滑,2,2,6.84,37.74,5.68,7.38
8,常滑,2,3,6.84,38.17,5.82,7.48
8,常滑,2,4,6.91,37.3,5.63,7.41
8,常滑,2,5,6.86,37.9,5.78,7.42
8,常滑,2,6,6.94,37.74,5.8,7.45
18,徳山,6,1,6.96,37.91,11.81,
18,徳山,6,2,6.99,38.14,11.87,
18,徳山,6,3,7.05,38.37,12.06,
18,徳山,6,4,7.08,38.75,12.21,
18,徳山,6,5,7.08,38.95,12.25,
18,徳山,6,6,7.01,38.38,11.94,
2,戸田,1,1,6.86,37.72,5.27,7.23
2,戸田,1,2,6.79,37.89,5.3,7.2
2,戸田,1,3,6.78,37.9,5.49,7.1
2,戸田,1,4,6.77,37.83,5.43,7.15
2,戸田,1,5,6.78,37.8,5.42,7.07
2,戸田,1,6,6.74,38.12,5.72,7.21
16,児島,1,1,6.93,36.83,5.84,6.67
16,児島,1,2,6.91,37.03,5.8,6.77
16,児島,1,3,6.99,38.3,6.13,6.97
16,児島,1,4,6.97,38.03,5.97,6.77
16,児島,1,5,6.99,39.1,6.0,6.87
16,児島,1,6,6.97,37.63,5.77,6.85
21,芦屋,6,1,6.88,37.63,8.27,7.96
21,芦屋,6,2,6.93,37.5,8.38,7.85
21,芦屋,6,3,6.92,37.62,8.2,7.97
21,芦屋,6,4,6.93,37.74,8.45,7.9
21,芦屋,6,6,6.92,37.06,8.07,7.89
17,宮島,2,1,6.69,37.43,6.3,7.26
17,宮島,2,2,6.82,37.57,5.97,7.27
17,宮島,2,3,6.83,38.03,6.0,7.27
17,宮島,2,4,6.73,38.0,5.79,7.27
17,宮島,2,5,6.84,37.73,5.84,7.46
17,宮島,2,6,6.79,37.57,6.21,7.37
23,唐津,6,1,6.78,36.92,5.38,7.84
23,唐津,6,2,6.8,37.4,5.54,7.82
23,唐津,6,3,6.77,36.96,5.44,7.76
23,唐津,6,4,6.83,37.16,5.7,7.79
23,唐津,6,5,6.73,36.9,5.54,7.83
23,唐津,6,6,6.74,37.23,5.4,7.78
13,尼崎,2,1,6.86,37.2,11.51,
13,尼崎,2,2,6.88,37.08,11.51,
13,尼崎,2,3,6.89,37.67,11.71,
13,尼崎,2,4,6.94,37.97,11.85,
13,尼崎,2,5,6.92,37.85,11.86,
13,尼崎,2,6,6.96,38.63,12.21,
5,多摩川,1,1,6.69,36.9,5.79,6.79
5,多摩川,1,2,6.67,37.9,5.73,6.96
5,多摩川,1,3,6.77,37.77,5.77,7.03
5,多摩川,1,4,6.69,37.41,5.97,7.1
5,多摩川,1,5,6.72,37.77,6.18,6.94
5,多摩川,1,6,6.75,38.36,6.14,6.85
18,徳山,7,1,7.08,38.45,11.87,
18,徳山,7,2,7.07,38.97,11.98,
18,徳山,7,3,7.0,38.56,12.2,
18,徳山,7,4,6.83,38.21,11.95,
18,徳山,7,5,7.06,38.95,11.94,
18,徳山,7,6,7.05,38.88,12.26,
2,戸田,2,1,6.73,37.57,5.7,7.08
2,戸田,2,2,6.68,37.3,5.3,7.13
2,戸田,2,3,6.76,38.22,5.29,6.95
2,戸田,2,4,6.71,37.85,5.63,7.1
2,戸田,2,5,6.77,37.92,5.73,7.03
2,戸田,2,6,6.91,37.77,5.77,7.13
8,常滑,3,1,6.94,38.33,6.0,7.4
8,常滑,3,2,6.93,38.5,6.19,7.59
8,常滑,3,3,6.96,37.73,5.86,7.42
8,常滑,3,4,7.01,38.87,6.01,7.59
8,常滑,3,5,6.99,39.21,7.17,7.42
8,常滑,3,6,6.93,39.5,6.21,7.64
16,児島,2,1,6.88,36.68,6.1,6.53
16,児島,2,2,6.9,37.97,5.5,6.97
16,児島,2,3,6.88,37.53,5.98,6.9
16,児島,2,4,6.97,38.1,6.0,7.03
16,児島,2,5,7.05,38.07,6.37,7.0
16,児島,2,6,6.94,37.73,6.37,6.83
21,芦屋,7,1,6.95,37.1,7.98,7.95
21,芦屋,7,2,6.9,37.02,8.24,7.79
21,芦屋,7,3,6.82,37.35,8.1,7.82
21,芦屋,7,4,7.02,37.86,8.18,7.91
21,芦屋,7,5,6.86,37.94,8.3,7.92
21,芦屋,7,6,6.89,37.56,7.97,7.9
17,宮島,3,1,6.73,37.46,5.81,7.33
17,宮島,3,2,6.81,37.91,5.66,7.29
17,宮島,3,3,6.79,38.46,6.36,7.25
17,宮島,3,4,6.76,37.93,5.96,7.22
17,宮島,3,5,6.85,37.95,5.98,7.35
17,宮島,3,6,6.81,37.96,5.84,7.36
23,唐津,7,1,6.88,37.53,5.77,8.01
23,唐津,7,2,6.92,37.63,5.78,8.15
23,唐津,7,3,6.86,38.29,5.98,8.0
23,唐津,7,4,6.92,37.44,5.61,8.07
23,唐津,7,5,6.76,38.0,5.77,7.91
23,唐津,7,6,6.88,39.07,5.92,7.95
6,浜名湖,1,1,6.81,37.48,5.22,7.98
6,浜名湖,1,2,6.76,38.23,5.34,8.11
6,浜名湖,1,3,6.84,38.26,5.4,7.92
6,浜名湖,1,4,6.76,37.84,5.36,7.93
6,浜名湖,1,5,6.77,37.53,5.5,7.89
6,浜名湖,1,6,6.81,37.19,5.5,7.83
13,尼崎,3,1,6.91,37.68,11.53,
13,尼崎,3,2,6.98,37.67,11.76,
13,尼崎,3,3,6.91,37.6,11.78,
13,尼崎,3,4,6.98,38.63,12.17,
13,尼崎,3,5,6.94,37.55,11.63,
13,尼崎,3,6,6.94,37.86,12.14,
5,多摩川,2,1,6.69,38.01,5.87,7.0
5,多摩川,2,2,6.72,37.62,5.58,7.0
5,多摩川,2,3,6.62,37.8,5.5,7.01
5,多摩川,2,4,6.7,37.1,5.39,7.07
5,多摩川,2,5,6.73,37.27,5.65,6.93
5,多摩川,2,6,6.76,37.89,5.64,7.0
18,徳山,8,1,6.97,37.52,11.68,
18,徳山,8,2,6.94,38.27,12.1,
18,徳山,8,3,6.97,37.96,11.94,
18,徳山,8,4,6.92,37.7,11.73,
18,徳山,8,5,7.06,38.66,11.92,
18,徳山,8,6,6.96,37.89,11.7,
2,戸田,3,1,6.85,38.0,5.6,7.1
2,戸田,3,2,6.77,37.8,5.37,7.21
2,戸田,3,3,6.86,37.3,5.1,7.23
2,戸田,3,4,6.87,38.27,5.25,7.27
2,戸田,3,5,6.81,37.17,5.77,7.1
2,戸田,3,6,6.76,37.9,6.1,6.92
8,常滑,4,1,7.01,38.5,5.67,7.59
8,常滑,4,2,6.93,38.43,5.77,7.44
8,常滑,4,3,6.96,38.6,5.5,7.54
8,常滑,4,4,6.95,38.16,5.64,7.46
8,常滑,4,5,6.97,37.88,5.86,7.48
8,常滑,4,6,7.0,38.63,5.81,7.53
16,児島,3,1,6.85,37.17,6.07,6.8
16,児島,3,2,6.95,37.67,5.93,6.83
16,児島,3,3,6.88,37.24,5.56,6.97
16,児島,3,4,6.91,38.07,5.67,6.93
16,児島,3,5,6.9,37.61,5.49,6.93
16,児島,3,6,6.93,38.6,6.13,6.97
21,芦屋,8,1,6.88,36.95,7.91,7.7
21,芦屋,8,2,6.88,36.89,7.79,7.82
21,芦屋,8,3,6.9,37.35,8.17,7.79
21,芦屋,8,4,6.88,36.64,7.53,7.75
21,芦屋,8,5,6.81,37.13,7.92,7.75
21,芦屋,8,6,6.93,37.4,8.06,7.86
6,浜名湖,2,1,6.72,37.34,5.45,7.99
6,浜名湖,2,2,6.74,38.03,5.44,8.0
6,浜名湖,2,3,6.81,37.78,5.41,8.03
6,浜名湖,2,4,6.69,37.46,5.39,8.02
6,浜名湖,2,5,6.89,38.19,5.64,8.03
6,浜名湖,2,6,6.77,37.86,5.75,8.05
17,宮島,4,1,6.76,37.48,5.53,7.32
17,宮島,4,2,6.81,37.78,5.82,7.31
17,宮島,4,3,6.78,37.98,5.78,7.4
17,宮島,4,4,6.76,38.01,5.64,7.3
17,宮島,4,5,6.72,38.09,5.88,7.38
17,宮島,4,6,6.81,38.87,5.75,7.38
23,唐津,8,1,6.91,36.96,5.57,7.89
23,唐津,8,2,6.91,37.43,5.5,7.99
23,唐津,8,3,6.81,37.73,5.62,8.06
23,唐津,8,4,6.81,36.67,5.66,7.93
23,唐津,8,5,6.91,37.76,5.78,7.89
23,唐津,8,6,6.93,37.6,6.08,8.03
13,尼崎,4,1,6.98,37.39,11.49,
13,尼崎,4,2,6.89,38.14,11.84,
13,尼崎,4,3,6.94,38.29,11.84,
13,尼崎,4,4,6.9,37.13,11.45,
13,尼崎,4,5,6.95,38.02,11.87,
13,尼崎,4,6,6.9,38.2,11.83,
2,戸田,4,1,6.7,37.8,5.27,7.13
2,戸田,4,2,6.64,37.07,5.0,7.07
2,戸田,4,3,6.71,37.07,5.33,7.05
2,戸田,4,4,6.7,39.32,5.87,6.97
2,戸田,4,5,6.79,39.03,5.63,7.22
2,戸田,4,6,6.82,38.0,5.5,7.03
8,常滑,5,1,7.0,38.73,5.87,7.55
8,常滑,5,2,6.94,37.97,5.88,7.55
8,常滑,5,3,7.06,38.32,5.95,7.53
8,常滑,5,4,6.95,39.03,5.8,7.53
8,常滑,5,5,7.03,38.7,5.77,7.66
8,常滑,5,6,7.01,39.4,6.05,7.77
5,多摩川,3,1,6.77,37.07,6.08,6.71
5,多摩川,3,2,6.73,36.8,5.47,7.0
5,多摩川,3,3,6.89,37.71,5.7,7.15
5,多摩川,3,4,6.77,37.52,5.67,6.91
5,多摩川,3,5,6.79,37.93,5.77,7.14
5,多摩川,3,6,6.82,37.87,6.07,7.06
16,児島,4,1,6.91,37.37,6.13,6.7
16,児島,4,2,6.95,37.6,5.87,6.9
16,児島,4,3,6.98,38.18,5.83,6.97
16,児島,4,4,7.1,38.33,5.87,7.03
16,児島,4,5,6.94,37.87,6.13,7.0
16,児島,4,6,7.02,37.9,6.6,6.97
18,徳山,9,1,6.95,37.49,11.72,
18,徳山,9,2,7.02,38.32,11.95,
18,徳山,9,3,6.97,38.15,11.74,
18,徳山,9,4,6.93,39.08,11.77,
18,徳山,9,5,6.93,38.27,11.77,
18,徳山,9,6,7.06,39.21,12.29,
2,戸田,5,1,6.55,37.01,5.18,7.03
2,戸田,5,2,6.67,37.9,5.27,7.03
2,戸田,5,3,6.67,38.28,5.37,7.18
2,戸田,5,4,6.71,37.94,5.28,7.03
2,戸田,5,5,6.77,38.41,5.5,7.2
2,戸田,5,6,6.79,38.19,5.43,7.2
2,戸田,6,1,6.71,37.26,5.47,7.13
2,戸田,6,2,6.73,38.86,5.4,7.23
2,戸田,6,3,6.86,38.03,5.43,7.17
2,戸田,6,4,6.88,38.37,5.67,7.2
2,戸田,6,5,6.89,38.27,5.67,7.14
2,戸田,6,6,6.62,37.25,5.2,7.07
2,戸田,7,1,6.69,37.36,5.55,7.03
2,戸田,7,2,6.82,37.86,5.3,7.23
2,戸田,7,3,6.78,37.62,5.57,7.1
2,戸田,7,4,6.71,37.47,5.7,7.13
2,戸田,7,5,6.66,38.23,5.47,7.13
2,戸田,7,6,6.78,38.17,5.3,7.17
2,戸田,8,1,6.66,37.9,5.6,7.14
2,戸田,8,2,6.64,38.18,5.65,7.08
2,戸田,8,3,6.65,37.97,5.67,7.1
2,戸田,8,4,6.73,37.54,5.29,7.27
2,戸田,8,5,6.73,38.95,5.45,7.07
2,戸田,8,6,6.77,39.95,5.65,7.07
5,多摩川,4,1,6.76,37.27,5.87,6.97
5,多摩川,4,2,6.7,37.44,5.67,7.06
5,多摩川,4,3,6.73,37.9,5.73,7.08
5,多摩川,4,4,6.75,37.26,6.63,7.1
5,多摩川,4,5,6.76,37.13,5.8,7.1
5,多摩川,4,6,6.72,37.73,5.97,6.93
5,多摩川,5,1,6.74,37.18,5.67,7.01
5,多摩川,5,2,6.79,37.14,5.82,6.93
5,多摩川,5,3,6.73,37.53,5.83,6.9
5,多摩川,5,4,6.78,37.6,5.87,6.9
5,多摩川,5,5,6.85,37.73,5.8,6.93
5,多摩川,5,6,6.8,37.67,5.63,6.97
5,多摩川,6,1,6.71,37.1,6.11,6.7
5,多摩川,6,2,6.8,37.44,5.66,7.17
5,多摩川,6,3,6.84,37.63,5.83,7.0
5,多摩川,6,4,6.7,37.81,5.65,6.97
5,多摩川,6,5,6.72,37.5,5.67,7.1
5,多摩川,6,6,6.77,37.96,5.57,7.1
5,多摩川,7,1,6.72,37.12,5.4,7.07
5,多摩川,7,2,6.83,37.8,5.86,7.22
5,多摩川,7,3,6.74,37.26,5.97,7.22
5,多摩川,7,4,6.81,37.72,5.67,7.14
5,多摩川,7,5,6.82,39.2,5.66,7.37
5,多摩川,7,6,6.81,38.43,5.77,7.2
6,浜名湖,3,1,6.81,37.65,5.48,8.19
6,浜名湖,3,2,6.89,38.31,5.06,8.23
6,浜名湖,3,3,6.94,38.41,5.63,8.0
6,浜名湖,3,4,6.8,38.6,5.64,7.92
6,浜名湖,3,5,6.84,38.35,5.75,7.93
6,浜名湖,3,6,6.84,38.97,5.8,7.95
2,戸田,9,1,6.71,36.93,5.5,7.04
2,戸田,9,2,6.70,37.60,5.77,7.13
2,戸田,9,3,6.84,38.06,5.6,7.17
2,戸田,9,4,6.67,37.50,5.41,7.23
2,戸田,9,5,6.73,37.67,5.83,7.1
2,戸田,9,6,6.72,37.00,5.73,6.97
6,浜名湖,4,1,6.66,37.90,5.7,8.29
6,浜名湖,4,2,6.71,37.87,5.33,8.03
6,浜名湖,4,4,6.65,37.63,5.37,8.11
6,浜名湖,4,5,6.74,37.73,5.47,8.07
6,浜名湖,4,6,6.78,38.13,5.43,8.11
6,浜名湖,5,1,6.74,37.64,5.34,8.11
6,浜名湖,5,2,6.86,38.16,5.44,8.24
6,浜名湖,5,3,6.69,38.21,5.36,8.24
6,浜名湖,5,4,6.78,38.35,5.41,8.29
6,浜名湖,5,5,6.73,38.06,5.61,8.31
6,浜名湖,5,6,6.72,37.60,5.58,8.12
6,浜名湖,6,1,6.79,37.53,5.44,8.34
6,浜名湖,6,2,6.77,37.40,5.46,8.19
6,浜名湖,6,3,6.78,37.11,5.3,8.33
6,浜名湖,6,4,6.75,37.43,5.31,8.09
6,浜名湖,6,5,6.80,37.30,5.19,8.08
6,浜名湖,6,6,6.85,37.84,5.16,8.09
6,浜名湖,7,1,6.78,37.30,5.46,8.26
6,浜名湖,7,2,6.83,37.52,5.3,8.22
6,浜名湖,7,3,6.81,37.70,5.27,8.19
6,浜名湖,7,4,6.85,38.49,5.6,8.03
6,浜名湖,7,5,6.76,37.72,5.47,8.16
6,浜名湖,7,6,6.85,37.79,5.64,8.13
6,浜名湖,8,1,-.--,37.37,5.05,7.97
6,浜名湖,8,2,-.--,37.86,5.27,8.07
6,浜名湖,8,3,-.--,38.83,5.3,8.05
6,浜名湖,8,4,-.--,38.60,5.52,7.93
6,浜名湖,8,5,-.--,38.99,5.55,7.96
6,浜名湖,8,6,-.--,38.95,5.21,7.99
8,常滑,6,1,6.97,38.40,5.9,7.55
8,常滑,6,2,6.93,37.71,5.79,7.55
8,常滑,6,3,6.99,38.91,6.42,7.4
8,常滑,6,4,6.98,39.47,6.26,7.65
8,常滑,6,5,7.00,38.41,5.8,7.61
8,常滑,6,6,6.89,38.30,6.05,7.52
8,常滑,7,1,6.83,37.71,5.63,7.34
8,常滑,7,2,6.97,37.97,5.71,7.46
8,常滑,7,3,6.95,38.26,5.62,7.49
8,常滑,7,4,6.89,38.40,5.67,7.45
8,常滑,7,5,6.91,38.57,5.75,7.47
8,常滑,7,6,6.96,38.74,5.74,7.4
8,常滑,8,1,6.89,37.57,5.76,7.37
8,常滑,8,2,6.89,38.27,5.67,7.46
8,常滑,8,3,6.95,38.61,5.72,7.51
8,常滑,8,4,6.92,38.69,5.53,7.59
8,常滑,8,5,6.94,38.07,5.59,7.46
8,常滑,8,6,6.93,37.85,5.77,7.52
8,常滑,9,1,6.97,38.42,6.1,7.43
8,常滑,9,2,6.89,38.75,5.63,7.47
8,常滑,9,3,6.94,38.76,5.71,7.53
8,常滑,9,4,6.89,38.52,5.7,7.46
8,常滑,9,5,6.95,38.36,5.63,7.51
8,常滑,9,6,6.91,38.51,5.77,7.55
8,常滑,10,1,6.90,38.40,5.64,7.36
8,常滑,10,2,6.90,38.52,5.54,7.41
8,常滑,10,3,6.95,38.62,5.66,7.57
8,常滑,10,4,6.90,38.67,5.67,7.39
8,常滑,10,5,6.92,38.27,5.66,7.32
8,常滑,10,6,6.85,38.44,5.86,7.45
13,尼崎,5,1,6.89,37.52,11.73,
13,尼崎,5,2,6.91,37.26,11.46,
13,尼崎,5,3,6.92,37.66,11.74,
13,尼崎,5,4,6.87,37.53,11.67,
13,尼崎,5,5,6.88,37.42,11.71,
13,尼崎,5,6,6.85,37.38,11.57,
13,尼崎,6,1,6.95,37.70,11.51,
13,尼崎,6,2,6.90,38.01,11.72,
13,尼崎,6,3,7.03,38.08,11.81,
13,尼崎,6,4,6.84,37.77,11.74,
13,尼崎,6,5,6.85,38.00,12.0,
13,尼崎,6,6,6.97,38.18,12.02,
13,尼崎,7,1,6.87,37.46,11.46,
13,尼崎,7,2,6.91,38.37,11.92,
13,尼崎,7,3,6.91,38.01,11.82,
13,尼崎,7,4,6.88,38.39,11.98,
13,尼崎,7,5,6.92,37.77,11.68,
13,尼崎,7,6,6.86,37.36,11.62,
13,尼崎,8,1,6.82,37.85,11.33,
13,尼崎,8,2,6.87,38.04,11.52,
13,尼崎,8,3,6.81,37.63,11.39,
13,尼崎,8,4,6.88,38.73,11.97,
13,尼崎,8,5,6.91,38.53,11.74,
13,尼崎,8,6,6.74,37.88,11.68,
13,尼崎,9,1,6.83,37.77,11.38,
13,尼崎,9,2,6.87,39.04,11.99,
13,尼崎,9,3,6.89,38.46,11.83,
13,尼崎,9,4,6.91,38.70,11.86,
13,尼崎,9,5,6.88,38.19,11.82,
13,尼崎,9,6,6.88,38.16,11.49,
13,尼崎,10,1,6.86,37.31,11.31,
13,尼崎,10,2,6.86,38.29,11.67,
13,尼崎,10,3,6.82,37.58,11.45,
13,尼崎,10,4,6.83,38.96,12.02,
13,尼崎,10,5,6.86,38.17,11.75,
13,尼崎,10,6,6.92,38.41,11.8,
16,児島,5,1,6.95,37.67,5.83,6.9
16,児島,5,2,6.92,37.80,5.67,6.93
16,児島,5,3,6.93,38.43,5.9,6.9
16,児島,5,4,6.98,38.50,5.6,6.93
16,児島,5,5,6.91,37.97,5.9,6.87
16,児島,5,6,6.91,37.43,5.73,6.77
16,児島,6,1,6.90,37.97,5.73,6.8
16,児島,6,2,6.89,37.80,5.73,6.9
16,児島,6,3,6.80,37.73,5.6,7.03
16,児島,6,4,7.00,39.23,6.0,7.0
16,児島,6,5,6.97,38.87,5.87,7.03
16,児島,6,6,6.98,38.03,5.97,7.07
16,児島,7,1,7.02,37.83,5.63,7.13
16,児島,7,2,6.91,37.73,6.03,6.87
16,児島,7,3,7.04,38.03,5.6,7.07
16,児島,7,4,6.89,38.50,6.13,7.03
16,児島,7,5,6.98,38.69,6.03,7.2
16,児島,7,6,6.91,37.47,5.93,7.0
16,児島,8,1,6.94,38.20,5.63,6.97
16,児島,8,2,6.89,38.47,5.87,7.0
16,児島,8,3,6.91,38.60,6.07,6.93
16,児島,8,4,6.85,37.63,6.0,6.97
16,児島,8,5,6.85,38.03,6.03,6.83
16,児島,8,6,6.94,37.27,5.53,7.0
17,宮島,5,1,6.69,37.54,5.68,7.2
17,宮島,5,2,6.65,38.16,5.83,7.19
17,宮島,5,3,6.72,38.52,5.78,7.3
17,宮島,5,4,6.61,37.97,5.63,7.27
17,宮島,5,5,6.68,38.36,5.59,7.33
17,宮島,5,6,6.72,38.02,5.5,7.35
17,宮島,6,1,6.81,--.--,6.07,7.1
17,宮島,6,2,6.78,--.--,5.98,7.3
17,宮島,6,3,6.75,--.--,5.94,7.19
17,宮島,6,4,6.79,--.--,5.94,7.35
17,宮島,6,5,6.79,--.--,5.6,7.28
17,宮島,6,6,6.72,--.--,5.57,7.14
17,宮島,7,1,6.79,--.--,5.88,7.23
17,宮島,7,2,6.80,--.--,6.16,7.27
17,宮島,7,3,6.82,--.--,5.77,7.22
17,宮島,7,4,6.90,--.--,6.15,7.16
17,宮島,7,5,6.87,--.--,6.14,7.28
17,宮島,7,6,6.83,--.--,5.93,7.22
17,宮島,8,1,6.77,--.--,5.62,7.25
17,宮島,8,2,6.77,--.--,5.66,7.28
17,宮島,8,3,6.78,--.--,5.67,7.38
17,宮島,8,4,6.82,--.--,5.77,7.33
17,宮島,8,5,6.83,--.--,5.92,7.36
17,宮島,8,6,6.90,--.--,5.63,7.29
17,宮島,9,1,6.84,--.--,5.83,7.18
17,宮島,9,2,6.79,--.--,5.84,7.11
17,宮島,9,3,6.86,--.--,5.98,7.23
17,宮島,9,4,6.93,--.--,5.97,7.26
17,宮島,9,5,6.86,--.--,5.83,7.17
17,宮島,9,6,6.83,--.--,5.86,7.17
18,徳山,10,1,6.99,37.52,11.87,
18,徳山,10,2,7.03,37.78,11.81,
18,徳山,10,3,7.00,38.23,12.14,
18,徳山,10,4,6.90,38.06,12.22,
18,徳山,10,5,7.00,38.20,11.81,
18,徳山,10,6,7.06,38.80,12.33,
18,徳山,11,1,7.04,37.83,11.69,
18,徳山,11,2,6.95,38.89,11.98,
18,徳山,11,3,7.00,38.83,11.82,
18,徳山,11,4,7.01,38.57,12.01,
18,徳山,11,5,7.00,39.06,12.09,
18,徳山,11,6,7.05,38.56,11.8,
18,徳山,12,1,6.94,37.59,11.6,
18,徳山,12,2,6.99,38.16,11.69,
18,徳山,12,3,6.98,38.43,11.83,
18,徳山,12,4,6.99,38.43,11.95,
18,徳山,12,5,7.00,38.20,11.88,
18,徳山,12,6,6.83,38.19,12.26,
21,芦屋,9,1,6.82,36.59,7.69,7.76
21,芦屋,9,2,6.85,37.38,8.09,7.87
21,芦屋,9,3,6.90,37.13,7.8,7.81
21,芦屋,9,4,6.86,37.47,8.13,7.8
21,芦屋,9,5,6.91,37.53,8.14,7.79
21,芦屋,9,6,6.88,37.63,8.22,7.83
21,芦屋,10,1,6.78,36.84,7.82,7.65
21,芦屋,10,2,6.78,36.58,7.71,7.67
21,芦屋,10,3,6.75,37.40,8.11,7.7
21,芦屋,10,4,6.82,37.24,7.95,7.72
21,芦屋,10,5,6.81,38.08,8.31,7.71
