venue_no,venue_name,race_no,number,exhibition,one_lap,turning,straight
10,三国,4,6,6.83,37.37,5.87,6.82
18,徳山,5,1,6.95,37.21,11.64,
18,徳山,5,2,6.97,37.45,11.76,
18,徳山,5,3,7.01,37.72,11.95,
18,徳山,5,4,7.04,37.87,12.02,
18,徳山,5,5,6.99,37.59,11.91,
18,徳山,5,6,6.94,37.61,12.0,
10,三国,5,1,6.86,37.42,6.15,6.72
10,三国,5,2,6.88,37.9,6.3,6.9
10,三国,5,3,6.82,37.43,6.08,6.8
10,三国,5,4,6.85,37.52,5.92,6.83
10,三国,5,5,6.88,37.55,5.98,6.8
10,三国,5,6,6.84,37.18,5.8,6.85
9,津,1,1,6.73,36.57,4.13,8.47
9,津,1,2,6.73,37.17,4.33,8.4
9,津,1,3,6.73,37.67,4.7,8.27
9,津,1,4,6.78,37.13,4.4,8.43
9,津,1,5,6.77,37.17,4.57,8.67
9,津,1,6,6.78,37.13,4.7,8.37
13,尼崎,1,1,6.78,36.64,11.31,
13,尼崎,1,2,6.83,37.02,11.35,
13,尼崎,1,3,6.77,36.87,11.13,
13,尼崎,1,4,6.78,36.74,11.35,
13,尼崎,1,5,6.83,37.62,11.36,
13,尼崎,1,6,6.84,37.2,11.46,
2,戸田,1,1,6.72,37.07,5.73,6.79
2,戸田,1,2,6.79,36.91,5.58,6.98
2,戸田,1,3,6.78,36.95,5.43,7.0
2,戸田,1,4,6.69,36.54,5.51,6.87
2,戸田,1,5,6.67,36.27,5.28,7.03
2,戸田,1,6,6.81,37.5,5.6,7.15
9,津,2,1,6.75,37.1,4.43,8.49
9,津,2,2,6.83,37.27,4.37,8.35
9,津,2,3,6.92,37.83,4.73,8.41
9,津,2,4,6.84,36.93,4.6,8.31
9,津,2,5,6.76,37.33,4.6,8.15
9,津,2,6,6.81,37.33,4.6,8.26
10,三国,6,1,6.89,38.6,6.02,7.02
10,三国,6,2,6.76,37.87,6.13,6.87
10,三国,6,3,6.79,37.37,5.9,6.9
10,三国,6,4,6.94,38.85,6.38,7.0
10,三国,6,5,6.7,38.27,6.18,6.87
10,三国,6,6,6.78,38.18,6.02,6.88
13,尼崎,2,1,6.82,37.06,11.45,
13,尼崎,2,2,6.85,37.93,11.82,
13,尼崎,2,3,6.82,37.18,11.47,
13,尼崎,2,4,6.79,37.78,11.84,
13,尼崎,2,5,6.8,37.51,11.66,
13,尼崎,2,6,6.83,37.34,11.62,
16,児島,1,1,6.82,36.73,5.93,6.43
16,児島,1,2,6.73,36.97,5.57,6.7
16,児島,1,3,6.91,37.2,5.57,6.87
16,児島,1,4,6.85,36.9,5.37,6.73
16,児島,1,5,6.79,36.9,5.5,6.63
16,児島,1,6,6.85,36.83,5.27,6.83
18,徳山,6,1,6.95,37.7,11.8,
18,徳山,6,2,6.93,37.48,11.73,
18,徳山,6,3,6.93,37.73,11.85,
18,徳山,6,4,6.94,38.23,12.03,
18,徳山,6,5,6.88,37.9,11.61,
18,徳山,6,6,6.9,37.53,11.67,
18,徳山,7,1,6.91,37.43,11.62,
18,徳山,7,2,6.86,37.97,11.88,
18,徳山,7,3,6.87,38.13,11.74,
18,徳山,7,4,6.88,38.11,11.67,
18,徳山,7,5,6.88,37.66,11.66,
18,徳山,7,6,6.92,37.58,11.65,
2,戸田,2,1,6.64,37.2,5.33,7.04
2,戸田,2,2,6.68,37.69,5.41,7.07
2,戸田,2,3,6.67,37.32,5.53,7.0
2,戸田,2,4,6.69,37.53,5.6,6.98
2,戸田,2,5,6.68,37.03,5.46,6.93
2,戸田,2,6,6.64,36.82,7.32,6.8
16,児島,2,1,6.8,37.33,5.6,6.53
16,児島,2,2,6.87,37.47,5.43,6.73
16,児島,2,3,6.69,36.9,5.43,6.7
16,児島,2,4,6.68,37.03,5.63,6.73
16,児島,2,5,6.79,36.8,5.57,6.77
16,児島,2,6,6.8,37.13,5.48,6.7
5,多摩川,1,1,6.84,36.83,5.99,6.84
5,多摩川,1,2,6.84,37.2,5.87,6.99
5,多摩川,1,3,6.8,37.73,6.33,6.83
5,多摩川,1,4,6.76,37.83,6.03,7.07
5,多摩川,1,5,6.71,37.9,5.93,6.85
5,多摩川,1,6,6.73,37.9,5.87,6.99
6,浜名湖,1,1,6.63,36.58,5.05,7.88
6,浜名湖,1,2,6.66,37.48,5.23,7.9
6,浜名湖,1,3,6.69,37.79,5.31,7.88
6,浜名湖,1,4,6.65,37.53,5.6,7.8
6,浜名湖,1,5,6.65,37.3,5.2,7.82
6,浜名湖,1,6,6.65,37.18,5.32,7.78
9,津,3,1,6.73,37.68,4.43,8.79
9,津,3,2,6.85,38.36,4.47,8.33
9,津,3,3,6.79,37.85,4.63,8.3
9,津,3,4,6.78,38.48,4.89,8.16
9,津,3,5,6.68,37.87,4.72,8.16
9,津,3,6,6.78,38.31,4.87,8.57
10,三国,7,1,6.89,36.92,5.68,6.77
10,三国,7,2,6.84,37.52,5.65,6.78
10,三国,7,3,6.93,38.68,6.18,6.87
10,三国,7,4,6.86,37.35,5.78,6.78
10,三国,7,5,6.9,37.18,5.5,6.77
10,三国,7,6,6.78,37.6,6.05,6.73
13,尼崎,3,1,6.77,36.71,11.41,
13,尼崎,3,2,6.75,37.18,11.55,
13,尼崎,3,3,6.83,38.14,11.54,
13,尼崎,3,4,6.81,37.37,11.42,
13,尼崎,3,5,6.77,37.23,11.48,
13,尼崎,3,6,6.82,37.61,11.69,
18,徳山,8,1,6.88,37.15,11.46,
18,徳山,8,2,6.9,37.53,11.48,
18,徳山,8,4,6.96,37.82,11.72,
18,徳山,8,5,6.92,37.91,11.75,
18,徳山,8,6,6.91,37.35,11.55,
2,戸田,3,1,6.58,37.04,5.46,6.93
2,戸田,3,2,6.69,36.3,5.15,7.01
2,戸田,3,3,6.7,36.99,5.46,6.9
2,戸田,3,4,6.66,37.32,5.64,6.99
2,戸田,3,5,6.71,36.9,5.32,7.01
2,戸田,3,6,6.74,37.67,5.57,7.07
6,浜名湖,2,1,6.64,36.96,5.1,7.87
6,浜名湖,2,2,6.65,36.97,5.23,7.9
6,浜名湖,2,3,6.7,38.09,5.63,8.04
6,浜名湖,2,4,6.64,37.78,5.46,7.84
6,浜名湖,2,5,6.63,37.13,5.18,7.81
6,浜名湖,2,6,6.66,37.38,5.27,7.69
5,多摩川,2,1,6.74,37.13,6.44,6.84
5,多摩川,2,2,6.72,37.37,5.93,6.99
5,多摩川,2,3,6.75,38.17,6.23,7.1
5,多摩川,2,4,6.73,37.4,6.13,6.93
5,多摩川,2,5,6.65,37.63,6.33,6.88
5,多摩川,2,6,6.75,37.4,5.97,6.87
9,津,4,1,6.77,37.43,4.37,8.53
9,津,4,2,6.78,37.06,4.33,8.5
9,津,4,3,6.7,37.25,4.47,8.43
9,津,4,4,6.72,37.05,4.58,8.43
9,津,4,5,6.7,37.3,4.83,8.27
9,津,4,6,6.85,37.4,5.17,8.33
16,児島,3,1,6.67,36.93,5.37,6.53
16,児島,3,2,6.72,36.8,5.37,6.67
16,児島,3,3,6.73,37.63,5.5,6.77
16,児島,3,4,6.8,37.53,5.73,6.7
16,児島,3,5,6.79,37.2,5.87,6.5
16,児島,3,6,6.93,37.67,5.47,6.83
22,福岡,1,1,6.83,37.13,5.44,7.67
22,福岡,1,2,6.81,36.95,5.57,7.63
22,福岡,1,3,6.85,37.4,5.46,7.7
22,福岡,1,4,6.88,37.7,5.67,7.76
22,福岡,1,5,6.8,37.26,5.52,7.75
22,福岡,1,6,6.83,37.7,5.89,7.6
10,三国,8,1,6.82,38.0,6.22,6.8
10,三国,8,2,6.83,38.22,6.48,6.78
10,三国,8,3,6.85,38.32,6.37,6.85
10,三国,8,4,6.81,38.47,6.08,6.92
10,三国,8,5,6.84,37.83,5.97,6.9
10,三国,8,6,6.79,37.47,5.82,6.83
13,尼崎,4,1,6.67,36.95,11.18,
13,尼崎,4,2,6.79,38.09,11.53,
13,尼崎,4,3,6.65,36.68,11.35,
13,尼崎,4,4,6.75,37.15,11.4,
13,尼崎,4,5,6.77,37.28,11.39,
13,尼崎,4,6,6.72,37.15,11.27,
6,浜名湖,3,1,6.73,37.39,5.3,8.01
6,浜名湖,3,2,6.68,37.61,5.39,7.82
6,浜名湖,3,3,6.71,37.75,5.36,8.02
6,浜名湖,3,4,6.74,37.36,5.36,7.94
6,浜名湖,3,5,6.66,37.56,5.47,7.91
6,浜名湖,3,6,6.68,37.29,5.55,7.86
18,徳山,9,1,6.93,37.18,11.58,
18,徳山,9,2,6.97,38.15,11.59,
18,徳山,9,3,6.92,37.54,11.46,
18,徳山,9,4,6.93,38.06,11.9,
18,徳山,9,5,6.82,38.35,12.07,
18,徳山,9,6,6.96,37.86,11.65,
2,戸田,4,1,6.64,--.--,5.62,6.77
2,戸田,4,2,6.69,--.--,5.48,6.88
2,戸田,4,3,6.75,--.--,5.5,6.87
2,戸田,4,4,6.7,--.--,5.93,6.9
2,戸田,4,5,6.77,--.--,5.71,7.02
5,多摩川,3,1,6.65,36.66,5.66,6.77
5,多摩川,3,2,6.66,37.40,5.98,6.85
5,多摩川,3,3,6.61,36.93,5.8,6.85
5,多摩川,3,4,6.69,37.30,5.86,6.87
5,多摩川,3,5,6.71,37.23,5.67,6.87
5,多摩川,3,6,6.61,36.64,5.5,7.0
9,津,5,1,6.9,37.15,4.57,8.45
9,津,5,2,6.87,37.73,4.81,8.53
9,津,5,3,6.89,37.00,4.73,8.6
9,津,5,4,6.85,36.99,4.7,8.43
9,津,5,5,6.78,36.77,4.57,8.47
9,津,5,6,6.85,37.57,4.7,8.57
16,児島,4,1,6.83,37.63,5.8,6.63
16,児島,4,2,6.86,36.51,5.47,6.63
16,児島,4,3,6.79,37.13,5.5,6.7
16,児島,4,4,6.77,37.60,5.8,6.77
16,児島,4,5,6.78,37.23,5.73,6.77
16,児島,4,6,6.9,37.73,5.53,6.67
22,福岡,2,1,6.87,37.50,5.71,7.73
22,福岡,2,2,6.86,37.23,5.64,7.71
22,福岡,2,3,6.94,38.07,5.67,7.8
22,福岡,2,4,6.91,37.85,5.64,7.84
22,福岡,2,5,6.89,38.02,5.7,7.75
22,福岡,2,6,6.93,38.04,5.63,7.77
10,三国,9,1,7.0,37.67,5.63,6.93
10,三国,9,2,6.97,37.80,5.88,6.88
10,三国,9,3,6.86,37.40,5.72,6.92
10,三国,9,4,6.83,37.52,5.77,6.85
10,三国,9,5,6.82,37.77,5.9,6.85
10,三国,9,6,6.79,37.85,5.85,6.87
2,戸田,5,1,-.--,36.81,5.4,6.96
2,戸田,5,2,-.--,36.85,5.4,6.93
2,戸田,5,3,-.--,37.29,5.46,7.0
2,戸田,5,4,-.--,37.17,5.3,7.01
2,戸田,5,5,-.--,37.36,5.43,7.01
2,戸田,5,6,-.--,37.24,5.52,6.98
6,浜名湖,4,1,-.--,36.72,5.23,7.94
6,浜名湖,4,2,-.--,37.81,5.58,8.03
6,浜名湖,4,3,-.--,37.99,5.59,8.02
6,浜名湖,4,4,-.--,37.21,5.41,7.77
6,浜名湖,4,5,-.--,37.36,5.59,7.98
6,浜名湖,4,6,-.--,37.43,5.41,7.95
13,尼崎,5,1,6.73,37.83,11.59,
13,尼崎,5,2,6.71,37.48,11.46,
13,尼崎,5,3,6.68,38.31,11.65,
13,尼崎,5,4,6.69,37.20,11.37,
13,尼崎,5,5,6.76,38.98,11.58,
13,尼崎,5,6,6.73,37.42,11.46,
2,戸田,6,1,6.69,37.47,5.39,6.93
2,戸田,6,2,6.65,37.43,5.48,6.93
2,戸田,6,3,6.74,37.09,5.33,6.94
2,戸田,6,4,6.70,37.18,6.06,6.94
2,戸田,6,5,6.80,37.02,5.54,6.92
2,戸田,6,6,6.77,36.93,5.23,6.95
5,多摩川,4,1,6.64,36.59,5.93,6.78
5,多摩川,4,2,6.67,36.96,5.77,6.93
5,多摩川,4,3,6.72,36.91,5.79,6.82
5,多摩川,4,4,6.68,36.98,5.93,6.84
5,多摩川,4,5,6.76,37.10,6.17,6.95
5,多摩川,4,6,6.66,36.61,6.09,6.84
6,浜名湖,5,1,6.63,37.41,5.26,7.86
6,浜名湖,5,2,6.68,37.46,5.33,7.81
6,浜名湖,5,3,6.71,38.20,5.21,7.78
6,浜名湖,5,4,6.73,38.22,5.46,7.7
6,浜名湖,5,5,6.74,38.09,5.46,7.84
6,浜名湖,5,6,6.61,38.01,6.35,7.71
9,津,6,1,6.88,37.27,4.57,8.48
9,津,6,2,6.84,37.78,4.57,8.53
9,津,6,3,6.85,37.70,4.8,8.33
9,津,6,4,6.78,37.71,4.73,8.37
9,津,6,5,6.78,36.87,4.53,8.43
9,津,6,6,6.79,37.24,4.67,8.5
9,津,7,1,6.83,36.70,4.63,8.47
9,津,7,2,6.83,37.40,4.56,8.6
9,津,7,3,6.82,37.73,5.1,8.43
9,津,7,4,6.92,37.67,4.8,8.67
9,津,7,5,6.85,38.03,5.0,8.4
9,津,7,6,6.96,37.27,4.9,8.43
10,三国,10,1,6.89,37.70,6.02,6.73
10,三国,10,2,6.90,37.58,6.0,6.8
10,三国,10,3,6.89,38.03,6.47,6.72
10,三国,10,4,6.79,37.73,5.93,6.72
10,三国,10,5,6.88,37.25,5.95,6.77
10,三国,10,6,6.93,37.90,6.2,6.82
13,尼崎,6,1,6.69,36.78,11.24,
13,尼崎,6,2,6.73,37.23,11.3,
13,尼崎,6,3,6.77,38.45,11.72,
13,尼崎,6,4,6.78,37.59,11.64,
13,尼崎,6,5,6.78,37.73,11.46,
13,尼崎,6,6,6.78,38.17,11.74,
16,児島,5,1,6.73,36.90,5.33,6.73
16,児島,5,2,6.82,36.73,5.7,6.73
16,児島,5,3,6.75,37.30,5.36,6.77
16,児島,5,4,6.85,37.17,5.4,6.77
16,児島,5,5,6.92,37.37,5.47,6.73
16,児島,5,6,6.80,37.40,5.7,6.8
18,徳山,10,1,6.92,37.51,11.54,
18,徳山,10,2,6.96,37.91,11.68,
18,徳山,10,3,6.92,37.72,11.81,
18,徳山,10,4,6.82,37.28,11.64,
18,徳山,10,5,6.91,37.68,11.8,
18,徳山,10,6,6.99,38.05,11.91,
18,徳山,11,1,6.89,37.03,11.47,
18,徳山,11,2,6.93,38.05,11.76,
18,徳山,11,3,6.94,37.78,11.73,
18,徳山,11,4,6.95,37.49,11.74,
18,徳山,11,5,6.96,37.56,11.72,
18,徳山,11,6,6.95,38.32,11.74,
22,福岡,3,1,6.86,37.66,5.81,7.76
22,福岡,3,2,6.91,37.33,5.64,7.73
22,福岡,3,3,6.88,37.87,5.56,7.79
22,福岡,3,4,6.90,37.47,5.55,7.79
22,福岡,3,5,6.81,38.38,5.77,7.7
22,福岡,3,6,6.88,37.32,5.38,7.68
5,多摩川,5,1,6.73,36.98,5.79,6.76
5,多摩川,5,2,6.69,37.43,6.01,6.87
5,多摩川,5,3,6.72,37.17,5.71,6.95
5,多摩川,5,4,6.75,37.60,5.53,6.89
5,多摩川,5,5,6.76,37.50,6.09,7.0
5,多摩川,5,6,6.74,37.45,5.91,7.03
22,福岡,4,1,6.83,37.45,5.45,7.79
22,福岡,4,2,6.85,37.93,5.57,7.77
22,福岡,4,3,6.91,37.78,5.61,7.89
22,福岡,4,4,6.82,38.72,5.73,7.86
22,福岡,4,5,6.91,38.19,5.85,7.9
22,福岡,4,6,6.92,38.66,5.87,7.89
13,尼崎,7,1,6.80,37.74,11.7,
13,尼崎,7,2,6.74,37.34,11.44,
13,尼崎,7,3,6.65,37.45,11.49,
13,尼崎,7,4,6.75,37.65,11.5,
13,尼崎,7,5,6.78,37.42,11.48,
13,尼崎,7,6,6.74,36.76,11.42,
9,津,8,1,6.88,36.73,4.9,8.4
9,津,8,2,6.88,37.07,4.9,8.51
9,津,8,3,6.96,37.67,4.83,8.63
9,津,8,4,6.82,37.10,4.57,8.54
9,津,8,5,7.00,37.53,5.2,8.61
9,津,8,6,6.93,38.13,5.0,8.57
10,三国,11,1,6.84,37.57,5.55,6.8
10,三国,11,2,6.81,37.08,5.63,6.8
10,三国,11,3,6.73,37.50,6.02,6.83
10,三国,11,4,6.80,38.18,6.08,6.9
10,三国,11,5,6.79,37.65,5.9,6.83
10,三国,11,6,6.81,37.02,5.62,6.83
16,児島,6,1,7.07,37.47,6.03,6.57
16,児島,6,2,6.88,37.10,5.84,6.73
16,児島,6,3,6.87,37.93,5.97,6.6
16,児島,6,4,6.79,37.67,5.6,6.73
16,児島,6,5,6.84,36.83,5.5,6.73
16,児島,6,6,6.87,38.17,5.6,6.73
18,徳山,12,1,-.--,37.53,11.71,
18,徳山,12,2,-.--,37.16,11.45,
18,徳山,12,3,-.--,37.06,11.47,
18,徳山,12,4,-.--,37.84,11.92,
18,徳山,12,5,-.--,37.56,11.67,
18,徳山,12,6,-.--,37.82,11.57,
2,戸田,7,1,6.68,37.05,5.28,6.96
2,戸田,7,2,6.70,37.17,5.82,6.94
2,戸田,7,3,6.75,37.17,5.78,7.0
2,戸田,7,4,6.73,37.22,5.38,6.94
2,戸田,7,5,6.76,37.31,5.43,6.96
2,戸田,7,6,6.74,36.73,5.24,7.04
5,多摩川,6,1,6.69,37.75,5.89,7.08
5,多摩川,6,2,6.67,36.72,6.2,6.7
5,多摩川,6,3,6.73,36.98,6.21,6.8
5,多摩川,6,4,6.78,37.13,6.45,6.92
5,多摩川,6,5,6.70,37.42,6.22,7.0
5,多摩川,6,6,6.74,37.70,5.98,6.99
6,浜名湖,6,1,6.63,36.97,5.13,7.72
6,浜名湖,6,2,6.69,38.00,5.3,7.78
6,浜名湖,6,3,6.66,37.33,5.2,7.72
6,浜名湖,6,4,6.73,37.16,5.26,7.71
6,浜名湖,6,5,6.70,37.23,5.34,7.91
6,浜名湖,6,6,6.61,37.71,5.28,7.84
2,戸田,8,1,6.70,36.45,5.38,6.86
2,戸田,8,2,6.68,37.23,5.51,6.97
2,戸田,8,3,6.72,36.73,5.36,6.93
2,戸田,8,4,6.74,37.53,5.94,6.94
2,戸田,8,5,6.68,37.26,5.72,6.9
2,戸田,8,6,6.68,36.94,5.37,7.0
2,戸田,9,1,6.77,36.50,5.36,6.93
2,戸田,9,2,6.58,37.20,5.55,7.01
2,戸田,9,4,6.67,37.93,5.73,6.99
2,戸田,9,5,6.79,37.53,5.5,7.04
2,戸田,9,6,6.82,38.04,5.7,7.02
2,戸田,10,1,6.69,36.50,5.37,6.93
2,戸田,10,2,6.58,36.85,5.4,7.03
2,戸田,10,3,6.79,37.10,5.47,7.03
2,戸田,10,4,6.80,38.15,5.34,7.1
2,戸田,10,5,6.73,37.87,5.4,7.13
2,戸田,10,6,6.78,37.94,5.4,6.99
2,戸田,11,1,6.70,36.87,5.36,6.93
2,戸田,11,2,6.66,37.61,5.32,7.03
2,戸田,11,3,6.67,37.43,5.51,6.9
2,戸田,11,4,6.71,36.70,5.47,6.97
2,戸田,11,5,6.67,37.09,5.57,6.97
2,戸田,11,6,6.72,36.60,5.31,7.01
5,多摩川,7,1,6.66,36.90,5.7,6.8
5,多摩川,7,2,6.48,37.24,6.52,6.8
5,多摩川,7,3,6.73,36.59,5.51,6.97
5,多摩川,7,4,6.64,37.47,5.67,6.84
5,多摩川,7,5,6.74,37.95,5.65,6.9
5,多摩川,7,6,6.72,37.70,5.63,6.98
5,多摩川,8,1,6.70,36.87,5.75,6.91
5,多摩川,8,2,6.70,36.86,5.66,6.84
5,多摩川,8,3,6.74,37.31,5.6,6.97
5,多摩川,8,4,6.74,37.57,5.61,7.02
5,多摩川,8,5,6.70,37.09,5.91,6.94
5,多摩川,8,6,6.74,37.03,5.79,6.9
5,多摩川,9,1,6.60,37.17,5.71,6.84
5,多摩川,9,2,6.66,36.77,5.81,6.88
5,多摩川,9,3,6.74,36.95,5.57,7.04
5,多摩川,9,4,6.64,37.78,5.8,6.9
5,多摩川,9,5,6.63,36.83,5.57,7.03
5,多摩川,9,6,6.68,37.54,5.33,7.2
5,多摩川,10,1,6.66,36.63,5.9,6.9
5,多摩川,10,2,6.68,37.37,5.71,6.95
5,多摩川,10,3,6.67,37.23,6.3,6.96
5,多摩川,10,4,6.77,37.20,6.05,6.83
5,多摩川,10,5,6.72,37.04,5.9,6.94
5,多摩川,10,6,6.69,37.37,5.6,6.93
6,浜名湖,7,1,6.68,37.46,5.25,7.85
6,浜名湖,7,2,6.63,37.67,5.4,7.88
6,浜名湖,7,3,6.66,38.27,5.45,7.89
6,浜名湖,7,4,6.64,38.26,5.52,7.87
6,浜名湖,7,5,6.61,36.91,5.34,7.89
6,浜名湖,7,6,6.66,37.48,5.31,7.92
6,浜名湖,8,1,6.65,37.30,5.2,7.88
6,浜名湖,8,2,6.67,37.89,5.19,7.9
6,浜名湖,8,3,6.66,37.66,5.39,7.97
6,浜名湖,8,4,6.71,37.10,5.11,7.83
6,浜名湖,8,5,6.74,37.62,5.5,7.76
6,浜名湖,8,6,6.71,38.77,5.38,7.84
6,浜名湖,9,1,6.69,36.81,5.25,7.88
6,浜名湖,9,2,6.69,37.62,5.2,8.02
6,浜名湖,9,3,6.74,37.64,5.16,8.03
6,浜名湖,9,4,6.68,37.26,5.25,7.87
6,浜名湖,9,5,6.69,37.52,5.49,7.92
6,浜名湖,9,6,6.70,37.66,5.35,7.89
6,浜名湖,10,1,6.67,36.87,5.09,7.82
6,浜名湖,10,2,6.71,37.63,5.27,8.01
6,浜名湖,10,3,6.62,37.29,5.15,7.82
6,浜名湖,10,4,6.70,37.31,5.43,7.77
6,浜名湖,10,5,6.65,36.85,5.2,7.67
6,浜名湖,10,6,6.65,36.84,5.39,7.81
7,蒲郡,1,1,6.67,36.25,4.73,6.23
7,蒲郡,1,2,6.64,36.67,5.08,6.18
7,蒲郡,1,3,6.71,36.57,5.02,6.28
7,蒲郡,1,4,6.66,36.85,4.94,6.23
7,蒲郡,1,5,6.65,36.04,5.0,6.17
7,蒲郡,1,6,6.67,36.72,5.14,6.22
7,蒲郡,2,1,6.72,36.97,4.83,6.35
7,蒲郡,2,2,6.69,37.07,4.97,6.31
7,蒲郡,2,3,6.74,37.58,5.26,6.15
7,蒲郡,2,4,6.74,37.57,5.18,6.4
7,蒲郡,2,5,6.75,36.63,5.15,6.25
7,蒲郡,2,6,6.64,36.66,5.1,6.18
7,蒲郡,3,1,6.70,36.69,4.87,6.25
7,蒲郡,3,2,6.75,36.20,5.0,6.18
7,蒲郡,3,3,6.73,36.79,5.06,6.39
7,蒲郡,3,4,6.71,36.66,4.89,6.25
7,蒲郡,3,5,6.69,37.15,5.49,6.23
7,蒲郡,3,6,6.78,37.43,5.43,6.15
9,津,9,1,6.77,37.43,4.63,8.65
9,津,9,2,6.87,37.80,4.77,8.53
9,津,9,3,6.91,37.81,4.69,8.57
9,津,9,4,6.88,37.37,4.83,8.43
9,津,9,5,6.84,37.43,4.87,8.33
9,津,9,6,6.88,37.67,4.97,8.47
9,津,10,1,6.83,37.63,4.73,8.47
9,津,10,2,6.83,37.32,4.8,8.4
9,津,10,3,6.90,37.59,4.9,8.5
9,津,10,4,6.83,37.80,5.17,8.27
9,津,10,5,6.88,37.97,5.1,8.47
9,津,10,6,6.87,37.50,5.03,8.63
9,津,11,1,6.86,36.73,4.44,8.57
9,津,11,2,7.02,37.80,4.73,8.74
9,津,11,3,6.88,38.20,4.9,8.69
9,津,11,4,6.92,38.07,4.71,8.57
9,津,11,5,6.90,37.83,4.96,8.54
9,津,11,6,6.85,37.60,4.87,8.43
9,津,12,1,6.89,36.97,4.36,8.54
9,津,12,2,6.96,37.77,4.7,8.59
9,津,12,3,6.91,37.06,4.78,8.46
9,津,12,4,6.86,37.88,5.1,8.37
9,津,12,5,6.99,37.67,5.2,8.28
9,津,12,6,6.84,37.57,5.18,8.35
10,三国,12,1,6.94,36.77,5.53,6.8
10,三国,12,2,6.91,37.43,5.8,6.85
10,三国,12,3,6.86,37.65,5.98,6.88
10,三国,12,4,6.80,37.82,6.03,6.82
10,三国,12,5,6.88,37.30,5.62,6.87
10,三国,12,6,6.91,38.22,6.1,6.92
12,住之江,1,1,6.88,36.81,11.2,
12,住之江,1,2,6.92,36.85,11.25,
12,住之江,1,3,6.90,37.38,11.46,
12,住之江,1,4,6.82,37.29,11.49,
12,住之江,1,5,6.92,37.74,11.68,
12,住之江,1,6,6.87,37.63,11.66,
12,住之江,2,1,6.88,37.69,11.61,
12,住之江,2,2,6.85,37.06,11.35,
12,住之江,2,3,6.90,37.26,11.6,
12,住之江,2,4,6.85,36.94,11.35,
12,住之江,2,5,6.95,37.41,11.5,
12,住之江,2,6,7.04,37.83,11.62,
12,住之江,3,1,6.89,36.73,11.11,
12,住之江,3,2,6.88,37.26,11.47,
12,住之江,3,3,6.91,37.12,11.45,
12,住之江,3,4,6.90,37.74,11.34,
12,住之江,3,5,6.94,38.46,11.74,
12,住之江,3,6,6.89,37.57,11.63,
13,尼崎,8,1,6.72,37.32,11.18,
13,尼崎,8,2,6.77,36.95,11.34,
13,尼崎,8,3,6.76,37.07,11.46,
13,尼崎,8,4,6.77,37.64,11.53,
13,尼崎,8,5,6.73,37.04,11.15,
13,尼崎,8,6,6.75,37.07,11.31,
13,尼崎,9,1,6.68,37.47,11.15,
13,尼崎,9,2,6.66,37.66,11.23,
13,尼崎,9,3,6.70,37.73,11.36,
13,尼崎,9,4,6.75,37.60,11.65,
13,尼崎,9,5,6.73,37.03,11.35,
13,尼崎,9,6,6.66,38.55,11.75,
13,尼崎,10,1,6.71,36.61,11.15,
13,尼崎,10,2,6.78,36.96,11.42,
13,尼崎,10,3,6.76,37.59,11.53,
