venue_no,venue_name,race_no,number,exhibition,one_lap,turning,straight
6,浜名湖,1,6,6.7,37.19,5.42,7.77
6,浜名湖,2,1,6.69,36.91,5.34,7.91
6,浜名湖,2,2,6.66,37.04,5.21,7.91
6,浜名湖,2,3,6.61,36.74,5.54,7.7
6,浜名湖,2,4,6.63,36.87,5.36,7.93
6,浜名湖,2,5,6.58,37.80,5.55,7.97
6,浜名湖,2,6,6.66,36.90,5.33,7.84
6,浜名湖,3,1,6.59,36.47,5.14,7.93
6,浜名湖,3,2,6.71,37.04,5.22,7.92
6,浜名湖,3,3,6.72,37.46,5.37,8.0
6,浜名湖,3,4,6.72,37.20,5.14,8.0
6,浜名湖,3,5,6.71,37.29,5.48,8.01
6,浜名湖,3,6,6.67,37.25,6.15,8.14
6,浜名湖,4,1,6.64,37.28,5.3,7.99
6,浜名湖,4,2,6.68,37.28,5.42,7.87
6,浜名湖,4,3,6.73,37.91,5.4,7.84
6,浜名湖,4,4,6.68,37.15,5.47,7.77
6,浜名湖,4,5,6.67,37.31,5.33,7.84
6,浜名湖,4,6,6.66,37.32,5.22,7.88
6,浜名湖,5,1,6.66,36.98,5.21,7.9
6,浜名湖,5,2,6.61,37.13,5.08,7.84
6,浜名湖,5,3,6.66,36.88,5.24,7.87
6,浜名湖,5,4,6.66,37.31,5.33,7.93
6,浜名湖,5,5,6.71,37.15,5.29,7.88
6,浜名湖,5,6,6.65,36.62,5.19,7.9
6,浜名湖,6,1,6.65,37.14,5.24,7.91
6,浜名湖,6,2,6.71,36.78,5.23,7.89
6,浜名湖,6,3,6.68,37.21,5.23,7.84
6,浜名湖,6,4,6.64,37.61,5.25,7.84
6,浜名湖,6,5,6.64,38.24,5.69,7.93
6,浜名湖,6,6,6.63,37.34,5.93,7.9
6,浜名湖,7,1,6.65,36.67,4.97,7.78
6,浜名湖,7,2,6.79,37.72,5.54,8.01
6,浜名湖,7,3,6.66,37.41,5.06,8.03
6,浜名湖,7,4,6.71,36.79,5.17,7.86
6,浜名湖,7,5,6.66,36.57,5.2,7.78
6,浜名湖,7,6,6.68,36.83,5.07,7.89
6,浜名湖,8,1,6.68,36.88,5.32,7.98
6,浜名湖,8,2,6.68,37.63,5.19,7.88
6,浜名湖,8,3,6.74,37.23,5.59,7.97
6,浜名湖,8,4,6.66,37.14,5.26,8.07
6,浜名湖,8,5,6.69,36.57,5.18,7.93
6,浜名湖,8,6,6.71,36.95,5.35,7.9
8,常滑,1,1,6.8,37.00,5.57,7.1
8,常滑,1,2,6.77,37.52,5.85,7.21
8,常滑,1,3,6.77,37.71,6.09,7.24
8,常滑,1,4,6.71,37.10,5.46,7.16
8,常滑,1,5,6.82,37.50,5.76,7.21
8,常滑,1,6,6.72,37.04,5.96,7.07
8,常滑,2,1,6.78,36.30,5.7,7.08
8,常滑,2,2,6.74,36.98,5.82,7.13
8,常滑,2,3,6.77,37.01,5.67,7.26
8,常滑,2,4,6.74,37.28,5.65,7.31
8,常滑,2,5,6.75,37.23,5.69,7.14
8,常滑,2,6,6.74,37.45,5.64,7.32
8,常滑,3,1,6.82,37.08,5.56,7.27
8,常滑,3,2,6.75,37.11,5.71,7.18
8,常滑,3,3,6.76,36.63,5.14,7.3
8,常滑,3,4,6.73,37.43,5.81,7.26
8,常滑,3,5,6.83,38.07,7.0,7.04
8,常滑,3,6,6.78,36.94,5.57,7.22
8,常滑,4,1,6.71,36.21,5.46,7.02
8,常滑,4,2,6.83,37.56,5.69,7.27
8,常滑,4,3,6.75,37.26,6.49,7.02
8,常滑,4,4,6.78,36.91,5.52,7.28
8,常滑,4,5,6.73,37.47,5.94,7.1
8,常滑,4,6,6.9,37.48,6.02,7.27
8,常滑,5,1,6.7,36.58,5.4,7.06
8,常滑,5,2,6.83,37.00,5.62,7.15
8,常滑,5,3,6.73,36.94,5.72,7.12
8,常滑,5,4,6.73,37.68,5.44,7.14
8,常滑,5,5,6.72,37.28,5.5,7.22
8,常滑,5,6,6.84,37.22,5.48,7.14
8,常滑,6,1,6.74,37.06,5.33,7.07
8,常滑,6,2,6.72,37.31,5.53,7.16
8,常滑,6,3,6.74,37.18,5.43,7.23
8,常滑,6,4,6.74,37.28,5.66,7.15
8,常滑,6,5,6.7,37.31,5.55,7.15
8,常滑,6,6,6.71,36.91,5.54,7.14
8,常滑,7,1,6.73,36.66,5.35,7.18
8,常滑,7,2,6.73,37.24,5.43,7.12
8,常滑,7,3,6.77,37.69,5.31,7.31
8,常滑,7,4,6.83,37.92,5.49,7.32
8,常滑,7,5,6.78,37.20,5.61,7.24
8,常滑,7,6,6.74,37.61,5.5,7.24
8,常滑,8,1,6.7,37.48,5.68,7.24
8,常滑,8,2,6.76,37.00,5.57,7.32
8,常滑,8,3,6.82,37.66,5.84,7.3
8,常滑,8,4,6.78,36.83,5.56,7.23
8,常滑,8,5,6.8,37.62,6.06,7.2
8,常滑,8,6,6.72,37.34,5.75,7.33
8,常滑,9,1,6.78,37.19,5.37,7.23
8,常滑,9,2,6.79,37.13,5.44,7.38
8,常滑,9,3,6.84,37.38,5.36,7.4
8,常滑,9,4,6.76,36.93,5.58,7.2
8,常滑,9,5,6.77,37.93,5.67,7.21
8,常滑,9,6,6.75,37.18,5.8,7.28
8,常滑,10,1,6.78,36.98,5.52,7.3
8,常滑,10,2,6.73,37.24,5.49,7.2
8,常滑,10,3,6.73,36.88,5.34,7.17
8,常滑,10,4,6.79,36.56,5.17,7.21
8,常滑,10,5,6.86,37.47,5.48,7.35
8,常滑,10,6,6.8,37.12,6.23,7.08
8,常滑,11,1,6.75,36.88,5.62,7.2
8,常滑,11,2,6.73,36.83,5.52,7.27
8,常滑,11,3,6.8,37.61,5.74,7.25
8,常滑,11,4,6.75,37.28,5.61,7.3
8,常滑,11,5,6.72,37.13,5.48,7.17
8,常滑,11,6,6.79,37.26,5.48,7.32
10,三国,1,1,6.7,36.80,5.37,6.72
10,三国,1,2,6.76,37.47,5.6,6.78
10,三国,1,3,6.71,37.18,5.6,6.72
10,三国,1,4,6.7,37.37,5.65,6.78
10,三国,1,5,6.92,38.75,6.07,6.88
10,三国,1,6,6.75,37.28,5.78,6.67
10,三国,2,1,6.74,37.15,6.03,6.62
10,三国,2,2,6.69,37.07,5.55,6.67
10,三国,2,3,6.83,37.72,5.65,6.92
10,三国,2,4,6.74,37.32,5.68,6.8
10,三国,2,5,6.64,37.42,5.68,6.65
10,三国,2,6,6.77,38.20,5.92,6.67
10,三国,3,1,6.74,36.57,5.32,6.68
10,三国,3,2,6.86,38.50,5.68,6.77
10,三国,3,3,6.82,37.82,5.77,6.77
10,三国,3,4,6.89,38.82,5.93,6.8
10,三国,3,5,6.85,38.17,5.72,6.77
10,三国,3,6,6.73,37.53,5.68,6.75
10,三国,4,1,6.67,37.58,5.7,6.82
10,三国,4,2,6.79,38.10,5.8,6.67
10,三国,4,3,6.83,37.25,5.42,6.7
10,三国,4,4,6.74,37.68,5.57,6.73
10,三国,4,5,6.76,37.40,5.47,6.7
10,三国,4,6,6.75,37.33,5.57,6.72
10,三国,5,1,6.82,37.65,5.43,6.78
10,三国,5,2,6.74,37.65,6.03,6.67
10,三国,5,3,6.75,37.97,6.02,6.67
10,三国,5,4,6.74,38.02,5.73,6.68
10,三国,5,5,6.78,37.97,5.67,6.68
10,三国,5,6,6.75,37.62,5.57,6.72
10,三国,6,1,6.72,37.67,5.4,6.7
10,三国,6,2,6.65,38.10,5.47,6.72
10,三国,6,3,6.79,38.20,5.52,6.73
10,三国,6,4,6.8,38.22,5.72,6.78
10,三国,6,5,6.76,38.32,5.9,6.68
10,三国,6,6,6.63,37.62,5.58,6.55
10,三国,7,1,6.62,37.22,5.42,6.73
10,三国,7,2,6.66,37.28,5.78,6.63
10,三国,7,3,6.86,39.18,5.9,6.73
10,三国,7,4,6.73,37.40,5.48,6.65
10,三国,7,5,6.74,38.02,5.78,6.77
10,三国,7,6,6.67,37.43,5.47,6.58
10,三国,8,1,6.64,--.--,5.65,6.65
10,三国,8,2,6.82,--.--,5.95,6.8
10,三国,8,3,6.78,--.--,5.73,6.68
10,三国,8,4,6.71,--.--,5.87,6.72
10,三国,8,5,6.87,--.--,5.57,6.8
10,三国,8,6,6.79,--.--,5.77,6.72
10,三国,9,1,6.57,--.--,5.47,6.7
10,三国,9,2,6.75,--.--,5.72,6.75
10,三国,9,3,6.81,--.--,5.45,6.77
10,三国,9,4,6.76,--.--,5.58,6.72
10,三国,9,5,6.69,--.--,5.77,6.75
10,三国,9,6,6.75,--.--,5.47,6.8
10,三国,10,1,6.66,--.--,5.53,6.62
10,三国,10,2,6.77,--.--,5.58,6.67
10,三国,10,3,6.71,--.--,5.52,6.72
10,三国,10,4,6.64,--.--,5.32,6.73
10,三国,10,5,6.85,--.--,5.68,6.77
10,三国,10,6,6.75,--.--,5.55,6.72
10,三国,11,1,6.57,--.--,5.28,6.5
10,三国,11,2,6.7,--.--,5.57,6.68
10,三国,11,3,6.75,--.--,5.48,6.7
10,三国,11,4,6.76,--.--,5.78,6.68
10,三国,11,5,6.73,--.--,5.55,6.63
10,三国,11,6,6.79,--.--,5.5,6.72
10,三国,12,1,6.65,--.--,5.33,6.67
10,三国,12,2,6.68,--.--,5.55,6.75
10,三国,12,3,6.72,--.--,5.4,6.62
10,三国,12,4,6.67,--.--,5.48,6.67
10,三国,12,5,6.8,--.--,5.43,6.75
10,三国,12,6,6.75,--.--,5.67,6.67
11,びわこ,1,1,6.58,36.66,5.66,7.73
11,びわこ,1,2,6.82,37.71,5.85,7.84
11,びわこ,1,3,6.73,36.63,5.57,7.83
11,びわこ,1,4,6.74,37.80,5.8,7.93
11,びわこ,1,5,6.79,37.61,5.93,7.9
11,びわこ,1,6,6.58,37.34,6.0,7.7
11,びわこ,2,1,6.68,37.43,5.6,8.0
11,びわこ,2,2,6.69,38.00,5.7,8.03
11,びわこ,2,3,6.73,37.54,5.76,7.9
11,びわこ,2,4,6.71,37.67,5.83,7.93
11,びわこ,2,5,6.8,37.83,5.97,7.9
11,びわこ,2,6,6.68,37.47,5.9,7.73
11,びわこ,3,1,6.77,37.00,5.63,8.0
11,びわこ,3,2,6.82,37.30,5.7,8.0
11,びわこ,3,3,6.64,37.33,5.73,7.93
11,びわこ,3,4,6.66,37.27,5.67,7.83
11,びわこ,3,5,6.66,37.33,5.8,7.8
11,びわこ,3,6,6.69,36.92,5.9,7.83
11,びわこ,4,1,6.54,37.63,5.8,7.9
11,びわこ,4,2,6.52,36.87,5.53,7.83
11,びわこ,4,3,6.67,37.68,5.59,7.9
11,びわこ,4,4,6.61,38.09,5.93,7.93
11,びわこ,4,5,6.61,37.63,5.67,7.97
11,びわこ,4,6,6.68,37.40,5.47,7.77
11,びわこ,5,1,6.69,37.32,5.48,8.07
11,びわこ,5,2,6.7,38.03,5.67,8.07
11,びわこ,5,3,6.62,37.60,5.6,7.97
11,びわこ,5,4,6.71,38.03,5.8,8.2
11,びわこ,5,5,6.57,37.77,5.93,7.9
11,びわこ,5,6,6.7,37.43,5.83,8.03
11,びわこ,6,1,6.56,37.09,5.5,8.0
11,びわこ,6,2,6.69,37.50,5.83,7.93
11,びわこ,6,3,6.59,37.27,5.58,7.86
11,びわこ,6,4,6.54,37.36,5.64,7.93
11,びわこ,6,5,6.61,37.76,6.0,7.93
11,びわこ,6,6,6.57,37.28,5.99,7.9
11,びわこ,7,1,6.72,37.16,5.5,8.2
11,びわこ,7,2,6.62,37.90,5.77,8.0
11,びわこ,7,3,6.6,37.93,5.9,8.2
11,びわこ,7,4,6.71,38.10,5.87,8.1
11,びわこ,7,5,6.67,37.48,5.84,7.94
11,びわこ,7,6,6.59,37.50,5.87,7.83
11,びわこ,8,1,6.71,37.09,5.55,8.13
11,びわこ,8,2,6.8,37.70,6.0,8.07
11,びわこ,8,3,6.69,37.91,6.12,8.03
11,びわこ,8,4,6.7,37.34,5.87,8.07
11,びわこ,8,5,6.91,38.07,6.23,8.17
11,びわこ,8,6,6.67,38.02,6.32,7.9
11,びわこ,9,1,6.67,37.43,5.5,8.07
11,びわこ,9,2,6.77,36.97,5.63,8.0
11,びわこ,9,3,6.7,37.13,5.87,7.93
11,びわこ,9,4,6.73,37.50,5.97,8.0
11,びわこ,9,5,6.74,37.33,5.78,8.0
11,びわこ,9,6,6.74,37.17,5.8,7.9
11,びわこ,10,1,6.74,37.59,5.77,7.87
11,びわこ,10,2,6.77,37.54,5.76,7.83
11,びわこ,10,3,6.77,37.50,5.87,7.81
11,びわこ,10,4,6.73,38.07,6.26,7.73
11,びわこ,10,5,6.66,38.40,6.34,7.63
11,びわこ,10,6,6.74,37.63,6.23,7.77
15,丸亀,1,1,6.76,36.83,5.57,5.83
15,丸亀,1,2,6.77,37.47,5.63,5.87
15,丸亀,1,3,6.79,38.33,5.73,5.93
15,丸亀,1,4,6.78,37.80,5.23,5.97
15,丸亀,1,5,6.77,37.60,5.47,5.93
15,丸亀,1,6,6.84,38.00,5.53,6.2
16,児島,1,1,6.83,36.97,5.37,6.7
16,児島,1,2,6.93,37.80,5.5,6.8
16,児島,1,3,6.87,36.77,5.9,6.77
16,児島,1,4,6.87,37.30,6.33,6.53
16,児島,1,5,6.85,37.60,5.93,6.7
16,児島,1,6,6.93,37.43,5.7,6.67
16,児島,2,1,6.86,37.07,5.73,6.83
16,児島,2,2,6.86,37.63,5.77,6.9
16,児島,2,3,6.81,37.43,5.87,6.93
16,児島,2,4,6.95,37.63,5.57,7.1
16,児島,2,5,6.93,37.40,5.83,6.83
16,児島,2,6,6.81,37.47,5.63,6.77
16,児島,3,1,6.8,36.43,5.73,6.63
16,児島,3,2,6.9,36.60,5.8,6.63
16,児島,3,3,6.81,36.80,5.67,6.7
16,児島,3,4,6.77,37.33,5.53,6.7
16,児島,3,5,6.92,37.43,5.47,6.8
16,児島,3,6,6.81,37.27,5.87,6.67
16,児島,4,1,6.79,36.57,5.63,6.6
16,児島,4,2,6.83,36.73,5.53,6.7
16,児島,4,3,6.78,36.87,5.47,6.7
16,児島,4,4,6.82,37.33,5.4,6.8
16,児島,4,5,6.87,37.23,5.6,6.8
16,児島,4,6,6.81,37.00,5.73,6.67
16,児島,5,1,6.72,36.87,5.67,6.5
16,児島,5,2,6.85,37.30,5.6,6.7
16,児島,5,3,6.9,37.03,5.73,6.63
16,児島,5,4,6.92,37.17,5.33,6.77
16,児島,5,5,6.93,37.80,5.47,6.7
16,児島,5,6,6.93,37.40,5.33,6.73
16,児島,6,1,6.83,37.23,5.7,6.57
16,児島,6,2,6.94,37.63,5.53,6.67
16,児島,6,3,6.87,36.77,5.53,6.77
16,児島,6,4,6.98,37.83,5.43,6.83
16,児島,6,5,6.87,37.47,5.57,6.83
16,児島,6,6,6.89,37.47,5.37,6.87
16,児島,7,1,6.82,36.90,5.6,6.73
16,児島,7,2,6.8,36.70,5.4,6.87
16,児島,7,3,6.78,37.23,5.37,6.83
16,児島,7,4,6.83,36.93,5.5,6.7
16,児島,7,5,6.82,37.17,5.47,6.87
16,児島,7,6,6.78,37.17,5.6,6.77
16,児島,8,1,6.76,36.67,5.5,6.63
16,児島,8,2,6.81,37.47,5.47,7.0
16,児島,8,3,6.87,37.57,5.9,6.77
16,児島,8,4,6.91,38.00,5.8,6.83
16,児島,8,5,6.8,37.43,5.67,6.87
16,児島,8,6,6.87,37.17,5.6,6.83
16,児島,9,1,6.93,36.90,5.83,6.7
16,児島,9,2,6.95,36.90,5.97,6.67
16,児島,9,3,7.12,37.10,5.63,6.97
16,児島,9,4,6.98,36.97,5.73,6.67
16,児島,9,5,6.93,38.17,5.87,6.67
16,児島,9,6,6.88,37.57,5.7,6.7
23,唐津,1,1,6.66,37.17,5.49,7.7
23,唐津,1,2,6.64,37.10,5.63,7.65
23,唐津,1,3,6.77,37.69,5.65,7.67
23,唐津,1,4,6.68,37.67,5.67,7.7
23,唐津,1,5,6.65,37.83,6.0,7.97
23,唐津,1,6,6.75,38.23,5.73,7.78
23,唐津,2,1,6.69,36.77,5.64,7.57
23,唐津,2,2,6.66,36.93,5.63,7.72
23,唐津,2,3,6.7,37.51,5.72,7.82
23,唐津,2,4,6.69,38.27,5.67,7.68
23,唐津,2,5,6.74,37.30,5.9,7.87
23,唐津,2,6,6.7,38.37,5.93,7.73
23,唐津,3,1,6.64,36.83,5.57,7.66
23,唐津,3,2,6.74,37.37,5.6,7.77
23,唐津,3,3,6.65,37.03,5.44,7.75
23,唐津,3,4,6.79,37.57,5.53,7.74
23,唐津,3,5,6.75,37.31,5.58,7.61
23,唐津,3,6,6.68,37.46,5.8,7.56
23,唐津,4,1,6.67,38.43,5.3,7.66
23,唐津,4,2,6.66,37.72,5.59,7.67
23,唐津,4,3,6.69,38.47,6.27,7.55
23,唐津,4,4,6.67,37.70,5.6,7.64
23,唐津,4,5,6.68,37.30,5.62,7.62
23,唐津,4,6,6.64,37.64,5.56,7.63
23,唐津,5,1,6.68,37.90,5.53,7.75
23,唐津,5,2,6.67,38.20,5.93,7.43
23,唐津,5,3,6.66,37.61,5.49,7.61
23,唐津,5,4,6.62,37.88,5.46,7.62
23,唐津,5,5,6.69,38.17,5.48,7.69
23,唐津,5,6,6.65,39.30,6.17,7.68
23,唐津,6,1,6.72,--.--,5.36,7.83
23,唐津,6,2,6.64,--.--,5.47,7.85
23,唐津,6,3,6.69,--.--,6.0,7.64
23,唐津,6,4,6.72,--.--,5.82,7.54
23,唐津,6,5,6.76,--.--,6.03,7.66
23,唐津,6,6,6.8,--.--,5.7,7.73
23,唐津,7,1,6.65,--.--,5.43,7.68
23,唐津,7,2,6.73,--.--,5.59,7.64
23,唐津,7,3,6.74,--.--,5.7,7.6
23,唐津,7,4,6.73,--.--,5.95,7.58
23,唐津,7,5,6.69,--.--,5.9,7.52
23,唐津,7,6,6.78,--.--,5.93,7.79
24,大村,1,1,6.86,37.34,6.22,7.33
24,大村,1,2,6.86,37.50,6.53,7.4
24,大村,1,3,6.9,37.70,6.43,7.5
24,大村,1,4,6.78,38.07,6.6,7.37
24,大村,1,5,6.91,37.98,6.62,7.4
24,大村,1,6,6.86,37.23,6.36,7.38
2,戸田,10,1,6.79,37.17,5.40,6.90
2,戸田,10,2,6.74,36.57,5.16,6.90
2,戸田,10,3,6.74,36.78,5.22,7.07
2,戸田,10,4,6.78,37.44,5.33,7.10
2,戸田,10,5,6.75,37.08,5.56,7.00
2,戸田,10,6,6.76,37.74,5.43,7.00
2,戸田,11,1,6.77,36.37,5.10,6.95
2,戸田,11,2,6.70,36.69,5.38,6.86
2,戸田,11,3,6.96,37.06,5.42,7.13
2,戸田,11,4,6.83,37.23,5.47,7.11
2,戸田,11,5,6.78,37.28,5.47,6.97
2,戸田,11,6,6.73,37.33,6.00,6.87
2,戸田,12,1,6.77,37.07,5.33,6.93
2,戸田,12,2,6.80,37.78,5.30,6.96
2,戸田,12,3,6.85,37.58,5.36,6.98
2,戸田,12,4,6.76,37.73,5.57,7.00
2,戸田,12,5,6.86,37.22,5.83,7.04
2,戸田,12,6,6.84,37.57,5.39,7.07
6,浜名湖,9,1,6.68,36.66,5.19,7.90
6,浜名湖,9,2,6.63,37.47,5.37,7.89
6,浜名湖,9,3,6.68,37.11,5.13,8.11
6,浜名湖,9,4,6.67,36.92,5.05,7.97
6,浜名湖,9,5,6.71,37.26,5.37,7.96
6,浜名湖,9,6,6.74,37.77,5.31,7.91
6,浜名湖,10,1,6.71,37.34,5.35,7.95
6,浜名湖,10,2,6.71,37.17,5.00,7.87
6,浜名湖,10,3,6.70,37.98,5.18,7.98
6,浜名湖,10,4,6.66,37.28,5.31,8.01
6,浜名湖,10,5,6.70,37.07,5.37,7.86
6,浜名湖,10,6,6.66,37.38,5.32,8.00
6,浜名湖,11,1,6.66,37.34,5.37,8.03
6,浜名湖,11,2,6.64,36.77,5.16,7.79
6,浜名湖,11,3,6.78,37.50,5.34,7.96
6,浜名湖,11,4,6.71,37.38,5.38,8.02
6,浜名湖,11,5,6.75,38.03,5.20,7.97
6,浜名湖,11,6,6.66,38.06,5.32,7.97
6,浜名湖,12,1,6.66,36.54,5.19,8.00
6,浜名湖,12,2,6.63,36.84,5.13,7.90
6,浜名湖,12,3,6.69,37.98,5.36,7.91
6,浜名湖,12,4,6.69,36.88,5.01,7.82
6,浜名湖,12,5,6.71,36.96,5.29,7.89
6,浜名湖,12,6,6.70,37.00,5.14,7.88
7,蒲郡,1,1,6.57,36.04,4.95,6.18
7,蒲郡,1,2,6.64,36.95,5.19,6.15
7,蒲郡,1,3,6.70,37.13,5.33,6.22
7,蒲郡,1,4,6.74,36.73,4.94,6.16
7,蒲郡,1,5,6.68,36.93,5.22,6.22
7,蒲郡,1,6,6.72,37.07,5.21,6.30
7,蒲郡,2,1,6.74,37.15,5.24,6.29
7,蒲郡,2,2,6.72,36.97,5.27,6.20
7,蒲郡,2,3,6.68,37.44,5.23,6.31
7,蒲郡,2,4,6.68,37.03,5.05,6.33
7,蒲郡,2,5,6.73,37.29,5.28,6.21
7,蒲郡,2,6,6.76,37.31,5.40,6.30
7,蒲郡,3,1,6.74,37.20,4.87,6.38
7,蒲郡,3,2,6.66,37.51,5.08,6.26
7,蒲郡,3,3,6.56,37.08,5.44,6.10
7,蒲郡,3,4,6.72,37.29,5.31,6.22
7,蒲郡,3,5,6.75,36.57,5.27,6.39
7,蒲郡,3,6,6.65,36.42,5.12,6.26
7,蒲郡,4,1,6.75,37.16,5.58,6.21
7,蒲郡,4,2,6.72,37.18,5.31,6.31
7,蒲郡,4,3,6.63,36.72,5.08,6.23
7,蒲郡,4,4,6.73,36.95,5.23,6.25
7,蒲郡,4,5,6.71,37.08,5.22,6.37
7,蒲郡,4,6,6.77,37.21,5.85,6.15
7,蒲郡,5,1,6.66,36.80,4.87,6.31
7,蒲郡,5,2,6.70,37.21,5.01,6.26
7,蒲郡,5,3,6.63,37.22,5.24,6.17
7,蒲郡,5,4,6.68,36.08,5.08,6.19
7,蒲郡,5,5,6.71,36.64,5.11,6.28
7,蒲郡,5,6,6.72,37.85,5.38,6.23
7,蒲郡,6,1,6.67,36.47,4.94,6.16
7,蒲郡,6,2,6.85,37.19,5.58,6.28
7,蒲郡,6,3,6.79,37.13,5.56,6.28
7,蒲郡,6,4,6.63,37.36,5.48,6.11
7,蒲郡,6,5,6.74,37.65,5.50,6.27
7,蒲郡,6,6,6.74,37.56,5.34,6.43
7,蒲郡,7,1,6.79,36.61,4.84,6.25
7,蒲郡,7,2,6.78,37.34,5.27,6.14
7,蒲郡,7,3,6.86,37.24,5.39,6.21
7,蒲郡,7,4,6.70,36.84,5.08,6.19
7,蒲郡,7,5,6.80,37.72,5.21,6.23
7,蒲郡,7,6,6.79,37.15,5.25,6.26
7,蒲郡,8,1,6.72,37.07,5.01,6.34
7,蒲郡,8,2,6.74,36.48,4.92,6.30
7,蒲郡,8,3,6.86,37.33,5.31,6.33
7,蒲郡,8,4,6.72,37.23,5.29,6.22
7,蒲郡,8,5,6.76,37.13,5.20,6.17
7,蒲郡,8,6,6.75,37.78,5.25,6.39
7,蒲郡,9,1,6.78,36.83,4.97,6.24
7,蒲郡,9,2,6.85,37.35,5.14,6.27
7,蒲郡,9,3,6.81,37.19,5.05,6.30
7,蒲郡,9,4,6.80,37.54,5.28,6.31
7,蒲郡,9,5,6.83,37.36,5.30,6.32
7,蒲郡,9,6,6.85,36.93,5.13,6.18
7,蒲郡,10,1,6.76,35.91,5.39,6.18
7,蒲郡,10,2,6.77,37.29,5.50,6.27
7,蒲郡,10,3,6.84,36.84,5.30,6.19
7,蒲郡,10,4,6.81,37.00,5.30,6.33
7,蒲郡,10,5,6.86,36.93,5.30,6.20
7,蒲郡,10,6,6.65,36.74,5.30,6.24
8,常滑,12,1,6.74,36.97,5.81,7.17
8,常滑,12,2,6.77,37.13,5.61,7.33
8,常滑,12,3,6.79,36.82,5.62,7.24
8,常滑,12,4,6.74,37.40,6.09,7.12
8,常滑,12,5,6.76,37.30,5.93,7.15
8,常滑,12,6,6.80,37.93,6.15,7.12
11,びわこ,11,1,6.74,37.53,5.73,8.07
11,びわこ,11,2,6.72,37.21,5.69,7.90
11,びわこ,11,3,6.71,37.43,6.03,7.90
11,びわこ,11,4,6.77,38.00,6.07,7.87
11,びわこ,11,5,6.82,38.00,6.03,7.90
11,びわこ,11,6,6.83,37.73,5.93,7.80
11,びわこ,12,1,6.71,37.29,5.57,7.90
11,びわこ,12,2,6.69,37.45,5.74,7.87
11,びわこ,12,3,6.66,37.77,5.80,7.80
11,びわこ,12,4,6.63,38.07,6.06,7.97
11,びわこ,12,5,6.70,37.40,5.80,8.03
