venue_no,venue_name,race_no,number,exhibition,one_lap,turning,straight
11,びわこ,5,6,6.76,37.74,6.39,7.63
11,びわこ,6,1,6.74,37.80,6.00,7.67
11,びわこ,6,2,6.79,37.93,6.10,7.60
11,びわこ,6,3,6.76,38.17,6.10,7.68
11,びわこ,6,4,6.77,38.84,6.19,7.73
11,びわこ,6,5,6.92,38.30,6.13,7.87
11,びわこ,6,6,6.80,37.43,6.07,7.77
11,びわこ,7,1,6.94,37.80,6.07,7.87
11,びわこ,7,2,6.84,37.55,6.15,7.97
11,びわこ,7,3,6.89,37.50,6.50,7.73
11,びわこ,7,4,6.76,37.64,6.54,7.70
11,びわこ,7,5,6.73,38.12,6.90,7.84
11,びわこ,7,6,6.79,38.71,7.47,7.73
11,びわこ,8,1,6.85,37.19,5.93,8.23
11,びわこ,8,2,6.76,36.83,6.07,8.13
11,びわこ,8,3,6.78,37.92,6.37,8.10
11,びわこ,8,4,6.93,40.07,6.27,8.07
11,びわこ,8,5,6.96,38.80,6.73,7.93
11,びわこ,8,6,6.89,38.85,6.81,8.00
11,びわこ,9,1,6.79,37.35,5.72,7.93
11,びわこ,9,2,6.84,36.54,5.80,7.83
11,びわこ,9,3,6.85,37.18,5.98,7.77
11,びわこ,9,4,6.83,38.67,6.17,8.00
11,びわこ,9,5,6.83,37.72,6.23,7.83
11,びわこ,9,6,6.80,37.56,6.07,7.93
11,びわこ,10,1,6.77,37.22,5.59,8.20
11,びわこ,10,2,6.77,37.59,6.22,8.17
11,びわこ,10,3,6.83,37.39,6.03,7.97
11,びわこ,10,4,6.74,37.78,6.60,7.73
11,びわこ,10,5,6.83,38.14,6.14,7.97
11,びわこ,10,6,6.93,38.24,6.26,7.73
11,びわこ,11,1,6.82,37.83,5.80,7.93
11,びわこ,11,2,6.75,38.00,6.13,8.03
11,びわこ,11,3,6.76,38.17,6.10,7.87
11,びわこ,11,4,6.59,38.83,6.48,8.00
11,びわこ,11,5,6.73,37.61,5.98,7.90
11,びわこ,11,6,6.83,37.52,5.92,7.77
11,びわこ,12,1,6.81,37.00,5.70,7.87
11,びわこ,12,2,6.84,37.37,5.87,8.00
11,びわこ,12,3,6.75,37.33,6.14,7.90
11,びわこ,12,4,6.73,36.96,5.97,8.00
11,びわこ,12,5,6.78,37.47,6.03,7.73
11,びわこ,12,6,6.97,37.57,6.27,7.97
15,丸亀,1,1,6.64,36.57,5.30,6.03
15,丸亀,1,2,6.76,37.60,5.50,6.10
15,丸亀,1,3,6.73,36.93,5.53,6.00
15,丸亀,1,4,6.74,36.43,5.47,6.00
15,丸亀,1,5,6.80,37.10,5.30,6.13
15,丸亀,1,6,6.80,37.10,5.37,6.03
15,丸亀,2,1,6.65,36.63,5.47,5.90
15,丸亀,2,2,6.75,37.43,5.47,6.03
15,丸亀,2,3,6.68,36.90,5.37,6.07
15,丸亀,2,4,6.73,37.73,5.33,6.10
15,丸亀,2,5,6.65,37.67,5.53,5.93
15,丸亀,2,6,6.77,37.73,5.77,6.00
15,丸亀,3,1,6.67,36.73,5.67,5.83
15,丸亀,3,2,6.70,37.57,5.43,6.00
15,丸亀,3,3,6.74,36.93,5.40,6.03
15,丸亀,3,4,6.72,37.53,5.43,6.10
15,丸亀,3,5,6.73,37.77,5.80,6.03
15,丸亀,3,6,6.83,37.53,5.50,6.07
15,丸亀,4,1,6.59,37.67,5.33,6.13
15,丸亀,4,2,6.69,37.00,5.50,6.03
15,丸亀,4,3,6.74,37.37,5.63,6.10
15,丸亀,4,4,6.69,37.10,5.40,6.00
15,丸亀,4,5,6.70,37.13,5.43,6.03
15,丸亀,4,6,6.68,36.83,5.47,6.13
15,丸亀,5,1,6.67,36.73,5.53,5.87
15,丸亀,5,2,6.70,37.13,5.63,5.87
15,丸亀,5,3,6.71,36.70,5.57,5.97
15,丸亀,5,4,6.74,36.97,5.47,6.27
15,丸亀,5,5,6.72,36.90,5.47,5.97
15,丸亀,5,6,6.76,38.07,5.37,6.17
15,丸亀,6,1,6.72,36.80,5.50,5.93
15,丸亀,6,2,6.70,37.17,5.37,5.87
15,丸亀,6,3,6.70,36.90,5.37,5.87
15,丸亀,6,4,6.73,37.73,5.77,5.90
15,丸亀,6,5,6.70,37.63,5.70,5.93
15,丸亀,6,6,6.75,36.67,5.47,5.90
15,丸亀,7,1,6.68,37.30,5.37,5.90
15,丸亀,7,2,6.65,37.33,5.37,6.00
15,丸亀,7,3,6.77,37.27,5.43,5.97
15,丸亀,7,4,6.70,37.47,5.43,5.83
15,丸亀,7,5,6.71,37.20,5.67,5.90
15,丸亀,7,6,6.56,36.63,5.63,5.90
15,丸亀,8,1,6.64,37.00,5.30,6.03
15,丸亀,8,2,6.66,37.20,5.33,6.03
15,丸亀,8,3,6.63,37.37,5.30,6.07
15,丸亀,8,4,6.70,37.43,5.47,6.03
15,丸亀,8,5,6.77,38.20,5.43,6.20
15,丸亀,8,6,6.65,38.10,5.77,6.00
15,丸亀,9,1,6.68,37.23,5.43,5.97
15,丸亀,9,2,6.72,36.97,5.40,5.97
15,丸亀,9,3,6.63,37.30,5.63,5.90
15,丸亀,9,4,6.76,37.60,5.57,6.03
15,丸亀,9,5,6.74,37.77,5.50,6.00
15,丸亀,9,6,6.65,37.03,5.87,5.93
15,丸亀,10,1,6.64,36.43,5.17,5.90
15,丸亀,10,2,6.72,37.53,5.33,5.97
15,丸亀,10,3,6.75,37.63,5.27,6.00
15,丸亀,10,4,6.69,37.80,5.43,5.97
15,丸亀,10,5,6.72,37.63,5.47,5.97
15,丸亀,10,6,6.69,37.80,5.50,6.00
16,児島,1,1,6.81,36.37,5.97,6.47
16,児島,1,2,6.80,36.33,5.80,6.67
16,児島,1,3,6.78,36.80,5.87,6.60
16,児島,1,4,6.72,36.46,5.87,6.57
16,児島,1,5,6.79,36.83,6.27,6.50
16,児島,1,6,6.80,36.97,5.91,6.63
16,児島,2,1,7.03,36.67,5.63,6.77
16,児島,2,2,6.89,36.82,5.90,6.73
16,児島,2,3,6.87,36.53,5.70,6.80
16,児島,2,4,7.07,36.68,5.70,6.73
16,児島,2,5,6.95,36.60,5.90,6.70
16,児島,2,6,6.99,37.43,5.97,6.83
16,児島,3,1,6.87,36.17,6.07,6.63
16,児島,3,2,6.92,37.00,5.87,6.90
16,児島,3,3,6.91,37.10,5.70,6.80
16,児島,3,4,6.83,36.63,5.80,6.63
16,児島,3,5,6.79,36.73,5.67,6.63
16,児島,3,6,6.90,36.77,5.60,6.97
16,児島,4,1,6.80,36.43,6.80,6.47
16,児島,4,2,6.86,36.83,5.77,6.80
16,児島,4,3,6.85,36.40,6.13,6.67
16,児島,4,4,6.89,37.07,5.87,6.90
16,児島,4,5,6.97,37.50,5.87,6.90
16,児島,4,6,6.85,37.30,5.80,6.87
16,児島,5,1,6.96,36.33,5.73,6.67
16,児島,5,2,6.89,36.63,5.87,6.80
16,児島,5,3,6.96,36.87,5.70,6.80
16,児島,5,4,7.02,36.77,5.57,7.13
16,児島,5,5,6.71,37.66,6.10,6.80
16,児島,5,6,6.91,37.40,5.83,6.97
16,児島,6,1,6.81,36.83,5.43,6.73
16,児島,6,2,6.78,36.80,5.80,6.70
16,児島,6,3,6.80,37.17,5.87,6.77
16,児島,6,4,6.80,36.97,5.85,6.67
16,児島,6,5,6.85,38.37,5.93,6.77
16,児島,6,6,6.82,37.43,6.03,6.73
16,児島,7,1,6.84,36.20,5.87,6.40
16,児島,7,2,6.79,36.17,5.20,6.60
16,児島,7,3,6.74,36.47,5.83,6.60
16,児島,7,4,6.86,36.97,5.90,6.73
16,児島,7,5,6.86,37.77,5.87,6.70
16,児島,7,6,6.80,37.07,5.73,6.80
16,児島,8,1,6.73,36.30,6.03,6.43
16,児島,8,2,6.70,36.63,5.93,6.65
16,児島,8,3,6.78,36.60,5.70,6.93
16,児島,8,4,6.76,36.93,6.20,6.57
16,児島,8,5,6.75,36.43,5.87,6.57
16,児島,8,6,6.71,36.80,5.70,6.60
16,児島,9,1,6.64,36.37,5.97,6.37
16,児島,9,2,6.66,36.57,5.63,6.67
16,児島,9,3,6.71,36.33,5.93,6.53
16,児島,9,4,6.82,36.97,5.80,6.70
16,児島,9,5,6.66,36.13,6.17,6.47
16,児島,9,6,6.65,36.27,5.97,6.50
16,児島,10,1,6.80,36.87,6.23,6.47
16,児島,10,2,6.72,36.60,5.78,6.51
16,児島,10,3,6.65,37.03,5.47,6.83
16,児島,10,4,6.70,36.57,5.83,6.63
16,児島,10,5,6.77,36.67,5.51,6.67
16,児島,10,6,6.76,36.80,5.47,6.77
16,児島,11,1,6.78,36.37,5.90,6.47
16,児島,11,2,6.77,37.07,5.67,6.87
16,児島,11,3,6.79,37.07,5.50,7.00
16,児島,11,4,6.83,37.07,5.60,6.87
16,児島,11,5,6.87,36.60,5.53,6.80
16,児島,11,6,6.68,36.80,5.77,6.80
16,児島,12,1,6.94,36.70,5.83,6.60
16,児島,12,2,6.77,36.43,5.83,6.67
16,児島,12,3,6.83,36.80,5.70,6.80
16,児島,12,4,6.82,36.67,5.20,7.07
16,児島,12,5,6.74,36.77,5.83,6.87
16,児島,12,6,6.89,37.47,5.43,6.90
20,若松,1,1,6.87,37.26,6.06,6.10
20,若松,1,2,6.88,36.81,5.75,6.13
20,若松,1,3,6.87,37.57,5.67,6.01
20,若松,1,4,6.88,37.81,5.88,6.10
20,若松,1,5,6.86,37.66,5.90,6.05
20,若松,1,6,6.80,37.84,5.85,6.06
20,若松,2,1,6.86,36.74,5.72,6.07
20,若松,2,2,6.85,37.03,5.78,6.03
20,若松,2,3,6.78,36.66,5.81,5.99
20,若松,2,4,6.88,37.61,5.90,6.15
20,若松,2,5,6.85,37.72,5.79,6.09
20,若松,2,6,6.83,37.38,5.79,6.05
20,若松,3,1,6.73,37.13,6.00,6.06
20,若松,3,2,6.83,37.16,5.84,6.07
20,若松,3,3,6.77,37.43,6.09,6.09
20,若松,3,4,6.83,37.80,6.31,6.04
20,若松,3,5,6.87,37.83,6.22,6.09
20,若松,3,6,6.82,37.21,5.85,6.01
20,若松,4,1,6.94,36.58,5.76,6.09
20,若松,4,2,6.97,37.41,5.84,6.11
20,若松,4,3,6.89,37.04,5.80,6.08
20,若松,4,4,6.88,37.67,6.01,6.09
20,若松,4,5,6.90,37.46,5.87,6.09
20,若松,4,6,6.92,37.46,5.91,6.05
20,若松,5,1,6.86,36.66,5.62,6.05
20,若松,5,2,6.95,37.57,5.93,6.16
20,若松,5,3,6.86,37.51,6.10,6.06
20,若松,5,4,6.81,37.42,6.00,5.99
20,若松,5,5,6.91,37.83,6.04,6.10
20,若松,5,6,6.82,37.40,5.93,6.06
20,若松,6,1,6.82,37.74,5.94,6.02
20,若松,6,2,6.83,37.41,5.83,6.09
20,若松,6,3,6.85,37.14,5.81,6.06
20,若松,6,4,6.89,37.04,5.83,6.11
20,若松,6,5,6.81,37.22,5.84,6.08
20,若松,6,6,6.86,37.47,5.96,6.10
20,若松,7,1,6.92,37.05,5.80,6.05
20,若松,7,2,6.97,37.32,5.84,6.13
20,若松,7,3,6.84,36.65,5.52,6.03
20,若松,7,4,6.86,36.97,5.65,6.09
20,若松,7,5,6.98,37.92,6.02,6.19
20,若松,7,6,6.82,37.32,6.02,6.03
21,芦屋,1,1,6.70,36.27,7.80,7.52
21,芦屋,1,2,6.72,36.51,7.82,7.61
21,芦屋,1,3,6.67,36.82,8.02,7.61
21,芦屋,1,4,6.70,36.96,7.98,7.62
21,芦屋,1,5,6.75,36.94,7.73,7.57
21,芦屋,1,6,6.74,37.33,7.89,7.60
21,芦屋,2,1,6.64,36.65,7.96,7.42
21,芦屋,2,2,6.74,37.68,8.26,7.59
21,芦屋,2,3,6.72,37.07,8.03,7.67
21,芦屋,2,4,6.70,36.62,7.92,7.56
21,芦屋,2,5,6.69,36.85,8.06,7.54
21,芦屋,2,6,6.85,36.98,7.89,7.71
21,芦屋,3,1,6.66,37.05,7.85,7.56
21,芦屋,3,2,6.71,37.73,8.09,7.58
21,芦屋,3,3,6.71,36.69,7.96,7.57
21,芦屋,3,4,6.77,37.14,8.13,7.69
21,芦屋,3,5,6.74,36.61,7.79,7.65
21,芦屋,3,6,6.74,37.54,8.19,7.55
21,芦屋,4,1,6.72,36.98,7.61,7.63
21,芦屋,4,2,6.77,36.98,7.80,7.64
21,芦屋,4,3,6.70,37.29,7.73,7.51
21,芦屋,4,4,6.70,36.96,8.01,7.63
21,芦屋,4,5,6.60,36.82,8.02,7.64
21,芦屋,4,6,6.72,37.30,8.16,7.63
21,芦屋,5,1,6.77,36.89,8.20,7.58
21,芦屋,5,2,6.78,36.70,7.99,7.60
21,芦屋,5,3,6.70,36.94,7.97,7.62
21,芦屋,5,4,6.75,36.58,7.76,7.64
21,芦屋,5,5,6.72,37.42,8.16,7.67
21,芦屋,5,6,6.72,36.72,7.91,7.59
21,芦屋,6,1,6.70,36.62,7.73,7.64
21,芦屋,6,2,6.70,36.53,7.68,7.57
21,芦屋,6,3,6.70,36.92,7.87,7.64
21,芦屋,6,4,6.73,37.13,7.96,7.63
21,芦屋,6,5,6.71,37.03,8.06,7.54
21,芦屋,6,6,6.75,37.01,7.90,7.64
21,芦屋,7,1,6.66,36.19,7.71,7.62
21,芦屋,7,2,6.68,37.16,7.97,7.55
21,芦屋,7,3,6.69,36.77,7.87,7.59
21,芦屋,7,4,6.77,36.97,7.84,7.67
21,芦屋,7,5,6.78,37.57,8.16,7.59
21,芦屋,7,6,6.75,37.32,7.87,7.59
21,芦屋,8,1,6.78,37.02,8.04,7.68
21,芦屋,8,2,6.64,36.92,8.06,7.64
21,芦屋,8,3,6.68,36.60,7.87,7.52
21,芦屋,8,4,6.78,37.05,8.15,7.58
21,芦屋,8,5,6.70,36.99,8.10,7.64
21,芦屋,8,6,6.75,36.75,7.99,7.58
21,芦屋,9,1,6.65,36.28,7.55,7.52
21,芦屋,9,2,6.51,37.09,7.88,7.52
21,芦屋,9,3,6.73,36.59,7.81,7.58
21,芦屋,9,4,6.63,36.86,8.09,7.55
21,芦屋,9,5,6.68,36.77,7.95,7.53
21,芦屋,9,6,6.76,36.88,7.72,7.63
21,芦屋,10,1,6.69,35.99,7.67,7.51
21,芦屋,10,2,6.69,36.95,8.03,7.52
21,芦屋,10,3,6.72,36.81,7.77,7.58
21,芦屋,10,4,6.64,36.86,8.11,7.42
21,芦屋,10,5,6.71,36.54,7.91,7.59
21,芦屋,10,6,6.67,37.24,8.36,7.45
21,芦屋,11,1,6.74,37.00,7.88,7.58
21,芦屋,11,2,6.72,36.69,7.68,7.61
21,芦屋,11,3,6.77,37.36,7.94,7.67
21,芦屋,11,4,6.74,36.99,8.02,7.64
21,芦屋,11,5,6.72,37.07,7.87,7.68
21,芦屋,11,6,6.69,36.98,7.88,7.56
21,芦屋,12,1,6.69,36.29,7.79,7.51
21,芦屋,12,2,6.75,36.77,7.91,7.68
21,芦屋,12,3,6.71,36.21,7.67,7.59
21,芦屋,12,4,6.70,36.40,7.65,7.55
21,芦屋,12,5,6.68,37.03,7.95,7.61
21,芦屋,12,6,6.72,36.54,7.89,7.57
22,福岡,1,1,6.81,37.09,5.61,7.73
22,福岡,1,2,6.83,37.22,5.84,7.77
22,福岡,1,3,6.83,37.40,5.81,7.64
22,福岡,1,4,6.88,38.15,5.70,7.67
22,福岡,1,5,6.86,38.20,5.98,7.63
22,福岡,1,6,6.77,37.74,6.03,7.60
22,福岡,2,1,6.82,37.31,5.70,7.61
22,福岡,2,2,6.84,37.42,5.51,7.67
22,福岡,2,3,6.83,37.64,5.63,7.64
22,福岡,2,4,6.83,38.02,5.75,7.65
22,福岡,2,5,6.91,38.53,5.64,7.67
22,福岡,2,6,6.85,38.37,5.47,7.56
22,福岡,3,2,6.79,36.33,5.27,7.55
22,福岡,3,3,6.78,37.37,5.53,7.67
22,福岡,3,4,6.73,38.02,5.76,7.69
22,福岡,3,5,6.88,38.20,5.78,7.72
22,福岡,3,6,6.87,38.05,5.68,7.74
22,福岡,4,1,6.82,37.17,5.53,7.66
22,福岡,4,2,6.85,37.32,5.31,7.72
22,福岡,4,3,6.80,37.81,5.50,7.65
22,福岡,4,4,6.86,37.73,5.46,7.73
22,福岡,4,5,6.82,38.34,5.91,7.67
22,福岡,4,6,6.88,38.24,5.86,7.80
22,福岡,5,1,6.81,36.63,5.60,7.70
22,福岡,5,2,6.83,37.30,5.72,7.56
22,福岡,5,3,6.93,38.18,5.78,7.73
22,福岡,5,4,6.85,37.93,5.81,7.73
22,福岡,5,5,6.78,37.45,5.54,7.53
22,福岡,5,6,6.88,38.13,5.84,7.80
22,福岡,6,1,6.82,36.73,5.52,7.70
22,福岡,6,2,6.91,37.57,5.57,7.80
22,福岡,6,3,6.90,38.33,6.42,7.70
22,福岡,6,4,6.84,37.52,5.67,7.62
22,福岡,6,5,6.82,37.23,5.71,7.53
22,福岡,6,6,6.86,38.76,6.24,7.57
22,福岡,7,1,6.78,37.33,5.73,7.50
22,福岡,7,2,6.84,37.50,5.87,7.56
22,福岡,7,3,6.87,37.77,5.74,7.59
22,福岡,7,4,6.88,37.53,5.61,7.70
22,福岡,7,5,6.87,38.06,5.74,7.79
22,福岡,7,6,6.78,37.04,5.38,7.50
22,福岡,8,1,6.82,36.73,5.50,7.77
22,福岡,8,2,6.83,36.94,5.61,7.63
22,福岡,8,3,6.78,36.53,5.30,7.57
22,福岡,8,4,6.84,37.93,5.83,7.76
22,福岡,8,5,6.82,37.34,5.57,7.61
22,福岡,8,6,6.88,37.95,5.55,7.70
22,福岡,9,1,6.82,37.30,5.63,7.74
22,福岡,9,2,6.84,37.50,5.67,7.60
22,福岡,9,3,6.86,37.19,5.52,7.72
22,福岡,9,4,6.79,37.79,5.81,7.60
22,福岡,9,5,6.87,37.71,5.92,7.77
22,福岡,9,6,6.92,38.21,6.30,7.62
22,福岡,10,1,6.82,37.16,5.58,7.77
22,福岡,10,2,6.76,37.00,5.60,7.62
22,福岡,10,3,6.78,37.83,5.85,7.71
22,福岡,10,4,6.86,37.60,5.75,7.65
22,福岡,10,5,6.86,37.90,5.74,7.64
22,福岡,10,6,6.80,37.30,5.62,7.60
22,福岡,11,1,6.75,36.43,5.43,7.53
22,福岡,11,2,6.82,37.30,5.63,7.58
22,福岡,11,3,6.86,36.87,5.43,7.67
22,福岡,11,4,6.75,38.10,5.79,7.48
22,福岡,11,5,6.82,38.03,5.56,7.76
22,福岡,12,1,6.78,36.37,5.48,7.59
22,福岡,12,2,6.83,37.00,5.53,7.56
22,福岡,12,3,6.84,37.27,6.07,7.56
22,福岡,12,4,6.84,37.08,5.82,7.57
22,福岡,12,5,6.80,37.17,5.91,7.67
22,福岡,12,6,6.82,37.53,5.88,7.72
