venue_no,venue_name,race_no,number,exhibition,one_lap,turning,straight
24,大村,8,1,6.78,37.03,6.53,7.25
24,大村,8,2,6.82,37.9,6.47,7.33
24,大村,8,3,6.84,37.13,6.17,7.27
24,大村,8,4,6.83,37.33,6.2,7.3
24,大村,8,5,6.8,37.4,6.5,7.3
24,大村,8,6,6.84,37.67,6.43,7.33
24,大村,9,1,6.92,37.8,6.23,7.4
24,大村,9,2,6.83,37.47,6.27,7.27
24,大村,9,3,6.86,37.17,6.23,7.33
24,大村,9,4,6.85,37.2,6.13,7.35
24,大村,9,5,6.86,37.5,6.17,7.33
24,大村,9,6,6.86,38.23,6.33,7.37
24,大村,10,1,6.87,36.93,6.13,7.3
24,大村,10,2,6.92,37.43,6.33,7.33
24,大村,10,3,6.85,37.33,6.23,7.3
24,大村,10,4,6.86,37.5,6.23,7.32
24,大村,10,5,6.83,37.4,6.57,7.27
24,大村,10,6,6.88,37.2,6.13,7.37
24,大村,11,1,6.84,37.76,6.3,7.41
24,大村,11,2,6.83,37.3,6.43,7.4
24,大村,11,3,6.87,37.17,6.37,7.37
24,大村,11,4,6.89,36.6,6.5,7.3
24,大村,11,5,6.81,36.7,6.33,7.23
24,大村,11,6,6.88,36.77,6.73,7.17
24,大村,12,1,6.9,37.53,6.2,7.38
24,大村,12,2,6.82,37.3,6.3,7.33
24,大村,12,3,6.84,37.7,6.47,7.33
24,大村,12,4,6.84,37.83,6.67,7.23
24,大村,12,5,6.86,38.03,6.9,7.2
24,大村,12,6,6.79,37.47,7.0,7.2
1,桐生,2,1,6.78,18.3,4.82,7.38
1,桐生,2,2,6.63,18.3,4.67,7.47
1,桐生,2,3,6.68,18.46,4.46,7.45
1,桐生,2,4,6.78,18.72,4.6,7.56
1,桐生,2,5,6.71,18.76,4.62,7.35
1,桐生,2,6,6.79,18.96,4.59,7.68
8,常滑,4,1,6.7,37.08,5.6,7.04
8,常滑,4,2,6.7,37.31,5.37,7.08
8,常滑,4,3,6.71,37.12,5.52,7.18
8,常滑,4,4,6.71,37.15,5.67,7.15
8,常滑,4,5,6.82,37.33,5.51,7.11
8,常滑,4,6,6.72,37.83,5.97,7.07
8,常滑,5,1,6.85,37.47,5.82,7.17
8,常滑,5,2,6.81,37.37,5.58,7.22
8,常滑,5,3,6.75,37.23,5.29,7.32
8,常滑,5,4,6.79,37.87,5.65,7.27
8,常滑,5,5,6.74,37.82,5.94,7.05
8,常滑,5,6,6.76,37.49,5.73,7.18
8,常滑,6,1,6.71,37.19,5.63,7.14
8,常滑,6,2,6.76,37.11,5.63,7.08
8,常滑,6,3,6.78,37.56,5.75,7.15
8,常滑,6,4,6.83,37.2,5.92,7.14
8,常滑,6,5,6.72,36.69,5.55,7.01
8,常滑,6,6,6.78,37.91,5.73,7.14
8,常滑,7,1,6.71,37.7,5.55,7.07
8,常滑,7,2,6.67,37.55,5.39,7.12
8,常滑,7,3,6.8,39.51,5.79,7.17
8,常滑,7,4,6.71,37.54,5.53,7.13
8,常滑,7,5,6.77,37.33,5.81,7.14
8,常滑,7,6,6.8,37.93,5.98,7.34
8,常滑,8,1,6.72,37.62,5.81,7.14
8,常滑,8,2,6.77,37.34,5.71,7.1
8,常滑,8,3,6.75,37.13,5.5,7.17
8,常滑,8,4,6.78,37.47,5.57,7.23
8,常滑,8,5,6.75,37.13,5.52,7.27
8,常滑,8,6,6.77,36.67,5.36,7.25
8,常滑,9,1,6.79,37.01,5.45,7.2
8,常滑,9,2,6.73,36.99,5.46,7.16
8,常滑,9,3,6.73,37.42,5.35,7.15
8,常滑,9,4,6.77,37.13,5.35,7.19
8,常滑,9,5,6.79,37.21,5.48,7.15
8,常滑,9,6,6.8,37.2,5.57,7.17
8,常滑,10,1,6.77,37.26,5.76,7.04
8,常滑,10,2,6.77,37.35,5.59,7.24
8,常滑,10,3,6.78,37.4,5.63,7.15
8,常滑,10,4,6.81,37.79,5.68,7.31
8,常滑,10,5,6.78,37.42,5.39,7.2
8,常滑,10,6,6.8,37.47,5.84,7.09
8,常滑,11,1,6.81,37.15,5.53,7.08
8,常滑,11,2,6.83,37.5,5.61,7.42
8,常滑,11,3,6.84,37.65,5.73,7.23
8,常滑,11,4,6.83,37.86,5.82,7.2
8,常滑,11,5,6.79,37.83,5.46,7.2
8,常滑,11,6,6.76,37.63,5.53,7.2
8,常滑,12,1,6.77,37.32,5.55,7.14
8,常滑,12,2,6.8,37.21,5.52,7.14
8,常滑,12,3,6.73,36.98,5.51,7.23
8,常滑,12,4,6.75,36.92,5.41,7.17
8,常滑,12,5,6.84,37.95,5.59,7.25
8,常滑,12,6,6.74,37.54,5.47,7.11
10,三国,1,1,6.74,36.98,5.55,6.68
10,三国,1,2,6.67,36.7,5.47,6.55
10,三国,1,3,6.71,36.47,5.28,6.62
10,三国,1,4,6.74,37.52,5.63,6.6
10,三国,1,5,6.72,36.78,5.6,6.62
10,三国,1,6,6.71,36.82,5.43,6.55
10,三国,2,1,6.7,37.37,5.5,6.68
10,三国,2,2,6.63,37.08,5.53,6.57
10,三国,2,3,6.69,37.67,5.8,6.67
10,三国,2,4,6.71,37.05,5.47,6.65
10,三国,2,5,6.66,37.25,5.8,6.58
10,三国,2,6,6.71,37.62,5.63,6.63
10,三国,3,1,6.62,36.33,5.3,6.6
10,三国,3,2,6.73,37.37,5.68,6.68
10,三国,3,3,6.67,36.4,5.35,6.57
10,三国,3,4,6.66,36.72,5.52,6.57
10,三国,3,5,6.72,37.37,5.52,6.67
10,三国,3,6,6.68,37.1,5.57,6.58
10,三国,4,1,6.67,37.18,5.7,6.7
10,三国,4,2,6.65,37.28,5.62,6.63
10,三国,4,3,6.73,37.9,6.08,6.62
10,三国,4,4,6.74,37.48,5.93,6.65
10,三国,4,5,6.68,36.83,5.5,6.62
10,三国,4,6,6.77,37.33,5.6,6.8
10,三国,5,1,6.61,36.5,5.47,6.58
10,三国,5,2,6.65,36.73,5.48,6.62
10,三国,5,3,6.69,37.2,5.55,6.77
10,三国,5,4,6.6,36.82,5.47,6.52
10,三国,5,5,6.72,36.97,5.43,6.6
10,三国,5,6,6.68,37.22,5.73,6.65
10,三国,6,1,6.66,37.08,5.52,6.73
10,三国,6,2,6.67,37.32,5.77,6.65
10,三国,6,3,6.7,37.15,5.57,6.7
10,三国,6,4,6.73,37.0,5.53,6.63
10,三国,6,5,6.74,37.3,5.58,6.7
10,三国,6,6,6.73,37.97,5.73,6.93
10,三国,7,1,6.75,37.3,5.63,6.67
10,三国,7,2,6.81,37.57,5.72,6.65
10,三国,7,3,6.78,37.43,5.62,6.72
10,三国,7,4,6.74,37.18,5.63,6.67
10,三国,7,5,6.74,37.48,5.62,6.75
10,三国,7,6,6.7,36.83,5.53,6.63
10,三国,8,1,6.68,36.85,5.55,6.6
10,三国,8,2,6.74,37.43,5.65,6.65
10,三国,8,3,6.72,37.45,5.82,6.68
10,三国,8,4,6.65,37.73,5.9,6.6
10,三国,8,5,6.68,37.13,5.55,6.63
10,三国,8,6,6.74,37.45,5.73,6.68
10,三国,9,1,6.71,37.48,5.48,6.63
10,三国,9,2,6.67,37.92,5.48,6.63
10,三国,9,3,6.74,38.58,5.57,6.75
10,三国,9,4,6.6,37.75,5.67,6.62
10,三国,9,5,6.65,37.45,5.45,6.6
10,三国,9,6,6.7,37.93,5.62,6.65
10,三国,10,1,6.71,37.22,5.5,6.73
10,三国,10,2,6.69,37.07,5.52,6.6
10,三国,10,3,6.73,37.05,5.5,6.68
10,三国,10,4,6.69,36.73,5.42,6.62
10,三国,10,5,6.66,37.72,5.73,6.67
10,三国,10,6,6.73,37.35,5.62,6.73
10,三国,11,1,6.7,37.17,5.32,6.7
10,三国,11,2,6.69,36.75,5.37,6.58
10,三国,11,3,6.71,36.92,5.47,6.63
10,三国,11,4,6.76,37.8,5.5,6.7
10,三国,11,5,6.6,37.48,5.5,6.77
10,三国,11,6,6.73,37.2,5.47,6.67
10,三国,12,1,6.67,37.3,5.53,6.6
10,三国,12,2,6.75,37.78,5.65,6.68
10,三国,12,3,6.72,38.02,5.67,6.7
10,三国,12,4,6.75,38.22,5.82,6.75
10,三国,12,5,6.7,37.4,5.6,6.72
10,三国,12,6,6.91,38.63,5.77,6.8
14,鳴門,1,1,6.85,36.81,5.67,7.06
14,鳴門,1,2,6.76,37.4,5.8,7.0
14,鳴門,1,3,6.86,37.57,5.8,6.97
14,鳴門,1,4,6.76,37.28,5.75,6.93
14,鳴門,1,5,6.73,37.1,5.7,7.14
14,鳴門,1,6,6.85,37.1,5.9,7.13
14,鳴門,2,1,6.79,36.61,5.73,6.89
14,鳴門,2,2,6.72,36.63,5.63,7.0
14,鳴門,2,3,6.81,37.47,6.0,7.0
14,鳴門,2,4,6.88,37.1,5.8,7.13
14,鳴門,2,5,6.76,36.92,6.31,6.9
14,鳴門,2,6,6.75,37.37,6.1,6.9
14,鳴門,3,1,6.74,36.2,5.6,6.97
14,鳴門,3,2,6.81,37.47,6.06,6.98
14,鳴門,3,3,6.68,37.04,5.83,7.0
14,鳴門,3,4,6.77,37.05,5.67,7.03
14,鳴門,3,5,6.76,38.23,5.87,7.1
14,鳴門,3,6,6.67,37.03,5.83,7.1
14,鳴門,4,1,6.73,36.54,5.9,6.93
14,鳴門,4,2,6.74,36.27,5.75,6.83
14,鳴門,4,3,6.75,36.64,5.96,7.03
14,鳴門,4,4,6.74,36.27,5.66,6.96
14,鳴門,4,5,6.86,37.04,6.0,7.03
14,鳴門,4,6,6.78,36.94,5.66,7.03
14,鳴門,5,1,6.71,36.77,5.6,7.1
14,鳴門,5,2,6.84,37.23,5.83,7.07
14,鳴門,5,3,6.76,37.23,5.83,7.03
14,鳴門,5,4,6.73,36.57,5.59,6.97
14,鳴門,5,5,6.78,37.07,6.0,6.83
14,鳴門,5,6,6.81,36.93,5.63,7.03
14,鳴門,6,1,6.79,36.1,5.87,6.8
14,鳴門,6,2,6.84,37.6,5.9,7.1
14,鳴門,6,3,6.77,37.16,6.04,7.0
14,鳴門,6,4,6.78,36.73,5.77,7.0
14,鳴門,6,5,6.82,37.27,6.0,7.0
14,鳴門,6,6,6.84,37.73,6.03,7.03
14,鳴門,7,1,6.79,37.73,5.87,7.07
14,鳴門,7,2,6.71,36.86,5.73,6.96
14,鳴門,7,3,6.77,37.16,6.13,7.04
14,鳴門,7,4,6.81,36.84,5.9,7.0
14,鳴門,7,5,6.81,37.07,5.87,7.0
14,鳴門,7,6,6.86,37.17,5.9,6.87
14,鳴門,8,1,6.74,36.83,5.63,6.93
14,鳴門,8,2,6.83,37.1,6.07,6.9
14,鳴門,8,3,6.86,37.14,6.0,7.0
14,鳴門,8,4,6.82,37.51,6.24,6.93
14,鳴門,8,5,6.75,36.7,5.9,6.93
14,鳴門,8,6,6.9,37.3,5.77,6.96
14,鳴門,9,1,6.75,36.91,5.86,7.03
14,鳴門,9,2,6.93,37.78,5.93,7.0
14,鳴門,9,3,6.82,37.17,6.07,7.0
14,鳴門,9,4,6.78,37.17,5.8,7.15
14,鳴門,9,5,6.79,37.27,5.83,7.05
14,鳴門,9,6,6.78,37.1,5.83,6.93
14,鳴門,10,1,6.83,36.59,5.74,6.95
14,鳴門,10,2,6.82,36.81,5.6,7.0
14,鳴門,10,3,6.71,36.56,5.5,7.09
14,鳴門,10,4,6.86,37.37,5.57,6.97
14,鳴門,10,5,6.86,37.23,5.9,6.98
14,鳴門,10,6,6.79,36.53,5.57,7.13
14,鳴門,11,1,6.68,36.64,5.9,6.93
14,鳴門,11,2,6.82,36.69,6.27,6.9
14,鳴門,11,3,6.87,36.63,6.0,7.03
14,鳴門,11,4,6.75,37.25,5.93,7.23
14,鳴門,11,5,6.79,36.57,5.77,7.1
14,鳴門,11,6,6.83,36.5,5.67,7.2
14,鳴門,12,1,6.79,36.53,5.67,6.93
14,鳴門,12,2,6.9,36.63,5.67,6.9
14,鳴門,12,3,6.75,37.17,5.97,6.93
14,鳴門,12,4,6.95,37.13,5.63,7.03
14,鳴門,12,5,6.87,36.97,5.7,7.0
14,鳴門,12,6,6.82,36.87,5.83,7.07
17,宮島,1,1,6.63,37.37,5.7,6.85
17,宮島,1,2,6.7,36.83,5.57,6.9
17,宮島,1,3,6.67,37.18,5.6,7.03
17,宮島,1,4,6.63,36.56,5.4,7.13
17,宮島,1,5,6.66,36.77,5.67,6.97
17,宮島,1,6,6.7,37.28,5.7,7.07
17,宮島,2,1,6.62,36.59,5.81,6.98
17,宮島,2,2,6.72,37.0,5.75,7.03
17,宮島,2,3,6.74,37.54,5.92,7.17
17,宮島,2,4,6.75,37.13,5.65,7.12
17,宮島,2,5,6.71,37.98,5.85,7.27
17,宮島,2,6,6.67,38.21,5.96,6.94
17,宮島,3,1,6.69,36.67,5.5,7.04
17,宮島,3,2,6.55,37.0,6.03,7.02
17,宮島,3,3,6.72,37.48,5.85,7.27
17,宮島,3,4,6.72,37.26,5.73,7.06
17,宮島,3,5,6.73,37.47,5.69,7.15
17,宮島,3,6,6.71,38.05,5.53,7.07
17,宮島,4,1,6.7,36.43,5.79,6.98
17,宮島,4,2,6.7,36.6,5.53,7.06
17,宮島,4,3,6.73,37.62,5.7,7.27
17,宮島,4,4,6.74,36.88,5.46,7.13
17,宮島,4,5,6.8,37.67,5.85,7.27
17,宮島,4,6,6.59,37.89,5.96,7.02
17,宮島,5,1,6.69,36.97,5.76,7.06
17,宮島,5,2,6.69,37.67,5.56,7.2
17,宮島,5,3,6.74,37.58,5.6,7.26
17,宮島,5,4,6.61,37.06,5.6,7.14
17,宮島,5,5,6.61,37.4,5.72,7.08
17,宮島,5,6,6.66,37.16,5.43,7.26
17,宮島,6,1,6.68,36.97,5.48,7.06
17,宮島,6,2,6.69,37.4,5.77,7.08
17,宮島,6,3,6.56,36.75,5.9,7.07
17,宮島,6,4,6.67,37.33,5.75,7.12
17,宮島,6,5,6.64,37.07,5.65,7.04
17,宮島,6,6,6.68,37.65,5.94,7.11
17,宮島,7,1,6.67,36.82,5.4,7.17
17,宮島,7,2,6.7,36.73,5.72,7.13
17,宮島,7,3,6.65,37.31,5.98,6.98
17,宮島,7,4,6.72,36.87,5.87,7.06
17,宮島,7,5,6.75,37.25,5.77,7.11
17,宮島,7,6,6.73,36.95,6.0,7.13
17,宮島,8,1,6.7,36.84,5.93,7.02
17,宮島,8,2,6.73,37.25,5.73,7.13
17,宮島,8,3,6.64,36.99,5.89,7.0
17,宮島,8,4,6.74,37.2,6.17,7.16
17,宮島,8,5,6.6,37.02,5.91,7.02
17,宮島,8,6,6.74,37.84,5.73,7.22
17,宮島,9,1,6.69,36.7,5.54,7.15
17,宮島,9,2,6.7,37.04,5.59,7.1
17,宮島,9,3,6.68,37.5,5.68,7.19
17,宮島,9,4,6.62,37.7,5.74,7.25
17,宮島,9,5,6.72,36.68,5.66,7.16
17,宮島,9,6,6.79,37.98,5.94,7.24
17,宮島,10,1,6.59,36.96,5.94,6.99
17,宮島,10,2,6.77,37.4,6.2,7.1
17,宮島,10,3,6.73,36.43,5.8,7.18
17,宮島,10,4,6.73,37.93,5.92,7.09
17,宮島,10,5,6.77,38.29,5.68,7.24
17,宮島,10,6,6.74,37.84,6.18,7.05
17,宮島,11,1,6.72,37.0,5.55,7.17
17,宮島,11,2,6.63,37.56,5.63,7.04
17,宮島,11,3,6.74,37.86,5.48,7.13
17,宮島,11,4,6.7,36.86,5.79,7.01
17,宮島,11,5,6.68,36.88,5.39,7.15
17,宮島,11,6,6.67,37.78,6.08,6.96
17,宮島,12,1,6.69,37.04,5.66,7.12
17,宮島,12,2,6.7,36.56,5.4,7.09
17,宮島,12,3,6.69,36.65,5.42,7.13
17,宮島,12,4,6.7,36.96,5.5,7.17
17,宮島,12,5,6.72,37.0,5.61,7.14
17,宮島,12,6,6.71,37.21,5.74,7.16
20,若松,1,1,6.95,36.73,5.76,6.11
20,若松,1,2,6.97,37.41,6.0,6.19
20,若松,1,3,6.99,37.56,5.97,6.17
20,若松,1,4,6.94,37.45,5.69,6.19
20,若松,1,5,6.96,37.57,5.86,6.16
20,若松,1,6,6.98,37.34,5.89,6.12
20,若松,2,1,6.81,37.33,5.83,6.06
20,若松,2,2,6.91,37.5,5.9,6.12
20,若松,2,3,6.84,37.83,5.76,6.03
20,若松,2,4,6.86,37.19,5.82,6.13
20,若松,2,5,6.89,38.04,6.08,6.11
20,若松,2,6,6.83,38.34,6.08,6.06
20,若松,3,1,6.85,37.76,5.64,6.05
20,若松,3,2,6.82,37.37,5.61,6.05
20,若松,3,3,6.85,37.1,5.62,6.09
20,若松,3,4,6.83,38.1,5.96,5.98
20,若松,3,5,6.81,39.16,6.38,6.1
20,若松,3,6,6.85,37.69,5.78,6.03
20,若松,4,1,6.77,37.03,5.66,6.03
20,若松,4,2,6.87,37.41,5.65,6.14
20,若松,4,3,6.81,37.81,5.91,6.03
20,若松,4,4,6.84,37.86,5.76,6.11
20,若松,4,5,6.87,37.92,5.73,6.11
20,若松,4,6,6.91,37.0,5.53,6.06
20,若松,5,1,6.78,36.95,5.52,6.04
20,若松,5,2,6.81,37.49,5.65,6.01
20,若松,5,3,6.84,38.04,5.81,6.08
20,若松,5,4,6.78,38.27,6.04,6.11
20,若松,5,5,6.82,37.99,5.8,6.04
20,若松,5,6,6.78,37.75,6.25,6.08
20,若松,6,1,6.86,37.76,5.74,6.08
20,若松,6,2,6.8,37.61,5.72,6.11
20,若松,6,3,6.86,38.39,5.9,6.1
20,若松,6,4,6.82,37.81,6.06,6.15
20,若松,6,5,6.8,37.8,5.87,6.09
20,若松,6,6,6.66,37.37,5.83,6.05
20,若松,7,1,6.76,37.39,5.73,6.03
20,若松,7,2,6.82,37.64,5.64,6.01
20,若松,7,3,6.76,38.67,5.99,6.1
20,若松,7,4,6.8,37.69,5.76,6.03
20,若松,7,5,6.76,38.05,6.09,6.0
20,若松,7,6,6.81,39.44,6.23,6.08
20,若松,8,1,6.82,37.46,5.7,6.09
20,若松,8,2,6.87,37.7,5.8,6.08
20,若松,8,3,6.88,37.61,5.84,6.05
20,若松,8,4,6.87,37.88,5.99,6.12
20,若松,8,5,6.83,38.57,6.14,6.12
20,若松,8,6,6.89,37.81,6.01,6.08
20,若松,9,1,6.73,37.52,5.93,6.03
20,若松,9,2,6.79,37.87,6.05,6.08
20,若松,9,3,6.82,37.64,5.85,6.1
20,若松,9,4,6.93,37.52,5.64,6.14
20,若松,9,5,6.77,37.19,5.69,6.04
20,若松,9,6,6.89,38.15,5.89,6.1
20,若松,10,1,6.8,37.48,5.62,6.05
20,若松,10,2,6.89,37.69,5.67,6.08
20,若松,10,3,6.7,37.29,5.69,6.01
20,若松,10,4,6.83,38.13,5.94,6.13
20,若松,10,5,6.9,38.8,5.94,6.2
20,若松,10,6,6.81,38.52,6.18,6.1
20,若松,11,1,6.83,37.68,5.69,5.99
20,若松,11,2,6.82,37.84,5.88,6.07
20,若松,11,3,6.82,38.57,5.86,6.09
20,若松,11,4,6.81,38.17,5.95,6.08
20,若松,11,5,6.88,37.92,5.87,6.09
20,若松,11,6,6.85,37.83,5.81,6.1
20,若松,12,1,6.83,37.49,5.61,6.04
20,若松,12,2,6.84,37.91,5.85,6.09
20,若松,12,3,6.8,37.36,5.59,6.0
20,若松,12,4,6.8,37.62,5.63,6.09
20,若松,12,5,6.83,37.79,5.57,6.06
20,若松,12,6,6.82,37.79,5.69,6.08
23,唐津,1,1,6.7,36.6,5.17,7.7
23,唐津,1,2,6.65,36.5,5.29,7.74
23,唐津,1,3,6.64,36.9,5.26,7.66
23,唐津,1,4,6.68,36.72,5.5,7.62
23,唐津,1,5,6.62,36.87,5.47,7.71
23,唐津,1,6,6.71,37.2,5.42,7.7
23,唐津,2,1,6.64,37.07,5.59,7.64
23,唐津,2,2,6.63,36.97,5.43,7.63
23,唐津,2,3,6.78,37.3,5.27,7.81
23,唐津,2,4,6.69,37.43,5.51,7.66
23,唐津,2,5,6.71,37.03,5.39,7.48
23,唐津,2,6,6.69,37.53,6.02,7.67
23,唐津,3,1,6.7,36.87,5.23,7.66
23,唐津,3,2,6.7,36.8,5.43,7.62
23,唐津,3,3,6.71,37.27,5.4,7.67
23,唐津,3,4,6.71,36.97,5.27,7.7
23,唐津,3,5,6.71,37.26,5.5,7.73
23,唐津,3,6,6.68,37.73,5.67,7.67
23,唐津,4,1,6.69,36.97,5.29,7.78
23,唐津,4,2,6.69,36.63,5.34,7.79
23,唐津,4,3,6.66,36.68,5.43,7.63
23,唐津,4,4,6.6,37.47,5.5,7.74
23,唐津,4,5,6.68,37.03,5.66,7.67
23,唐津,4,6,6.69,37.37,5.33,7.75
23,唐津,5,1,6.68,36.38,5.21,7.72
23,唐津,5,2,6.64,37.17,5.34,7.76
23,唐津,5,3,6.66,37.08,5.46,7.71
23,唐津,5,4,6.65,36.93,5.2,7.7
23,唐津,5,5,6.71,36.9,5.23,7.68
23,唐津,5,6,6.64,37.12,5.42,7.61
23,唐津,6,1,6.71,36.73,5.17,7.72
23,唐津,6,2,6.58,37.27,5.57,7.65
23,唐津,6,3,6.62,36.93,5.43,7.71
23,唐津,6,4,6.62,37.03,5.37,7.68
23,唐津,6,5,6.68,37.17,5.4,7.7
23,唐津,6,6,6.69,37.5,5.5,7.63
23,唐津,7,1,6.66,36.87,5.27,7.77
23,唐津,7,2,6.71,36.57,5.23,7.7
23,唐津,7,3,6.66,36.67,5.47,7.67
23,唐津,7,4,6.7,37.13,5.56,7.61
23,唐津,7,5,6.69,36.88,6.01,7.54
23,唐津,7,6,6.63,37.4,5.77,7.69
23,唐津,8,1,6.64,36.77,5.56,7.82
23,唐津,8,2,6.64,37.17,5.47,7.72
23,唐津,8,3,6.68,36.6,5.4,7.89
23,唐津,8,4,6.79,36.87,5.35,7.6
23,唐津,8,5,6.78,37.57,5.43,7.73
23,唐津,8,6,6.7,37.33,5.53,7.61
23,唐津,9,1,6.69,37.1,5.73,7.76
23,唐津,9,2,6.65,36.83,5.76,7.63
23,唐津,9,3,6.7,37.07,5.53,7.78
23,唐津,9,4,6.68,37.27,5.97,7.64
23,唐津,9,5,6.67,36.95,5.49,7.68
23,唐津,9,6,6.66,37.33,5.33,7.73
23,唐津,10,1,6.68,37.04,5.2,7.67
23,唐津,10,2,6.7,37.38,5.33,7.63
23,唐津,10,3,6.7,37.57,5.22,7.74
23,唐津,10,4,6.72,37.26,5.41,7.66
23,唐津,10,5,6.71,37.44,5.37,7.54
23,唐津,10,6,6.68,37.5,5.45,7.62
23,唐津,11,1,6.73,36.77,5.17,7.73
23,唐津,11,2,6.73,37.87,5.51,7.75
23,唐津,11,3,6.63,37.8,5.5,7.83
23,唐津,11,4,6.66,37.67,5.47,7.74
23,唐津,11,5,6.66,37.03,5.43,7.75
23,唐津,11,6,6.63,37.58,5.42,7.85
23,唐津,12,1,6.67,36.83,5.1,7.8
23,唐津,12,2,6.64,36.93,5.37,7.86
23,唐津,12,3,6.65,36.8,5.36,7.75
23,唐津,12,4,6.72,37.53,5.47,7.77
23,唐津,12,5,6.76,37.66,5.27,7.7
23,唐津,12,6,6.8,37.2,5.37,7.72
1,桐生,1,1,6.71,18.25,4.43,7.40
1,桐生,1,2,6.73,18.36,4.42,7.45
1,桐生,1,3,6.71,18.60,4.78,7.54
1,桐生,1,4,6.77,18.64,4.50,7.60
1,桐生,1,5,6.72,18.62,4.42,7.71
1,桐生,1,6,6.77,18.95,4.61,7.57
1,桐生,3,1,6.72,18.38,4.70,7.42
1,桐生,3,2,6.71,18.50,4.63,7.54
1,桐生,3,3,6.68,18.46,4.50,7.41
1,桐生,3,4,6.83,18.85,4.57,7.63
1,桐生,3,5,6.89,18.52,4.50,7.64
1,桐生,3,6,6.73,18.46,4.42,7.54
1,桐生,4,1,6.72,18.30,4.19,7.38
1,桐生,4,2,6.79,18.36,4.45,7.46
1,桐生,4,3,6.63,18.66,4.36,7.54
1,桐生,4,4,6.61,18.96,4.48,7.58
1,桐生,4,5,6.74,18.39,4.49,7.50
1,桐生,4,6,6.62,19.03,4.40,7.59
1,桐生,5,1,6.63,18.81,4.66,7.45
1,桐生,5,2,6.85,18.34,4.40,7.35
1,桐生,5,3,6.72,18.50,4.45,7.46
1,桐生,5,4,6.71,18.72,4.36,7.54
1,桐生,5,5,6.79,18.76,4.82,7.58
1,桐生,5,6,6.64,18.14,4.74,7.40
1,桐生,6,1,6.70,18.35,4.21,7.31
1,桐生,6,2,6.82,18.57,4.31,7.59
1,桐生,6,3,6.79,18.47,4.34,7.45
1,桐生,6,4,6.84,18.54,4.37,7.54
1,桐生,6,5,6.72,18.23,4.41,7.34
1,桐生,6,6,6.88,18.34,4.41,7.44
1,桐生,7,1,6.69,18.73,4.37,7.37
1,桐生,7,2,6.75,18.34,4.97,7.47
1,桐生,7,3,6.78,18.66,4.38,7.54
1,桐生,7,4,6.63,18.50,4.46,7.65
1,桐生,7,5,6.78,18.74,4.78,7.54
1,桐生,7,6,6.69,19.10,4.48,7.62
1,桐生,8,1,6.63,18.53,4.42,7.54
1,桐生,8,2,6.66,18.90,4.78,7.43
1,桐生,8,3,6.76,18.92,4.62,7.54
1,桐生,8,4,6.80,18.35,4.35,7.34
1,桐生,8,5,6.81,18.60,4.34,7.42
1,桐生,8,6,6.78,18.58,4.40,7.57
1,桐生,9,1,6.98,18.77,4.51,7.62
1,桐生,9,2,6.79,18.73,4.46,7.65
1,桐生,9,3,6.72,18.83,4.41,7.58
1,桐生,9,4,6.90,18.53,4.42,7.58
1,桐生,9,5,7.00,18.72,4.45,7.55
1,桐生,9,6,6.94,18.67,4.58,7.46
1,桐生,10,1,6.88,18.62,4.38,7.50
