venue_no,venue_name,race_no,number,exhibition,one_lap,turning,straight
17,宮島,7,6,6.92,38.12,5.65,7.38
21,芦屋,10,1,6.80,36.49,7.79,7.72
21,芦屋,10,2,6.84,37.06,7.97,7.69
21,芦屋,10,3,6.81,36.85,7.91,7.65
21,芦屋,10,4,6.73,36.60,7.92,7.72
21,芦屋,10,5,6.86,36.88,8.0,7.76
21,芦屋,10,6,6.82,36.76,7.8,7.73
21,芦屋,11,1,6.83,36.73,7.65,7.72
21,芦屋,11,2,6.81,37.23,7.96,7.82
21,芦屋,11,3,6.79,37.25,8.07,7.64
21,芦屋,11,4,6.75,36.62,7.75,7.71
21,芦屋,11,5,6.88,37.15,8.02,7.83
21,芦屋,11,6,6.82,37.07,7.92,7.85
22,福岡,2,1,6.86,37.10,5.81,7.7
22,福岡,2,2,6.78,37.21,5.6,7.7
22,福岡,2,3,6.84,37.93,5.88,7.69
22,福岡,2,4,6.89,38.01,5.57,7.68
22,福岡,2,5,6.97,38.60,5.91,7.76
22,福岡,2,6,6.85,38.90,5.63,7.73
22,福岡,3,1,6.81,37.24,5.56,7.75
22,福岡,3,2,6.90,37.50,5.6,7.73
22,福岡,3,3,6.82,37.49,5.6,7.65
22,福岡,3,4,6.97,38.53,5.73,7.81
22,福岡,3,5,6.92,38.07,5.63,7.72
22,福岡,3,6,6.88,38.36,6.07,7.57
22,福岡,4,1,6.80,37.10,5.67,7.65
22,福岡,4,2,6.83,37.51,5.88,7.67
22,福岡,4,3,6.90,37.76,5.63,7.78
22,福岡,4,4,6.89,38.29,5.87,7.81
22,福岡,4,5,6.93,38.71,5.9,7.84
22,福岡,4,6,6.88,38.43,5.6,7.77
22,福岡,5,1,6.80,37.71,5.77,7.69
22,福岡,5,2,6.87,38.14,5.9,7.67
22,福岡,5,3,6.91,38.50,5.75,7.71
22,福岡,5,4,6.93,38.37,5.82,7.8
22,福岡,5,5,6.86,38.80,5.77,7.62
22,福岡,5,6,6.86,37.50,5.7,7.7
4,平和島,5,1,6.74,37.27,5.53,7.36
4,平和島,5,2,6.74,37.53,5.77,7.41
4,平和島,5,3,6.72,37.99,5.87,7.34
4,平和島,5,4,6.51,38.23,6.18,7.36
4,平和島,5,5,6.64,37.93,5.83,7.37
4,平和島,5,6,6.73,37.60,5.97,7.33
4,平和島,6,1,6.77,37.02,5.77,7.37
4,平和島,6,2,6.71,37.84,5.73,7.3
4,平和島,6,3,6.75,37.83,6.15,7.37
4,平和島,6,4,6.74,37.33,5.73,7.3
4,平和島,6,5,6.81,37.13,5.7,7.4
4,平和島,6,6,6.77,37.75,5.5,7.4
4,平和島,7,1,6.69,36.84,5.67,7.33
4,平和島,7,2,6.68,37.18,5.89,7.21
4,平和島,7,3,6.72,37.57,5.75,7.39
4,平和島,7,4,6.78,37.51,5.64,7.37
4,平和島,7,5,6.77,37.65,6.09,7.37
4,平和島,7,6,6.74,37.38,5.9,7.64
9,津,5,1,6.85,37.36,4.61,8.67
9,津,5,2,6.81,37.43,4.9,8.27
9,津,5,3,6.84,38.33,4.84,8.43
9,津,5,4,6.95,38.01,4.77,8.53
9,津,5,5,6.90,37.74,4.64,8.4
9,津,5,6,6.81,37.60,4.7,8.45
9,津,6,1,6.76,37.30,4.53,8.37
9,津,6,2,6.95,38.13,4.8,8.5
9,津,6,3,6.94,38.06,4.87,8.4
9,津,6,4,6.85,37.50,4.9,8.47
9,津,6,5,6.75,37.70,4.94,8.7
9,津,6,6,6.78,37.67,4.93,8.27
9,津,7,1,6.75,37.66,4.44,8.5
9,津,7,2,6.79,37.09,4.38,8.43
9,津,7,3,6.72,37.92,4.75,8.2
9,津,7,4,6.79,37.37,4.66,8.33
9,津,7,5,6.76,38.34,4.6,8.5
9,津,7,6,6.77,37.28,4.6,8.47
9,津,8,1,6.77,37.43,4.5,8.67
9,津,8,2,6.74,37.27,4.67,8.47
9,津,8,3,6.73,37.00,4.54,8.3
9,津,8,4,6.77,37.44,4.62,8.23
9,津,8,5,6.84,38.03,4.77,8.47
9,津,8,6,6.81,38.06,4.9,8.5
10,三国,9,1,6.81,37.05,5.77,6.78
10,三国,9,2,6.89,38.40,6.37,6.9
10,三国,9,3,6.87,37.27,5.58,6.88
10,三国,9,4,6.88,37.00,5.62,6.85
10,三国,9,5,6.85,38.28,6.5,6.82
10,三国,9,6,6.97,38.55,5.97,6.95
10,三国,10,1,6.94,38.18,6.07,7.0
10,三国,10,2,6.88,38.60,6.23,7.02
10,三国,10,3,7.08,38.37,6.0,7.02
10,三国,10,4,7.09,38.37,5.98,6.98
10,三国,10,5,6.99,38.93,6.58,6.98
10,三国,10,6,7.01,38.82,6.33,7.07
10,三国,11,1,6.87,--.--,5.6,6.83
10,三国,11,2,6.95,--.--,6.02,6.97
10,三国,11,3,6.96,--.--,5.67,6.88
10,三国,11,4,6.87,--.--,5.88,6.92
10,三国,11,5,6.94,--.--,6.03,7.05
10,三国,11,6,6.99,--.--,5.9,7.08
4,平和島,8,1,6.65,37.10,5.57,7.39
4,平和島,8,2,6.71,37.48,5.6,7.5
4,平和島,8,3,6.75,36.93,5.7,7.39
4,平和島,8,4,6.70,37.07,5.73,7.37
4,平和島,8,5,6.78,39.01,6.25,7.24
4,平和島,8,6,6.71,37.80,5.83,7.47
4,平和島,9,1,6.68,37.53,5.57,7.4
4,平和島,9,2,6.72,37.83,5.63,7.37
4,平和島,9,3,6.74,38.10,5.67,7.37
4,平和島,9,4,6.68,37.43,6.2,7.41
4,平和島,9,5,6.69,38.23,5.7,7.47
4,平和島,9,6,6.65,36.97,5.61,7.43
7,蒲郡,1,1,6.63,36.13,4.71,6.3
7,蒲郡,1,2,6.75,37.22,4.96,6.42
7,蒲郡,1,3,6.71,37.49,4.87,6.53
7,蒲郡,1,4,6.73,37.16,5.1,6.3
7,蒲郡,1,5,6.72,37.33,5.2,6.43
7,蒲郡,1,6,6.71,37.12,5.02,6.4
9,津,9,1,6.81,37.77,4.37,8.67
9,津,9,2,6.80,37.87,4.47,8.5
9,津,9,3,6.63,37.09,4.58,8.26
9,津,9,4,6.80,37.72,4.63,8.23
9,津,9,5,6.75,37.15,4.69,8.33
9,津,9,6,6.75,37.98,4.73,8.43
9,津,10,1,6.63,37.63,4.4,8.7
9,津,10,2,6.76,37.50,4.55,8.47
9,津,10,3,6.77,38.13,4.77,8.45
9,津,10,4,6.74,38.19,4.67,8.54
9,津,10,5,6.75,37.53,4.67,8.4
9,津,10,6,6.76,38.10,4.64,8.28
10,三国,12,1,6.95,--.--,5.65,6.98
10,三国,12,2,6.93,--.--,5.92,7.02
10,三国,12,3,6.99,--.--,5.97,6.95
10,三国,12,4,6.96,--.--,6.37,6.93
10,三国,12,5,6.91,--.--,6.15,6.87
10,三国,12,6,6.89,--.--,5.88,6.88
17,宮島,8,1,6.86,37.75,5.69,7.32
17,宮島,8,2,6.83,37.53,5.57,7.43
17,宮島,8,3,6.84,37.48,5.82,7.38
17,宮島,8,4,6.90,37.94,5.92,7.49
17,宮島,8,5,6.87,37.92,5.76,7.31
17,宮島,8,6,6.85,37.82,5.68,7.27
17,宮島,9,1,6.84,37.83,5.85,7.18
17,宮島,9,2,6.79,37.94,5.75,7.21
17,宮島,9,3,6.90,37.98,5.85,7.22
17,宮島,9,4,6.84,37.21,5.62,7.19
17,宮島,9,5,6.82,37.68,5.56,7.27
17,宮島,9,6,6.85,37.46,5.54,7.15
21,芦屋,12,1,6.83,37.01,7.86,7.78
21,芦屋,12,2,6.78,37.04,8.08,7.7
21,芦屋,12,3,6.85,37.24,7.77,7.82
21,芦屋,12,4,6.76,36.97,7.97,7.78
21,芦屋,12,5,6.77,36.72,8.22,7.65
21,芦屋,12,6,6.81,37.06,8.02,7.7
22,福岡,6,1,6.83,37.09,5.49,7.62
22,福岡,6,2,6.90,37.57,5.53,7.85
22,福岡,6,3,6.79,37.24,5.61,7.73
22,福岡,6,4,6.88,37.67,5.72,7.73
22,福岡,6,5,6.82,37.21,5.55,7.7
22,福岡,6,6,6.79,38.37,6.07,7.57
22,福岡,7,1,6.85,36.80,5.41,7.7
22,福岡,7,2,6.90,37.20,5.43,7.77
22,福岡,7,3,6.96,37.73,5.63,7.77
22,福岡,7,4,6.85,38.00,5.67,7.68
22,福岡,7,5,6.83,38.09,5.63,7.64
22,福岡,7,6,6.87,38.11,5.67,7.77
17,宮島,10,1,6.75,37.18,5.7,7.06
17,宮島,10,2,6.86,37.28,5.78,7.3
17,宮島,10,3,6.78,37.09,5.73,7.09
17,宮島,10,4,6.86,37.87,5.94,7.2
17,宮島,10,5,6.88,37.52,5.53,7.28
17,宮島,10,6,6.80,37.55,5.46,7.15
12,住之江,1,1,7.03,37.44,11.6,
12,住之江,1,2,6.97,37.35,11.67,
12,住之江,1,3,7.17,37.79,11.75,
12,住之江,1,4,7.06,37.67,11.46,
12,住之江,1,5,7.04,37.74,11.79,
12,住之江,1,6,7.05,37.79,11.74,
19,下関,1,1,6.80,36.76,5.6,7.35
19,下関,1,2,6.79,37.15,5.79,7.42
19,下関,1,3,6.80,37.54,5.63,7.39
19,下関,1,4,6.80,37.54,5.63,7.55
19,下関,1,5,6.80,37.79,5.65,7.57
19,下関,1,6,6.83,36.91,5.47,7.5
22,福岡,8,1,6.81,37.97,5.6,7.84
22,福岡,8,2,6.85,38.43,5.87,7.67
22,福岡,8,3,6.94,39.00,5.7,7.8
22,福岡,8,4,6.92,39.17,5.7,7.77
22,福岡,8,5,6.92,38.43,6.0,7.72
22,福岡,8,6,6.90,38.77,5.97,7.8
4,平和島,10,1,6.56,36.60,5.57,7.4
4,平和島,10,2,6.71,37.40,5.5,7.43
4,平和島,10,3,6.70,37.80,5.5,7.5
4,平和島,10,4,6.63,36.99,5.39,7.33
4,平和島,10,5,6.70,37.50,5.47,7.41
4,平和島,10,6,6.64,37.50,5.64,7.43
7,蒲郡,2,1,6.69,37.35,5.04,6.29
7,蒲郡,2,2,6.79,37.11,4.83,6.28
7,蒲郡,2,3,6.79,38.19,5.08,6.2
7,蒲郡,2,4,6.71,37.03,5.36,6.54
7,蒲郡,2,5,6.66,37.18,5.16,6.32
7,蒲郡,2,6,6.75,38.63,5.35,6.19
9,津,11,1,6.81,37.21,4.58,8.33
9,津,11,2,6.77,38.21,4.84,8.22
9,津,11,3,6.80,37.75,4.87,8.37
9,津,11,4,6.79,37.87,4.85,8.48
9,津,11,5,6.77,38.06,4.74,8.39
9,津,11,6,6.66,38.21,4.76,8.53
17,宮島,11,1,6.80,37.26,5.81,7.21
17,宮島,11,2,6.79,37.61,5.78,7.29
17,宮島,11,3,6.81,38.05,5.76,7.27
17,宮島,11,4,6.82,38.19,5.8,7.25
17,宮島,11,5,6.78,37.45,5.45,7.23
17,宮島,11,6,6.81,37.63,5.73,7.26
12,住之江,2,1,7.08,37.47,11.69,
12,住之江,2,2,7.02,37.41,11.56,
12,住之江,2,3,7.03,37.85,11.94,
12,住之江,2,4,7.12,37.82,11.76,
12,住之江,2,5,7.13,37.62,11.64,
12,住之江,2,6,7.06,38.46,11.96,
19,下関,2,1,6.78,36.50,5.63,7.39
19,下関,2,2,6.84,37.23,5.69,7.38
19,下関,2,3,6.87,37.48,5.85,7.49
19,下関,2,4,6.92,38.70,5.63,7.65
19,下関,2,5,6.74,37.27,5.87,7.47
19,下関,2,6,6.76,37.85,5.73,7.31
22,福岡,9,1,6.84,37.28,5.59,7.9
22,福岡,9,2,6.83,37.60,5.7,7.77
22,福岡,9,3,6.92,37.80,5.83,7.75
22,福岡,9,4,6.87,38.77,6.03,7.83
22,福岡,9,5,6.90,38.70,6.0,7.73
22,福岡,9,6,6.88,38.33,5.83,7.7
7,蒲郡,3,1,6.66,37.04,5.04,6.25
7,蒲郡,3,2,6.69,37.75,5.19,6.23
7,蒲郡,3,3,6.75,37.58,5.2,6.27
7,蒲郡,3,4,6.76,37.35,5.35,6.33
7,蒲郡,3,5,6.57,37.08,5.09,6.2
7,蒲郡,3,6,6.66,36.95,5.01,6.31
4,平和島,11,1,6.67,36.81,5.6,7.33
4,平和島,11,2,6.65,36.70,5.47,7.33
4,平和島,11,3,6.64,38.87,5.67,7.48
4,平和島,11,4,6.56,38.63,5.77,7.4
4,平和島,11,5,6.54,38.64,5.8,7.49
4,平和島,11,6,6.65,37.23,5.57,7.37
9,津,12,1,6.75,36.78,4.33,8.5
9,津,12,2,6.78,38.15,4.79,8.59
9,津,12,3,6.78,38.18,4.7,8.37
9,津,12,4,6.76,37.68,4.57,8.6
9,津,12,5,6.91,38.90,4.87,8.52
9,津,12,6,6.66,37.98,4.79,8.18
12,住之江,3,1,7.08,37.50,11.68,
12,住之江,3,2,7.05,37.35,11.66,
12,住之江,3,3,7.07,37.94,11.79,
12,住之江,3,4,7.05,37.26,11.65,
12,住之江,3,5,7.01,37.52,11.79,
12,住之江,3,6,6.98,38.43,11.98,
17,宮島,12,1,6.78,37.27,5.45,7.13
17,宮島,12,2,6.77,38.21,5.84,7.29
17,宮島,12,3,6.68,37.29,5.54,7.12
17,宮島,12,4,6.81,37.97,5.4,7.23
17,宮島,12,5,6.80,37.72,5.53,7.14
17,宮島,12,6,6.72,37.67,5.77,7.14
19,下関,3,1,6.96,37.70,5.97,7.61
19,下関,3,2,6.94,37.68,5.95,7.53
19,下関,3,3,6.87,38.10,6.11,7.56
19,下関,3,4,6.96,37.59,5.85,7.57
19,下関,3,5,6.96,37.55,5.71,7.56
19,下関,3,6,6.89,37.25,5.35,7.57
22,福岡,10,1,6.91,36.93,5.37,7.73
22,福岡,10,2,6.86,37.23,5.3,7.63
22,福岡,10,3,6.86,38.27,5.7,7.7
22,福岡,10,4,6.90,39.10,5.8,7.8
22,福岡,10,5,6.91,39.03,5.43,7.77
22,福岡,10,6,6.93,39.37,5.6,7.8
7,蒲郡,4,1,6.70,37.10,5.0,6.35
7,蒲郡,4,2,6.67,37.03,5.06,6.3
7,蒲郡,4,3,6.71,37.23,5.04,6.23
7,蒲郡,4,4,6.71,37.05,5.14,6.21
7,蒲郡,4,5,6.74,37.22,5.24,6.26
7,蒲郡,4,6,6.69,36.99,5.13,6.4
4,平和島,12,1,6.67,37.43,5.44,7.29
4,平和島,12,2,6.61,38.22,5.84,7.33
4,平和島,12,3,6.62,37.49,5.67,7.36
4,平和島,12,4,6.67,37.36,5.67,7.33
4,平和島,12,5,6.74,37.83,5.72,7.34
4,平和島,12,6,6.67,37.12,6.04,7.22
12,住之江,4,1,6.95,36.81,11.47,
12,住之江,4,2,6.99,37.29,11.59,
12,住之江,4,3,7.01,37.48,11.74,
12,住之江,4,4,7.10,38.54,12.14,
12,住之江,4,5,7.06,38.28,12.12,
12,住之江,4,6,6.96,37.54,11.39,
19,下関,4,1,6.84,36.97,5.53,7.52
19,下関,4,2,6.86,36.87,5.34,7.39
19,下関,4,3,6.85,37.02,5.56,7.41
19,下関,4,4,6.93,37.06,5.77,7.42
19,下関,4,5,6.83,37.63,5.53,7.38
19,下関,4,6,6.91,37.90,5.53,7.53
22,福岡,11,1,6.87,37.17,5.37,7.73
22,福岡,11,2,6.87,37.30,5.43,7.77
22,福岡,11,3,6.85,38.17,5.73,7.7
22,福岡,11,4,6.88,37.63,5.53,7.6
22,福岡,11,5,6.87,38.20,5.8,7.67
22,福岡,11,6,6.87,37.73,5.9,7.73
7,蒲郡,5,1,6.68,36.57,4.83,6.19
7,蒲郡,5,2,6.75,37.55,5.1,6.29
7,蒲郡,5,3,6.70,36.78,5.04,6.27
7,蒲郡,5,4,6.72,37.15,5.02,6.29
7,蒲郡,5,5,6.62,36.76,4.9,6.2
7,蒲郡,5,6,6.76,37.18,5.12,6.33
12,住之江,5,1,-.--,37.16,11.65,
12,住之江,5,2,-.--,37.56,11.6,
12,住之江,5,3,-.--,37.73,11.62,
12,住之江,5,4,-.--,37.63,11.74,
12,住之江,5,5,-.--,38.04,11.88,
12,住之江,5,6,-.--,37.39,11.69,
19,下関,5,1,6.79,36.93,5.55,7.35
19,下関,5,2,6.83,37.13,5.46,7.47
19,下関,5,3,6.80,37.63,5.45,7.53
19,下関,5,4,6.67,37.90,5.68,7.52
19,下関,5,5,6.83,36.83,5.66,7.4
19,下関,5,6,6.86,36.87,5.63,7.37
22,福岡,12,1,6.86,36.67,5.6,7.7
22,福岡,12,2,6.81,36.83,5.43,7.67
22,福岡,12,3,6.90,37.57,5.47,7.73
22,福岡,12,4,6.83,37.43,5.57,7.7
22,福岡,12,5,6.80,38.20,5.8,7.73
22,福岡,12,6,6.90,37.80,5.63,7.8
7,蒲郡,6,1,6.70,36.77,5.0,6.33
7,蒲郡,6,2,6.72,36.97,5.13,6.23
7,蒲郡,6,3,6.74,37.27,5.13,6.37
7,蒲郡,6,4,6.75,37.25,5.22,6.37
7,蒲郡,6,5,6.77,36.66,5.14,6.35
7,蒲郡,6,6,6.78,36.91,4.96,6.27
12,住之江,6,1,7.06,37.33,11.7,
12,住之江,6,2,7.02,37.64,11.75,
12,住之江,6,3,7.00,37.10,11.56,
12,住之江,6,4,7.05,37.83,11.88,
12,住之江,6,5,7.06,37.94,11.84,
12,住之江,6,6,7.06,37.72,11.67,
19,下関,6,1,6.79,37.17,5.93,7.5
19,下関,6,2,6.74,37.42,5.44,7.52
19,下関,6,3,6.77,36.92,5.36,7.33
19,下関,6,4,6.75,37.82,5.79,7.56
19,下関,6,5,6.75,36.74,5.54,7.41
19,下関,6,6,6.77,36.79,5.3,7.43
7,蒲郡,7,1,6.77,37.04,4.86,6.34
7,蒲郡,7,2,6.78,37.13,4.9,6.37
7,蒲郡,7,3,6.78,36.97,4.9,6.32
