venue_no,venue_name,race_no,number,exhibition,one_lap,turning,straight
16,児島,2,2,6.81,37.63,5.7,6.8
16,児島,2,3,6.86,37.53,5.53,6.8
16,児島,2,4,6.75,37.77,5.73,6.73
16,児島,2,5,6.83,37.13,6.3,6.57
16,児島,2,6,6.77,37.47,6.07,6.63
16,児島,3,1,6.69,36.87,5.8,6.7
16,児島,3,2,6.74,36.73,5.7,6.7
16,児島,3,3,6.77,37.03,5.63,6.67
16,児島,3,4,6.62,37.17,5.67,6.7
16,児島,3,5,6.77,37.77,5.63,6.77
16,児島,3,6,6.77,37.9,6.07,6.57
16,児島,4,1,6.78,36.9,5.53,6.67
16,児島,4,2,6.73,37.17,5.8,6.6
16,児島,4,3,6.87,37.2,5.8,6.7
16,児島,4,4,6.78,37.4,5.87,6.6
16,児島,4,5,6.75,37.77,5.97,6.53
16,児島,4,6,6.88,37.07,5.43,6.77
17,宮島,1,1,6.8,37.17,5.65,7.14
17,宮島,1,2,6.84,36.71,5.34,7.18
17,宮島,1,3,6.81,37.4,5.99,7.13
17,宮島,1,4,6.77,38.25,6.03,7.23
17,宮島,1,5,6.79,37.5,5.85,7.2
17,宮島,1,6,6.72,37.09,6.21,7.07
17,宮島,2,1,6.84,37.56,6.04,7.2
17,宮島,2,2,6.89,37.28,7.14,7.29
17,宮島,2,3,6.74,37.73,6.14,7.14
17,宮島,2,4,6.74,38.18,6.07,7.28
17,宮島,2,5,6.81,37.16,6.14,7.12
17,宮島,2,6,6.9,37.45,5.57,7.23
17,宮島,3,1,6.83,37.26,6.33,7.11
17,宮島,3,2,6.81,37.6,6.22,7.15
17,宮島,3,3,6.88,37.37,6.04,7.27
17,宮島,3,4,6.89,37.25,5.67,7.3
17,宮島,3,5,6.79,37.59,6.04,7.25
17,宮島,3,6,6.85,37.6,5.95,7.3
17,宮島,4,1,6.7,37.37,5.63,7.14
17,宮島,4,2,6.72,37.53,5.87,7.13
17,宮島,4,3,6.77,37.95,5.85,7.19
17,宮島,4,4,6.78,37.56,5.86,7.13
17,宮島,4,5,6.74,37.6,5.66,7.17
17,宮島,4,6,6.74,37.67,5.94,7.12
21,芦屋,1,1,6.74,36.48,7.72,7.63
21,芦屋,1,2,6.73,36.75,7.71,7.75
21,芦屋,1,3,6.77,37.07,7.88,7.72
21,芦屋,1,4,6.73,37.18,7.99,7.68
21,芦屋,1,5,6.74,37.15,7.85,7.76
21,芦屋,1,6,6.76,38.03,8.16,7.65
21,芦屋,2,1,6.79,36.46,7.77,7.62
21,芦屋,2,2,6.75,36.9,7.97,7.69
21,芦屋,2,3,6.79,36.88,7.99,7.77
21,芦屋,2,4,6.76,36.59,7.85,7.69
21,芦屋,2,5,6.76,37.18,8.05,7.65
21,芦屋,2,6,6.78,37.53,8.14,7.73
21,芦屋,3,1,6.69,36.83,7.89,7.7
21,芦屋,3,2,6.74,36.76,7.8,7.74
21,芦屋,3,3,6.69,37.1,7.98,7.58
21,芦屋,3,4,6.83,37.96,8.28,7.78
21,芦屋,3,5,6.76,37.37,8.07,7.65
21,芦屋,3,6,6.83,37.84,8.24,7.78
21,芦屋,4,1,6.75,37.07,7.94,7.73
21,芦屋,4,2,6.72,37.4,8.15,7.55
21,芦屋,4,3,6.77,36.93,7.87,7.69
21,芦屋,4,4,6.77,38.16,8.5,7.63
21,芦屋,4,5,6.74,37.35,8.08,7.7
21,芦屋,4,6,6.7,37.18,8.17,7.68
21,芦屋,5,1,6.7,36.69,7.83,7.66
21,芦屋,5,2,6.8,37.75,7.97,7.67
21,芦屋,5,3,6.73,37.57,7.88,7.72
21,芦屋,5,4,6.83,38.26,8.38,7.67
21,芦屋,5,5,6.77,38.23,8.4,7.69
21,芦屋,5,6,6.63,38.47,8.29,7.78
21,芦屋,6,1,6.74,37.07,7.91,7.7
21,芦屋,6,2,6.76,36.89,7.87,7.68
21,芦屋,6,3,6.67,36.81,7.9,7.56
21,芦屋,6,4,6.73,37.05,7.79,7.56
21,芦屋,6,5,6.73,37.83,8.11,7.7
21,芦屋,6,6,6.76,37.49,7.95,7.74
21,芦屋,7,1,6.65,36.48,7.67,7.57
21,芦屋,7,2,6.74,37.67,8.49,7.54
21,芦屋,7,3,6.73,37.41,8.02,7.72
21,芦屋,7,4,6.77,36.83,7.87,7.68
21,芦屋,7,5,6.78,37.52,8.28,7.6
21,芦屋,7,6,6.78,37.07,7.83,7.57
21,芦屋,8,1,6.82,37.28,7.94,7.77
21,芦屋,8,2,6.83,37.23,8.04,7.74
21,芦屋,8,3,6.79,37.01,8.01,7.66
21,芦屋,8,4,6.79,37.11,7.99,7.56
21,芦屋,8,5,6.85,36.64,7.84,7.68
21,芦屋,8,6,6.82,37.06,7.92,7.72
21,芦屋,9,1,6.82,36.55,7.83,7.71
21,芦屋,9,2,6.85,37.14,7.91,7.81
21,芦屋,9,3,6.9,37.29,8.17,7.78
21,芦屋,9,4,6.83,37.39,8.28,7.82
21,芦屋,9,5,6.88,37.81,8.37,7.8
21,芦屋,9,6,6.9,37.93,8.19,7.94
2,戸田,5,1,6.86,37.56,5.43,7.08
2,戸田,5,2,6.8,38.09,5.44,7.13
2,戸田,5,3,6.77,37.60,5.39,7.1
2,戸田,5,4,6.66,38.23,5.54,7.17
2,戸田,5,5,6.82,38.77,5.76,7.03
2,戸田,5,6,6.84,37.54,5.36,7.16
2,戸田,6,1,6.76,36.99,5.97,6.94
2,戸田,6,2,6.84,36.93,5.77,7.01
2,戸田,6,3,6.92,37.09,5.9,7.08
2,戸田,6,4,6.84,37.70,5.7,7.13
2,戸田,6,5,6.76,37.07,5.33,7.06
2,戸田,6,6,6.89,37.26,5.67,7.03
2,戸田,7,1,6.8,36.94,5.26,6.96
2,戸田,7,2,6.86,37.13,5.74,7.06
2,戸田,7,3,6.72,37.20,5.67,6.95
2,戸田,7,4,6.74,37.76,5.6,7.1
2,戸田,7,5,6.78,37.71,5.43,7.17
2,戸田,7,6,6.88,38.11,6.22,6.93
2,戸田,8,1,6.88,36.90,5.77,6.86
2,戸田,8,2,6.79,37.31,5.61,7.07
2,戸田,8,3,6.74,37.18,5.48,7.01
2,戸田,8,4,6.87,37.63,5.66,7.11
2,戸田,8,5,6.78,37.63,5.63,7.21
2,戸田,8,6,6.77,37.06,5.4,7.08
2,戸田,9,1,6.99,37.13,5.57,6.97
2,戸田,9,2,6.89,37.36,5.47,7.1
2,戸田,9,3,6.89,37.53,5.73,7.15
2,戸田,9,4,6.95,37.80,5.97,7.1
2,戸田,9,5,6.94,37.85,5.78,7.11
2,戸田,9,6,6.82,37.10,5.77,7.1
4,平和島,5,1,7.19,37.57,5.8,7.56
4,平和島,5,2,7.24,38.26,5.7,7.82
4,平和島,5,3,7.27,37.83,5.6,7.63
4,平和島,5,4,7.22,38.07,5.67,7.66
4,平和島,5,5,7.19,38.15,5.77,7.6
4,平和島,5,6,7.19,39.22,6.24,7.6
4,平和島,6,1,7.15,38.17,5.9,7.8
4,平和島,6,2,7.19,38.23,5.87,7.77
4,平和島,6,3,7.26,38.80,5.63,7.77
4,平和島,6,4,7.37,39.43,5.93,7.8
4,平和島,6,5,7.14,38.83,6.1,7.7
4,平和島,6,6,7.17,38.73,5.7,7.77
4,平和島,7,1,7.02,37.57,5.65,7.6
4,平和島,7,2,7.07,37.60,5.53,7.63
4,平和島,7,3,7.16,37.97,5.73,7.67
4,平和島,7,4,7.18,37.53,5.43,7.67
4,平和島,7,5,7.15,38.47,5.6,7.73
4,平和島,7,6,7.09,38.40,5.77,7.53
4,平和島,8,1,7.17,38.24,5.73,7.67
4,平和島,8,2,7.1,38.77,6.1,7.7
4,平和島,8,3,7.21,38.63,5.81,7.8
4,平和島,8,4,7.2,37.86,5.65,7.8
4,平和島,8,5,7.22,38.06,5.74,7.73
4,平和島,8,6,7.21,37.63,5.79,7.7
4,平和島,9,1,7.16,37.49,5.78,7.66
4,平和島,9,2,7.05,38.23,5.87,7.64
4,平和島,9,3,7.16,38.50,5.73,7.8
4,平和島,9,4,7.12,38.57,5.67,7.83
4,平和島,9,5,7.15,38.76,5.64,7.81
4,平和島,9,6,7.16,38.63,6.1,7.8
8,常滑,6,1,6.78,37.43,5.75,7.12
8,常滑,6,2,6.77,37.22,5.58,7.13
8,常滑,6,3,6.7,37.34,5.77,7.15
8,常滑,6,4,6.71,37.36,5.53,7.04
8,常滑,6,5,6.71,37.07,5.22,7.09
8,常滑,6,6,6.82,37.28,5.57,7.16
8,常滑,7,1,6.74,37.54,5.41,7.12
8,常滑,7,2,6.77,38.14,5.61,7.2
8,常滑,7,3,6.72,37.52,5.97,6.65
8,常滑,7,4,6.69,38.00,5.5,7.29
8,常滑,7,5,6.72,37.87,5.33,7.17
8,常滑,7,6,6.74,38.21,5.89,7.04
8,常滑,8,1,6.73,38.30,5.53,7.2
8,常滑,8,2,6.64,38.30,5.47,7.07
8,常滑,8,3,6.72,38.10,5.47,7.23
8,常滑,8,4,6.7,39.03,5.37,7.17
8,常滑,8,5,6.69,37.63,6.87,7.1
8,常滑,8,6,6.67,37.63,5.73,7.2
8,常滑,9,1,6.76,--.--,5.53,7.17
8,常滑,9,2,6.79,--.--,5.6,7.3
8,常滑,9,3,6.69,--.--,5.3,7.13
8,常滑,9,4,6.75,--.--,5.6,7.23
8,常滑,9,5,6.79,--.--,5.4,7.23
8,常滑,9,6,6.79,--.--,5.6,7.27
8,常滑,10,1,6.75,--.--,5.17,7.17
8,常滑,10,2,6.68,--.--,5.7,7.03
8,常滑,10,3,6.76,--.--,5.83,7.2
8,常滑,10,4,6.8,--.--,5.43,7.23
8,常滑,10,5,6.79,--.--,5.53,7.23
8,常滑,10,6,6.7,--.--,5.27,7.2
9,津,5,1,6.75,37.66,4.27,8.57
9,津,5,2,6.81,37.78,4.43,8.56
9,津,5,3,6.78,38.10,4.58,8.6
9,津,5,4,6.81,38.05,4.57,8.51
9,津,5,5,6.73,37.80,4.7,8.37
9,津,5,6,6.78,36.90,4.53,8.53
9,津,6,1,6.71,--.--,4.13,8.7
9,津,6,2,6.76,--.--,4.34,8.6
9,津,6,3,6.83,--.--,4.34,8.67
9,津,6,4,6.82,--.--,4.43,8.77
9,津,6,5,6.75,--.--,4.37,8.47
9,津,6,6,6.83,--.--,4.59,8.53
9,津,7,1,6.69,--.--,4.13,8.67
9,津,7,2,6.78,--.--,4.45,9.03
9,津,7,3,6.8,--.--,4.56,8.7
9,津,7,4,6.78,--.--,4.43,8.47
9,津,7,5,6.82,--.--,4.23,8.47
9,津,7,6,6.84,--.--,4.64,8.6
9,津,8,1,6.72,--.--,4.37,8.84
9,津,8,2,6.62,--.--,4.11,8.81
9,津,8,3,6.65,--.--,4.36,8.77
9,津,8,4,6.74,--.--,4.19,8.57
9,津,8,5,6.72,--.--,4.27,8.67
9,津,8,6,6.75,--.--,4.37,8.63
9,津,9,1,6.75,--.--,4.4,8.9
9,津,9,2,6.67,--.--,4.57,8.77
9,津,9,3,6.69,--.--,4.32,8.97
9,津,9,4,6.65,--.--,4.49,8.37
9,津,9,5,6.67,--.--,4.72,8.43
9,津,9,6,6.73,--.--,4.67,8.49
10,三国,10,1,6.73,36.83,5.47,6.6
10,三国,10,2,6.76,36.95,5.42,6.67
10,三国,10,3,6.83,36.88,5.4,6.75
10,三国,10,4,6.84,37.50,5.68,6.85
10,三国,10,5,6.77,36.65,5.55,6.55
10,三国,10,6,6.79,37.67,5.8,6.68
10,三国,11,1,6.67,36.68,5.42,6.72
10,三国,11,2,6.78,37.20,5.47,6.65
10,三国,11,3,6.79,37.40,5.47,6.82
10,三国,11,4,6.81,36.90,5.53,6.7
10,三国,11,5,6.74,37.12,5.58,6.72
10,三国,11,6,6.84,37.32,5.65,6.78
10,三国,12,1,6.79,37.42,5.7,6.83
10,三国,12,2,6.84,37.12,5.63,6.75
10,三国,12,3,6.8,37.02,5.67,6.72
10,三国,12,4,6.73,36.92,5.57,6.8
10,三国,12,5,6.84,37.27,5.75,6.77
10,三国,12,6,6.83,37.93,5.95,6.83
16,児島,5,1,6.87,37.17,5.67,6.73
16,児島,5,2,6.82,38.00,5.63,6.87
16,児島,5,3,6.79,37.03,5.77,6.67
16,児島,5,4,6.81,37.57,5.9,6.87
16,児島,5,5,6.87,37.67,5.8,6.7
16,児島,5,6,6.85,37.33,5.73,6.8
16,児島,6,1,6.81,37.50,5.87,6.7
16,児島,6,2,6.79,37.17,5.57,6.7
16,児島,6,3,6.77,37.97,5.57,6.77
16,児島,6,4,6.81,37.47,5.53,6.8
16,児島,6,5,6.79,37.63,5.67,6.77
16,児島,6,6,6.73,37.60,5.47,6.77
16,児島,7,1,6.79,37.27,5.83,6.63
16,児島,7,2,6.73,37.50,5.57,6.67
16,児島,7,3,6.75,37.20,5.53,6.77
16,児島,7,4,6.82,37.07,5.7,6.83
16,児島,7,5,6.82,37.07,5.5,6.8
16,児島,7,6,6.74,37.40,5.63,6.77
16,児島,8,1,6.84,36.90,5.97,6.67
16,児島,8,2,6.77,37.40,6.23,6.67
16,児島,8,3,6.71,37.07,6.1,6.63
16,児島,8,4,6.83,37.70,5.87,6.8
16,児島,8,5,6.87,38.43,6.27,6.63
16,児島,8,6,6.94,38.57,6.1,6.67
16,児島,9,1,6.81,36.00,5.43,6.67
16,児島,9,2,6.81,37.00,5.73,6.7
16,児島,9,3,6.76,36.53,5.5,6.8
16,児島,9,4,6.71,37.27,5.57,6.73
16,児島,9,5,6.81,36.90,5.33,6.8
16,児島,9,6,6.85,36.93,5.73,6.73
17,宮島,5,1,6.9,37.89,5.89,7.31
17,宮島,5,2,6.89,37.64,5.97,7.29
17,宮島,5,3,6.88,37.32,5.62,7.26
17,宮島,5,4,6.81,37.71,5.72,7.3
17,宮島,5,5,6.93,37.39,5.41,7.26
17,宮島,5,6,6.83,37.09,5.68,7.23
17,宮島,6,1,6.87,37.60,5.52,7.2
17,宮島,6,2,6.86,37.41,5.9,7.16
17,宮島,6,3,6.86,38.22,6.33,7.3
17,宮島,6,4,6.84,37.70,5.96,7.27
17,宮島,6,5,6.86,38.14,5.96,7.28
17,宮島,6,6,6.81,38.09,6.04,7.31
17,宮島,7,1,6.78,37.57,6.03,7.02
17,宮島,7,2,6.73,37.66,6.03,7.11
17,宮島,7,3,6.77,37.89,5.84,7.32
17,宮島,7,4,6.7,37.46,5.7,7.15
17,宮島,7,5,6.78,37.81,6.31,7.06
17,宮島,7,6,6.86,37.73,6.07,7.22
17,宮島,8,1,6.84,36.98,5.76,7.08
17,宮島,8,2,6.87,37.27,6.16,7.09
17,宮島,8,3,6.86,37.23,5.69,7.15
17,宮島,8,4,6.81,37.39,6.36,7.03
17,宮島,8,5,6.82,37.77,5.83,7.21
17,宮島,8,6,6.86,37.98,5.56,7.26
17,宮島,9,1,6.8,37.24,6.53,6.97
17,宮島,9,2,6.84,37.28,5.89,7.19
17,宮島,9,3,6.86,37.72,6.12,7.13
17,宮島,9,4,6.8,37.10,6.02,7.01
17,宮島,9,5,6.84,37.56,6.1,7.22
17,宮島,9,6,6.74,38.19,6.12,7.29
21,芦屋,10,1,6.73,36.21,7.74,7.62
21,芦屋,10,2,6.81,37.90,7.79,7.69
21,芦屋,10,3,6.73,36.99,8.0,7.7
21,芦屋,10,4,6.78,37.47,8.06,7.79
21,芦屋,10,5,6.66,37.09,8.19,7.57
21,芦屋,10,6,6.74,37.26,8.12,7.73
21,芦屋,11,1,6.73,36.81,7.93,7.69
21,芦屋,11,2,6.74,37.09,7.91,7.74
21,芦屋,11,3,6.73,37.15,7.75,7.72
21,芦屋,11,4,6.79,36.33,7.66,7.67
21,芦屋,11,5,6.74,36.98,7.98,7.72
21,芦屋,11,6,6.75,37.34,7.99,7.65
21,芦屋,12,1,6.65,36.57,7.79,7.65
21,芦屋,12,2,6.78,36.58,7.8,7.71
21,芦屋,12,3,6.78,37.30,8.38,7.6
21,芦屋,12,4,6.72,37.19,7.97,7.62
21,芦屋,12,5,6.68,36.17,7.64,7.62
21,芦屋,12,6,6.66,36.54,7.85,7.59
2,戸田,10,1,6.86,37.46,5.6,7.01
2,戸田,10,2,6.88,37.35,5.68,7.03
2,戸田,10,3,6.86,37.59,5.6,7.03
2,戸田,10,4,6.82,37.85,5.77,7.2
2,戸田,10,5,6.90,37.26,5.47,7.17
2,戸田,10,6,6.88,37.33,5.34,7.21
2,戸田,11,1,6.83,37.22,5.5,7.07
2,戸田,11,2,6.78,38.20,6.07,7.07
2,戸田,11,3,6.94,38.10,5.63,7.2
2,戸田,11,4,6.85,36.84,5.53,7.11
2,戸田,11,5,6.86,37.10,5.47,7.13
2,戸田,11,6,6.86,37.55,5.57,7.17
2,戸田,12,1,7.04,37.86,5.77,7.39
2,戸田,12,2,7.10,37.76,5.96,7.24
2,戸田,12,3,7.00,38.80,5.73,7.4
2,戸田,12,4,6.99,38.77,5.86,7.4
2,戸田,12,5,6.96,38.11,6.15,7.22
2,戸田,12,6,6.80,38.37,6.33,7.3
4,平和島,10,1,7.14,37.80,5.58,7.77
4,平和島,10,2,7.19,38.94,5.7,7.66
4,平和島,10,3,7.12,38.69,5.83,7.6
4,平和島,10,4,7.20,38.47,6.0,7.73
4,平和島,10,5,7.15,38.48,5.93,7.7
4,平和島,10,6,7.24,38.17,5.9,7.67
4,平和島,11,1,7.26,38.05,5.62,7.73
4,平和島,11,2,7.22,38.77,5.97,7.63
4,平和島,11,3,7.25,38.02,5.73,7.73
4,平和島,11,4,7.28,37.80,5.57,7.8
4,平和島,11,5,7.00,38.44,5.7,7.8
4,平和島,11,6,7.09,38.07,5.73,7.67
4,平和島,12,1,6.87,38.47,5.83,7.53
4,平和島,12,2,6.92,38.20,6.0,7.57
4,平和島,12,3,7.07,38.73,5.8,7.53
4,平和島,12,5,7.05,37.63,5.57,7.57
4,平和島,12,6,7.08,37.83,5.61,7.57
7,蒲郡,1,1,6.72,37.73,5.14,6.38
7,蒲郡,1,2,6.77,37.99,5.13,6.32
7,蒲郡,1,3,6.75,38.25,5.37,6.48
7,蒲郡,1,4,6.59,37.08,5.31,6.15
7,蒲郡,1,5,6.74,37.64,5.32,6.26
7,蒲郡,1,6,6.82,38.30,6.11,6.21
7,蒲郡,2,1,6.71,38.08,5.59,6.43
7,蒲郡,2,2,6.75,37.85,5.52,6.16
7,蒲郡,2,3,6.73,37.71,5.72,6.22
7,蒲郡,2,4,6.71,37.20,5.63,6.12
7,蒲郡,2,5,6.71,37.80,5.51,6.36
7,蒲郡,2,6,6.70,37.19,5.17,6.13
7,蒲郡,3,1,6.78,37.48,5.15,6.28
7,蒲郡,3,2,6.72,37.66,5.33,6.27
7,蒲郡,3,3,6.74,37.31,5.17,6.24
7,蒲郡,3,4,6.80,37.40,5.76,6.25
7,蒲郡,3,5,6.72,37.56,5.43,6.16
7,蒲郡,3,6,6.78,37.90,5.36,6.18
7,蒲郡,4,1,6.87,37.37,5.09,6.45
7,蒲郡,4,2,6.81,37.36,5.02,6.41
7,蒲郡,4,3,6.85,37.88,5.34,6.28
7,蒲郡,4,4,6.84,38.26,5.37,6.46
7,蒲郡,4,5,6.77,38.80,5.2,6.4
7,蒲郡,4,6,6.83,37.15,5.25,6.41
7,蒲郡,5,1,6.78,38.08,5.05,6.5
7,蒲郡,5,2,6.73,37.73,5.79,6.26
7,蒲郡,5,3,6.79,37.60,5.74,6.21
7,蒲郡,5,4,6.76,37.48,5.23,6.37
7,蒲郡,5,5,6.69,36.93,5.19,6.3
7,蒲郡,5,6,6.79,38.71,5.23,6.34
