venue_no,venue_name,race_no,number,exhibition,one_lap,turning,straight
5,多摩川,3,2,6.64,37.15,5.50,6.90
5,多摩川,3,3,6.73,37.20,6.17,6.81
5,多摩川,3,4,6.70,37.24,6.01,6.90
5,多摩川,3,5,6.75,37.77,6.06,6.93
5,多摩川,3,6,6.71,37.20,5.63,7.06
5,多摩川,4,1,6.65,36.79,6.08,6.71
5,多摩川,4,2,6.74,36.79,6.38,6.71
5,多摩川,4,3,6.68,37.59,6.21,6.85
5,多摩川,4,4,6.76,36.64,5.74,7.05
5,多摩川,4,5,6.75,37.19,6.11,6.90
5,多摩川,4,6,6.72,36.66,5.74,6.94
5,多摩川,5,1,6.72,36.80,5.63,6.88
5,多摩川,5,2,6.72,36.89,6.17,6.79
5,多摩川,5,3,6.48,36.84,5.90,6.69
5,多摩川,5,4,6.62,37.56,5.77,6.88
5,多摩川,5,5,6.71,37.40,5.60,7.04
5,多摩川,5,6,6.65,36.98,5.41,7.03
5,多摩川,6,1,6.70,36.72,5.96,6.84
5,多摩川,6,2,6.82,37.17,5.90,6.93
5,多摩川,6,3,6.80,36.91,5.97,6.94
5,多摩川,6,4,6.78,36.20,5.67,6.85
5,多摩川,6,5,6.79,37.17,6.14,6.88
5,多摩川,6,6,6.72,36.66,6.26,6.91
5,多摩川,7,1,6.74,36.57,5.63,6.73
5,多摩川,7,2,6.79,36.87,5.70,6.96
5,多摩川,7,3,6.68,37.13,5.73,7.05
5,多摩川,7,4,6.82,37.34,6.31,6.92
5,多摩川,7,5,6.79,37.70,6.47,6.85
5,多摩川,7,6,6.81,37.83,6.07,7.08
5,多摩川,8,1,6.75,36.57,6.30,6.54
5,多摩川,8,2,6.86,37.30,6.40,6.76
5,多摩川,8,3,6.71,37.00,5.94,6.92
5,多摩川,8,4,6.73,36.93,5.71,6.96
5,多摩川,8,5,6.84,37.37,6.00,6.90
5,多摩川,8,6,6.72,37.31,5.59,7.05
5,多摩川,9,1,6.71,36.40,5.86,6.84
5,多摩川,9,2,6.73,37.54,6.04,6.81
5,多摩川,9,3,6.66,37.21,5.86,6.92
5,多摩川,9,4,6.77,37.10,5.39,7.07
5,多摩川,9,5,6.76,37.90,5.93,7.09
5,多摩川,9,6,6.76,37.66,5.75,7.04
5,多摩川,10,1,6.73,36.74,5.63,6.77
5,多摩川,10,2,6.78,37.06,5.85,6.97
5,多摩川,10,3,6.68,37.89,5.90,6.94
5,多摩川,10,4,6.73,37.56,6.07,6.81
5,多摩川,10,5,6.72,37.20,5.67,7.04
5,多摩川,10,6,6.76,37.09,6.30,6.95
5,多摩川,11,1,6.86,36.39,6.27,6.58
5,多摩川,11,2,6.88,37.40,5.97,7.06
5,多摩川,11,3,6.82,37.78,6.28,7.01
5,多摩川,11,4,6.84,37.31,6.13,7.14
5,多摩川,11,5,6.78,37.34,6.16,7.10
5,多摩川,11,6,6.66,37.13,5.96,7.06
5,多摩川,12,1,6.68,37.19,5.76,6.88
5,多摩川,12,2,6.59,37.62,6.14,6.73
5,多摩川,12,3,6.82,36.93,6.10,6.90
5,多摩川,12,4,6.75,36.40,5.93,6.82
5,多摩川,12,5,6.76,37.27,6.07,6.92
5,多摩川,12,6,6.81,37.27,5.81,7.13
11,びわこ,1,1,6.68,36.56,5.50,7.93
11,びわこ,1,2,6.86,37.36,5.72,7.93
11,びわこ,1,3,6.76,37.62,5.90,7.90
11,びわこ,1,4,6.89,37.21,5.79,7.93
11,びわこ,1,5,6.81,37.27,6.00,7.91
11,びわこ,1,6,6.71,36.47,5.77,7.84
11,びわこ,2,1,6.82,36.84,5.60,7.90
11,びわこ,2,2,6.78,37.12,5.61,8.00
11,びわこ,2,3,6.70,36.53,5.64,7.73
11,びわこ,2,4,6.75,37.27,5.93,7.90
11,びわこ,2,5,6.75,37.29,5.94,7.87
11,びわこ,2,6,6.77,37.03,5.61,7.90
11,びわこ,3,1,6.75,37.23,5.74,7.87
11,びわこ,3,2,6.75,37.11,5.67,7.87
11,びわこ,3,3,6.76,37.06,5.88,7.83
11,びわこ,3,4,6.76,37.53,5.79,7.87
11,びわこ,3,5,6.78,37.77,5.83,8.00
11,びわこ,3,6,6.82,37.76,5.97,7.90
11,びわこ,4,1,6.72,36.39,5.47,7.97
11,びわこ,4,2,6.83,37.68,5.74,7.93
11,びわこ,4,3,6.79,37.73,5.81,7.97
11,びわこ,4,4,6.79,38.03,5.76,7.97
11,びわこ,4,5,6.70,37.72,6.08,7.74
11,びわこ,4,6,6.84,37.51,6.09,7.90
11,びわこ,5,1,6.75,36.77,5.57,8.08
11,びわこ,5,2,6.78,37.20,5.70,7.97
11,びわこ,5,3,6.82,38.18,5.72,8.00
11,びわこ,5,4,6.76,36.93,5.73,7.97
11,びわこ,5,5,6.74,37.16,5.76,8.18
11,びわこ,5,6,6.72,37.73,6.37,7.76
11,びわこ,6,1,6.74,37.09,5.78,7.73
11,びわこ,6,2,6.73,37.20,5.77,7.83
11,びわこ,6,3,6.76,37.73,5.94,7.82
11,びわこ,6,4,6.80,37.84,5.90,7.93
11,びわこ,6,5,6.68,37.12,5.73,7.80
11,びわこ,6,6,6.69,37.76,5.90,7.83
11,びわこ,7,1,6.69,36.67,5.67,8.03
11,びわこ,7,2,6.67,37.07,5.67,7.83
11,びわこ,7,3,6.79,37.37,5.67,7.90
11,びわこ,7,4,6.69,37.31,5.68,7.97
11,びわこ,7,5,6.78,37.20,5.66,7.83
11,びわこ,7,6,6.70,36.82,5.69,7.83
11,びわこ,8,1,6.78,37.24,5.56,7.90
11,びわこ,8,2,6.76,37.93,5.60,8.03
11,びわこ,8,3,6.90,37.86,5.72,8.10
11,びわこ,8,4,6.85,37.42,5.81,7.94
11,びわこ,8,5,6.75,37.64,6.05,8.10
11,びわこ,8,6,6.78,37.10,5.84,8.11
11,びわこ,9,1,6.77,36.53,5.57,7.99
11,びわこ,9,2,6.80,37.43,5.70,7.99
11,びわこ,9,3,6.79,37.46,5.67,8.00
11,びわこ,9,4,6.74,37.91,5.85,7.90
11,びわこ,9,5,6.83,37.96,5.97,7.87
11,びわこ,9,6,6.72,37.66,5.74,8.04
11,びわこ,10,1,6.70,36.23,5.63,7.97
11,びわこ,10,2,6.69,36.71,5.65,7.90
11,びわこ,10,3,6.81,37.80,6.43,8.04
11,びわこ,10,4,6.89,38.43,6.00,8.20
11,びわこ,10,5,6.86,37.86,6.02,8.00
11,びわこ,10,6,6.85,37.12,5.76,8.03
11,びわこ,11,1,6.82,37.38,5.42,7.77
11,びわこ,11,2,6.87,37.82,5.84,7.90
11,びわこ,11,3,6.77,37.32,5.77,7.92
11,びわこ,11,4,6.82,37.58,6.03,7.73
11,びわこ,11,5,6.75,37.24,5.83,7.73
11,びわこ,11,6,6.74,36.55,5.80,7.67
11,びわこ,12,1,6.76,37.27,5.64,8.12
11,びわこ,12,2,6.74,37.67,5.73,7.93
11,びわこ,12,3,6.74,37.87,6.10,7.77
11,びわこ,12,4,6.77,37.39,6.26,7.73
11,びわこ,12,5,6.71,37.38,6.23,7.73
11,びわこ,12,6,6.82,37.05,5.92,7.87
14,鳴門,1,1,6.93,36.33,5.70,6.96
14,鳴門,1,2,6.87,36.71,5.90,7.12
14,鳴門,1,3,6.85,36.72,6.68,6.80
14,鳴門,1,4,6.82,37.37,5.97,6.96
14,鳴門,1,5,6.94,37.50,6.76,6.90
14,鳴門,1,6,6.90,37.03,5.97,7.13
14,鳴門,2,1,6.80,36.90,5.83,6.93
14,鳴門,2,2,6.89,37.30,6.30,7.10
14,鳴門,2,3,6.92,37.97,6.10,7.13
14,鳴門,2,4,6.92,37.93,6.30,7.20
14,鳴門,2,5,6.79,37.27,6.13,7.03
14,鳴門,2,6,7.00,37.40,6.67,7.17
14,鳴門,3,1,6.82,36.13,5.90,6.86
14,鳴門,3,2,6.90,36.98,5.96,6.97
14,鳴門,3,3,6.82,36.92,6.01,7.07
14,鳴門,3,4,6.80,36.39,6.40,6.97
14,鳴門,3,5,6.88,36.47,6.20,7.03
14,鳴門,3,6,6.76,36.93,6.13,6.97
14,鳴門,4,1,6.88,36.73,6.07,7.00
14,鳴門,4,2,6.82,37.47,5.93,7.10
14,鳴門,4,3,6.80,37.33,6.10,7.03
14,鳴門,4,4,6.91,36.83,5.87,7.17
14,鳴門,4,5,6.95,36.97,6.10,6.87
14,鳴門,4,6,6.87,36.83,5.97,7.10
14,鳴門,5,1,6.83,36.43,5.63,6.93
14,鳴門,5,2,6.86,36.73,5.80,7.07
14,鳴門,5,3,6.82,36.67,6.13,6.93
14,鳴門,5,4,6.89,36.63,5.77,7.03
14,鳴門,5,5,6.87,37.10,5.63,7.10
14,鳴門,5,6,6.94,36.87,5.67,7.13
14,鳴門,6,1,6.77,36.87,5.63,7.07
14,鳴門,6,2,6.79,36.73,6.10,6.93
14,鳴門,6,3,6.91,36.83,6.13,6.93
14,鳴門,6,4,6.90,36.57,6.03,7.00
14,鳴門,6,5,6.95,37.10,5.90,7.13
14,鳴門,6,6,6.90,37.00,6.10,7.07
14,鳴門,7,1,6.87,36.73,6.13,6.87
14,鳴門,7,2,6.94,37.03,6.13,7.07
14,鳴門,7,3,6.74,36.57,6.50,6.93
14,鳴門,7,4,6.89,37.07,6.27,7.07
14,鳴門,7,5,6.90,38.13,6.03,7.10
14,鳴門,7,6,6.87,37.87,5.90,7.10
14,鳴門,8,1,6.91,36.60,5.97,6.97
14,鳴門,8,2,6.88,36.93,5.77,7.17
14,鳴門,8,3,6.95,37.53,6.13,6.97
14,鳴門,8,4,6.85,36.73,5.87,7.00
14,鳴門,8,5,6.79,36.43,5.80,7.00
14,鳴門,8,6,6.95,36.77,6.00,7.00
14,鳴門,9,1,6.83,36.70,5.97,6.93
14,鳴門,9,2,6.90,37.53,6.20,6.90
14,鳴門,9,3,6.87,36.90,6.47,6.83
14,鳴門,9,4,6.97,37.47,6.07,7.20
14,鳴門,9,5,6.83,37.57,6.23,7.27
14,鳴門,9,6,6.89,37.27,6.20,7.00
14,鳴門,10,1,6.89,36.80,5.77,7.13
14,鳴門,10,2,6.81,36.93,5.77,7.10
14,鳴門,10,3,6.81,37.10,6.00,7.07
14,鳴門,10,4,6.91,37.40,5.83,7.10
14,鳴門,10,5,6.77,37.70,5.97,7.03
14,鳴門,10,6,6.83,37.43,5.83,7.17
14,鳴門,11,1,6.88,36.53,5.80,7.03
14,鳴門,11,2,6.81,37.07,6.03,7.17
14,鳴門,11,3,6.88,38.00,6.00,7.17
14,鳴門,11,4,6.79,38.40,6.07,7.03
14,鳴門,11,5,6.88,38.47,6.03,7.07
14,鳴門,11,6,6.91,37.97,6.30,7.03
14,鳴門,12,1,6.83,35.93,5.87,6.87
14,鳴門,12,2,6.84,36.33,6.50,6.87
14,鳴門,12,3,6.94,37.23,5.83,7.23
14,鳴門,12,4,6.75,36.37,5.80,7.00
14,鳴門,12,5,6.98,36.47,5.67,7.27
14,鳴門,12,6,6.86,37.10,6.03,7.07
15,丸亀,1,1,6.72,37.33,5.47,5.63
15,丸亀,1,2,6.63,37.20,5.37,5.70
15,丸亀,1,3,6.76,37.37,5.27,5.73
15,丸亀,1,4,6.84,37.90,5.53,5.77
15,丸亀,1,5,6.90,37.60,5.40,5.73
15,丸亀,1,6,6.75,37.30,5.50,6.07
15,丸亀,2,1,6.77,37.53,5.63,5.67
15,丸亀,2,2,6.83,38.33,5.67,5.73
15,丸亀,2,3,6.88,37.60,5.60,5.67
15,丸亀,2,4,6.74,37.27,5.67,5.77
15,丸亀,2,5,6.86,37.00,5.87,5.73
15,丸亀,2,6,6.82,37.73,5.70,6.10
15,丸亀,3,1,6.79,37.30,5.57,5.77
15,丸亀,3,2,6.77,36.67,5.37,5.77
15,丸亀,3,3,6.77,37.67,5.47,5.80
15,丸亀,3,4,6.71,36.87,5.47,5.73
15,丸亀,3,5,6.85,37.73,5.50,5.87
15,丸亀,3,6,6.87,38.07,5.63,6.27
15,丸亀,4,1,6.81,36.63,5.37,5.63
15,丸亀,4,2,6.84,37.57,5.60,5.73
15,丸亀,4,3,6.82,37.77,5.70,5.70
15,丸亀,4,4,6.86,37.70,5.67,5.77
15,丸亀,4,5,6.86,37.23,5.53,5.77
15,丸亀,4,6,6.81,37.37,5.50,6.00
15,丸亀,5,1,6.86,37.20,5.57,5.73
15,丸亀,5,2,6.80,36.80,5.33,5.67
15,丸亀,5,3,6.92,37.27,5.33,5.87
15,丸亀,5,4,6.87,37.33,5.43,5.80
15,丸亀,5,5,6.87,37.77,5.50,5.83
15,丸亀,5,6,6.76,37.33,5.30,6.13
16,児島,2,1,6.83,36.63,5.86,6.70
16,児島,2,2,6.83,37.07,5.65,6.93
16,児島,2,3,6.89,37.03,5.80,6.97
16,児島,2,4,6.87,36.37,5.53,6.97
16,児島,2,5,6.95,36.93,5.63,6.87
16,児島,2,6,6.86,37.25,5.69,6.90
16,児島,3,1,6.90,37.53,5.80,6.97
16,児島,3,2,6.77,37.30,5.60,7.03
16,児島,3,3,6.90,37.94,5.69,6.90
16,児島,3,4,6.85,37.10,5.37,6.97
16,児島,3,5,6.80,38.00,5.70,7.03
16,児島,3,6,6.84,37.27,5.63,6.93
16,児島,4,1,6.79,37.30,5.67,6.67
16,児島,4,2,6.88,37.39,5.48,6.73
16,児島,4,3,6.89,37.53,5.63,6.84
16,児島,4,4,6.90,37.57,5.60,6.82
16,児島,4,5,6.90,37.73,5.50,6.88
16,児島,4,6,6.88,37.70,5.33,6.90
16,児島,5,1,6.84,36.50,5.57,6.77
16,児島,5,2,6.87,37.67,5.70,6.97
16,児島,5,3,6.89,37.70,5.60,6.90
16,児島,5,4,6.79,36.93,5.70,6.93
16,児島,5,5,6.67,37.20,5.63,6.97
16,児島,5,6,6.78,36.87,5.33,6.83
16,児島,6,1,6.78,36.57,5.77,6.51
16,児島,6,2,6.92,36.73,5.73,6.84
16,児島,6,3,6.90,37.43,5.47,6.90
16,児島,6,4,6.74,36.80,5.40,6.75
16,児島,6,5,6.86,37.53,5.63,6.87
16,児島,6,6,6.78,37.27,5.67,6.87
16,児島,7,1,6.81,37.00,5.70,6.73
16,児島,7,2,6.86,37.50,5.63,6.90
16,児島,7,3,6.92,36.73,5.43,6.90
16,児島,7,4,6.80,36.83,5.87,6.80
16,児島,7,5,6.91,37.27,5.73,6.73
16,児島,7,6,6.89,37.03,5.67,6.80
16,児島,8,1,6.81,36.97,5.60,6.80
16,児島,8,2,6.87,37.19,6.03,6.67
16,児島,8,3,6.91,37.27,5.63,6.87
16,児島,8,4,6.90,37.10,5.87,6.73
16,児島,8,5,6.94,37.43,6.03,6.83
16,児島,8,6,6.91,37.40,6.17,6.90
16,児島,9,1,6.83,36.76,5.77,6.63
16,児島,9,2,6.76,37.43,6.00,6.63
16,児島,9,3,6.79,37.60,5.67,6.77
16,児島,9,4,6.88,37.83,5.47,6.88
16,児島,9,5,6.90,37.90,5.50,6.98
16,児島,9,6,6.82,37.37,5.63,6.93
16,児島,10,1,6.86,37.10,5.90,6.80
16,児島,10,2,6.83,37.37,5.73,6.80
16,児島,10,3,6.84,36.73,5.67,6.83
16,児島,10,4,6.80,37.33,5.77,6.93
16,児島,10,5,6.82,37.27,5.70,7.00
16,児島,10,6,6.78,37.43,5.60,6.87
16,児島,11,1,6.74,37.30,5.75,6.77
16,児島,11,2,6.88,37.43,5.80,6.73
16,児島,11,3,6.74,37.43,6.00,6.77
16,児島,11,4,6.80,37.30,5.60,6.90
16,児島,11,5,6.81,37.57,5.73,6.90
16,児島,11,6,6.66,38.30,6.07,6.85
16,児島,12,1,6.80,36.87,6.03,6.53
16,児島,12,2,6.78,36.99,5.97,6.60
16,児島,12,3,6.82,37.44,6.03,6.80
16,児島,12,4,6.82,37.53,5.90,6.63
16,児島,12,5,6.88,37.37,5.73,6.87
16,児島,12,6,6.76,36.40,5.53,6.77
17,宮島,1,1,6.84,37.07,5.59,7.17
17,宮島,1,2,6.80,37.28,5.62,7.25
17,宮島,1,3,6.84,37.34,5.73,7.18
17,宮島,1,4,6.78,36.89,5.51,7.12
17,宮島,1,5,6.76,37.67,5.81,7.08
17,宮島,1,6,6.71,36.97,5.60,7.06
17,宮島,2,1,6.77,36.72,5.62,7.23
17,宮島,2,2,6.79,37.05,5.63,7.27
17,宮島,2,3,6.82,37.71,5.99,7.19
17,宮島,2,4,6.73,37.41,5.89,7.14
17,宮島,2,5,6.72,36.81,5.64,7.15
17,宮島,2,6,6.82,37.29,5.90,7.24
17,宮島,3,1,6.74,36.92,5.57,7.16
17,宮島,3,2,6.74,36.93,5.46,7.13
17,宮島,3,3,6.84,37.84,5.65,7.18
17,宮島,3,4,6.78,37.51,5.79,7.21
17,宮島,3,5,6.75,37.15,5.85,7.21
17,宮島,3,6,6.85,37.26,5.78,7.17
17,宮島,4,1,6.76,37.09,5.96,7.13
17,宮島,4,2,6.76,37.00,5.96,7.15
17,宮島,4,3,6.73,36.89,5.94,7.09
17,宮島,4,4,6.87,38.16,6.07,7.33
17,宮島,4,5,6.72,38.07,6.00,7.32
17,宮島,4,6,6.81,36.59,5.93,7.25
17,宮島,5,1,6.78,37.55,5.84,7.19
17,宮島,5,2,6.81,37.87,6.10,7.20
17,宮島,5,3,6.78,37.37,5.92,7.27
17,宮島,5,4,6.84,38.21,6.14,7.29
17,宮島,5,5,6.91,37.53,5.70,7.32
17,宮島,5,6,6.86,37.38,5.96,7.16
17,宮島,6,1,6.73,36.98,5.59,7.27
17,宮島,6,2,6.80,37.12,5.52,7.32
17,宮島,6,3,6.74,37.07,5.77,7.24
17,宮島,6,4,6.76,37.32,5.57,7.18
17,宮島,6,5,6.89,37.26,5.58,7.29
17,宮島,6,6,6.81,37.19,5.98,7.16
17,宮島,7,1,6.75,36.72,5.57,7.10
17,宮島,7,2,6.78,37.12,5.60,7.19
17,宮島,7,3,6.80,37.20,5.57,7.18
17,宮島,7,4,6.83,37.61,5.58,7.24
17,宮島,7,5,6.83,37.93,5.75,7.21
17,宮島,7,6,6.77,37.56,5.66,7.20
17,宮島,8,1,6.91,38.06,5.82,7.29
17,宮島,8,2,6.88,37.57,5.85,7.28
17,宮島,8,3,6.87,37.93,6.07,7.24
17,宮島,8,4,6.88,37.62,5.83,7.30
17,宮島,8,5,6.76,36.96,5.67,7.28
17,宮島,8,6,6.80,37.47,6.15,7.19
17,宮島,9,1,6.82,37.42,5.96,7.13
17,宮島,9,2,6.77,37.43,6.21,7.13
17,宮島,9,3,6.86,37.51,6.11,7.10
17,宮島,9,4,6.79,37.67,5.93,7.23
17,宮島,9,5,6.85,37.97,5.88,7.20
17,宮島,9,6,6.88,37.97,5.64,7.37
17,宮島,10,1,6.77,37.14,5.53,7.25
17,宮島,10,2,6.77,37.54,5.77,7.27
17,宮島,10,3,6.80,37.55,5.81,7.15
17,宮島,10,4,6.77,37.66,5.71,7.16
17,宮島,10,5,6.76,38.26,5.98,7.26
17,宮島,10,6,6.68,37.66,5.78,7.20
17,宮島,11,1,6.75,36.84,5.99,7.10
17,宮島,11,2,6.66,37.05,5.89,7.12
17,宮島,11,3,6.73,36.78,5.53,7.27
17,宮島,11,4,6.76,36.97,6.00,7.34
17,宮島,11,5,6.74,37.50,5.83,7.24
17,宮島,11,6,6.74,37.49,5.57,7.29
17,宮島,12,1,6.72,36.87,5.48,7.07
17,宮島,12,2,6.62,37.35,5.62,7.10
17,宮島,12,3,6.75,36.82,5.63,7.16
17,宮島,12,4,6.73,36.92,5.50,7.19
17,宮島,12,5,6.66,37.40,5.52,7.14
17,宮島,12,6,6.74,37.42,5.74,7.24
19,下関,1,1,6.88,36.86,5.80,7.43
19,下関,1,2,6.87,37.25,5.64,7.60
19,下関,1,3,6.89,37.62,5.71,7.55
19,下関,1,4,6.96,37.68,5.75,7.62
19,下関,1,5,6.86,38.09,5.82,7.80
19,下関,1,6,6.91,36.97,5.37,7.50
19,下関,2,1,6.91,37.21,6.12,7.43
19,下関,2,2,6.85,37.89,5.97,7.67
19,下関,2,3,6.88,37.68,5.89,7.57
19,下関,2,4,6.89,37.60,5.70,7.61
19,下関,2,5,6.84,37.70,5.50,7.58
19,下関,2,6,6.94,38.02,5.91,7.66
19,下関,3,1,6.91,36.91,5.69,7.52
19,下関,3,2,6.95,37.23,5.90,7.57
19,下関,3,3,6.94,37.32,6.10,7.47
19,下関,3,4,6.89,37.08,6.08,7.60
19,下関,3,5,6.90,37.02,5.84,7.54
19,下関,3,6,6.88,37.00,5.68,7.61
19,下関,4,1,6.77,36.97,5.46,7.47
19,下関,4,2,6.82,37.37,5.63,7.60
19,下関,4,3,6.87,37.46,5.67,7.53
19,下関,4,4,6.83,37.90,5.53,7.63
19,下関,4,5,6.83,37.20,5.43,7.50
19,下関,4,6,6.85,37.32,5.42,7.48
19,下関,5,1,6.84,36.81,5.40,7.44
19,下関,5,2,6.80,37.11,5.29,7.57
19,下関,5,3,6.83,37.89,5.55,7.53
19,下関,5,4,6.91,38.00,5.47,7.56
19,下関,5,5,6.84,37.35,5.39,7.53
19,下関,5,6,6.75,37.90,5.67,7.42
