venue_no,venue_name,race_no,number,exhibition,one_lap,turning,straight
6,浜名湖,10,1,6.77,37.29,5.52,8.03
6,浜名湖,10,2,6.79,37.28,5.36,8.03
6,浜名湖,10,3,6.75,37.3,5.17,8.28
6,浜名湖,10,4,6.81,37.56,5.07,8.09
6,浜名湖,10,5,6.74,37.25,5.51,7.85
6,浜名湖,10,6,6.83,38.01,5.46,8.2
12,住之江,2,1,6.98,37.2,11.44,
12,住之江,2,2,6.95,37.85,11.57,
12,住之江,2,3,7.01,37.27,11.36,
12,住之江,2,4,6.93,37.45,11.63,
12,住之江,2,5,6.97,37.92,11.87,
12,住之江,2,6,6.95,37.79,11.52,
15,丸亀,2,1,6.77,37.6,5.63,5.8
15,丸亀,2,2,6.81,37.6,5.67,5.77
15,丸亀,2,3,6.86,37.4,6.2,5.7
15,丸亀,2,4,6.86,37.9,6.17,5.8
15,丸亀,2,5,6.85,38.63,6.03,5.87
15,丸亀,2,6,6.88,37.93,5.8,6.03
22,福岡,9,1,6.77,37.72,5.73,7.6
22,福岡,9,2,6.83,37.37,5.77,7.67
22,福岡,9,3,6.81,37.6,5.83,7.65
22,福岡,9,4,6.9,37.57,5.5,7.7
22,福岡,9,5,6.85,37.13,5.87,7.7
22,福岡,9,6,6.83,38.27,6.17,7.66
7,蒲郡,3,1,6.62,36.42,4.89,6.29
7,蒲郡,3,2,6.62,36.51,4.94,6.25
7,蒲郡,3,3,6.75,36.79,4.86,6.4
7,蒲郡,3,4,6.65,36.3,4.94,6.23
7,蒲郡,3,5,6.76,37.05,4.94,6.24
7,蒲郡,3,6,6.7,36.24,4.93,6.26
13,尼崎,12,1,6.81,36.78,11.29,
13,尼崎,12,2,6.9,36.92,11.7,
13,尼崎,12,3,6.85,37.52,11.83,
13,尼崎,12,4,6.89,37.18,11.79,
