venue_no,venue_name,race_no,number,exhibition,one_lap,turning,straight
11,びわこ,4,1,6.84,37.84,5.97,8.26
11,びわこ,4,2,6.93,38.77,5.84,8.30
11,びわこ,4,3,6.86,37.55,5.83,7.91
11,びわこ,4,4,6.84,37.07,5.97,7.83
11,びわこ,4,5,6.91,37.60,5.96,8.08
11,びわこ,4,6,6.83,36.86,5.84,7.97
11,びわこ,5,1,6.99,36.94,5.98,8.35
11,びわこ,5,2,6.89,37.39,6.51,8.57
11,びわこ,5,3,7.03,38.20,7.31,8.27
11,びわこ,5,4,6.87,37.92,6.76,7.88
11,びわこ,5,5,6.93,38.67,6.34,8.08
11,びわこ,5,6,7.06,38.25,6.38,8.07
11,びわこ,6,1,6.86,37.36,5.72,8.10
11,びわこ,6,2,6.83,37.24,6.13,8.00
11,びわこ,6,3,6.84,37.52,6.76,8.20
11,びわこ,6,4,6.82,36.85,6.95,8.00
11,びわこ,6,5,7.01,37.94,6.63,8.23
11,びわこ,6,6,6.99,38.27,6.95,8.17
11,びわこ,7,1,6.74,36.99,5.60,7.90
11,びわこ,7,2,6.92,37.50,5.77,8.10
11,びわこ,7,3,6.89,37.98,5.72,8.07
11,びわこ,7,4,6.95,37.53,5.97,8.27
11,びわこ,7,5,6.79,37.68,5.63,8.10
11,びわこ,7,6,6.85,37.90,5.83,8.00
11,びわこ,8,1,6.83,37.77,5.80,8.13
11,びわこ,8,2,6.79,37.77,6.03,8.00
11,びわこ,8,3,6.73,37.22,6.18,7.93
11,びわこ,8,4,6.77,37.57,6.23,7.80
11,びわこ,8,5,6.77,37.56,5.97,7.95
11,びわこ,8,6,6.90,37.88,5.91,7.94
14,鳴門,1,1,6.82,36.58,5.96,6.87
14,鳴門,1,2,6.74,36.94,5.90,6.79
14,鳴門,1,3,6.85,37.11,5.89,7.10
14,鳴門,1,4,6.82,37.74,5.56,7.10
14,鳴門,1,5,6.90,38.23,5.87,7.13
14,鳴門,1,6,6.91,37.22,5.57,7.13
14,鳴門,2,1,6.78,36.69,5.71,7.03
14,鳴門,2,2,6.84,36.47,5.70,7.02
14,鳴門,2,3,6.78,36.57,5.59,7.03
14,鳴門,2,4,6.76,37.00,5.70,6.97
14,鳴門,2,5,6.87,37.00,5.60,7.00
14,鳴門,2,6,6.90,37.31,5.69,7.10
14,鳴門,3,1,6.74,36.77,5.70,6.90
14,鳴門,3,2,6.76,36.77,5.90,6.97
14,鳴門,3,3,6.83,36.80,5.60,6.97
14,鳴門,3,4,6.74,36.50,5.77,6.97
14,鳴門,3,5,6.81,36.87,6.57,6.90
14,鳴門,3,6,6.94,37.23,5.70,7.07
14,鳴門,4,1,6.80,37.03,5.67,7.07
14,鳴門,4,2,6.79,36.90,5.53,7.07
14,鳴門,4,3,6.66,36.87,5.70,7.00
14,鳴門,4,4,6.82,37.07,6.17,6.93
14,鳴門,4,5,6.84,37.10,5.83,7.03
14,鳴門,4,6,6.80,36.80,5.90,7.13
14,鳴門,5,1,6.82,36.57,5.47,7.03
14,鳴門,5,2,6.76,36.97,6.00,6.97
14,鳴門,5,3,6.86,36.72,5.80,7.07
14,鳴門,5,4,6.90,37.40,5.74,7.07
14,鳴門,5,5,6.90,37.94,5.70,7.18
14,鳴門,5,6,6.91,37.53,5.67,7.23
14,鳴門,6,1,6.86,36.73,5.87,6.97
14,鳴門,6,2,6.73,37.10,6.00,6.97
14,鳴門,6,3,6.77,36.42,5.65,7.10
14,鳴門,6,4,6.90,35.93,5.70,7.01
14,鳴門,6,5,6.88,37.08,6.30,6.98
14,鳴門,6,6,6.82,36.23,6.63,6.95
14,鳴門,7,1,6.85,36.90,6.00,7.00
14,鳴門,7,2,6.78,37.33,5.97,6.93
14,鳴門,7,3,7.03,36.85,6.73,6.83
14,鳴門,7,4,6.85,37.50,6.00,7.17
14,鳴門,7,5,6.92,37.57,6.13,7.03
14,鳴門,7,6,6.89,37.60,6.30,7.20
14,鳴門,8,1,6.82,36.33,5.93,6.83
14,鳴門,8,2,6.97,37.90,6.13,7.37
14,鳴門,8,3,6.81,37.50,6.03,7.17
14,鳴門,8,4,6.98,36.80,6.00,7.10
14,鳴門,8,5,6.88,37.40,6.10,7.32
14,鳴門,8,6,6.83,38.17,6.37,6.97
14,鳴門,9,1,6.80,36.90,6.23,6.90
14,鳴門,9,2,6.92,36.87,6.17,7.13
14,鳴門,9,3,6.94,37.60,6.27,7.14
14,鳴門,9,4,7.00,37.97,5.97,7.17
14,鳴門,9,5,6.88,37.33,6.10,7.13
14,鳴門,9,6,6.80,36.80,5.67,7.23
14,鳴門,10,1,6.88,36.05,6.10,6.87
14,鳴門,10,2,6.92,36.77,5.77,6.97
14,鳴門,10,3,6.77,36.77,6.00,7.07
14,鳴門,10,4,6.90,37.44,5.97,7.07
14,鳴門,10,5,6.82,36.53,6.20,7.11
14,鳴門,10,6,6.91,38.00,6.33,7.07
14,鳴門,11,1,6.84,36.20,5.70,6.97
14,鳴門,11,2,6.67,37.43,5.50,7.09
14,鳴門,11,3,6.81,36.67,6.30,6.90
14,鳴門,11,4,6.80,36.97,5.96,7.06
14,鳴門,11,5,6.79,36.78,6.40,7.02
14,鳴門,11,6,6.79,37.77,6.10,7.12
14,鳴門,12,1,6.86,36.80,5.96,6.97
14,鳴門,12,2,6.85,36.88,5.82,7.03
14,鳴門,12,3,6.85,37.36,6.21,6.89
14,鳴門,12,4,6.72,36.67,5.53,7.07
14,鳴門,12,5,6.75,37.03,5.58,7.03
14,鳴門,12,6,6.90,36.85,5.72,7.17
16,児島,1,1,6.83,37.10,6.27,6.60
16,児島,1,2,6.86,36.73,5.77,6.83
16,児島,1,3,6.86,37.80,5.70,6.87
16,児島,1,4,6.92,37.53,5.73,6.87
16,児島,1,5,6.79,38.00,5.93,6.70
16,児島,1,6,6.84,37.63,6.30,6.70
16,児島,2,1,6.91,37.13,6.34,6.74
16,児島,2,2,6.91,36.97,6.40,6.67
16,児島,2,3,6.89,36.77,6.30,6.53
16,児島,2,4,7.05,37.13,6.13,6.70
16,児島,2,5,6.94,37.07,6.13,6.67
16,児島,2,6,7.02,38.10,5.87,7.00
16,児島,3,1,6.91,37.30,5.93,6.77
16,児島,3,2,6.94,37.87,6.07,6.83
16,児島,3,3,6.99,37.72,5.97,6.90
16,児島,3,4,6.92,37.33,7.33,6.77
16,児島,3,5,6.87,37.33,7.53,6.77
16,児島,3,6,6.94,38.53,7.40,6.80
16,児島,4,1,7.01,38.30,6.93,6.70
16,児島,4,2,7.24,38.90,7.10,7.03
16,児島,4,3,7.11,38.93,7.37,7.30
16,児島,4,4,6.97,38.80,6.53,7.03
16,児島,4,5,7.13,38.07,6.17,7.13
16,児島,4,6,7.11,38.17,6.17,7.17
16,児島,5,1,6.99,37.54,6.60,6.88
16,児島,5,2,6.91,37.47,6.57,6.90
16,児島,5,3,6.84,36.99,7.17,6.60
16,児島,5,4,7.05,37.63,7.43,6.67
16,児島,5,5,6.94,37.97,6.83,6.63
16,児島,5,6,7.07,38.60,6.97,6.90
16,児島,6,1,6.96,37.23,5.77,6.97
16,児島,6,2,6.87,37.53,6.13,7.03
16,児島,6,3,6.94,37.33,6.07,7.13
16,児島,6,4,7.00,37.23,6.13,7.03
16,児島,6,5,7.07,38.23,6.07,7.13
16,児島,6,6,7.03,38.27,6.57,7.03
16,児島,7,1,7.01,36.93,6.20,6.90
16,児島,7,2,6.96,36.67,5.90,6.87
16,児島,7,3,6.97,37.37,6.03,6.90
16,児島,7,4,6.97,37.97,5.97,6.93
16,児島,7,5,6.97,37.47,5.93,6.97
16,児島,7,6,7.20,37.50,5.87,7.07
21,芦屋,1,1,6.71,36.01,7.52,7.51
21,芦屋,1,2,6.68,36.83,7.84,7.42
21,芦屋,1,3,6.78,37.33,7.89,7.61
21,芦屋,1,4,6.74,36.97,7.95,7.63
21,芦屋,1,5,6.69,37.00,7.86,7.54
21,芦屋,1,6,6.65,36.27,7.58,7.52
21,芦屋,2,1,6.65,36.49,7.76,7.55
21,芦屋,2,2,6.63,36.57,7.89,7.49
21,芦屋,2,3,6.70,36.67,7.85,7.49
21,芦屋,2,4,6.67,37.51,8.07,7.53
21,芦屋,2,5,6.66,37.16,8.17,7.56
21,芦屋,2,6,6.70,37.17,7.96,7.58
21,芦屋,3,1,6.60,36.51,7.71,7.46
21,芦屋,3,2,6.69,37.30,7.89,7.63
21,芦屋,3,3,6.65,36.60,7.56,7.48
21,芦屋,3,4,6.67,36.58,7.77,7.53
21,芦屋,3,5,6.69,37.37,7.91,7.63
21,芦屋,3,6,6.75,36.81,7.76,7.57
21,芦屋,4,1,6.66,36.31,7.64,7.48
21,芦屋,4,2,6.72,36.59,7.77,7.57
21,芦屋,4,3,6.68,37.65,7.92,7.57
21,芦屋,4,4,6.70,37.16,8.09,7.51
21,芦屋,4,5,6.66,36.95,7.99,7.51
21,芦屋,4,6,6.69,37.27,7.79,7.51
21,芦屋,5,1,6.64,36.13,7.55,7.59
21,芦屋,5,2,6.65,36.69,7.87,7.59
21,芦屋,5,3,6.71,37.28,8.01,7.56
21,芦屋,5,4,6.68,36.95,7.77,7.60
21,芦屋,5,5,6.74,37.16,7.98,7.59
21,芦屋,5,6,6.70,36.68,7.82,7.61
21,芦屋,6,1,6.68,36.59,7.70,7.55
21,芦屋,6,2,6.65,36.46,7.57,7.50
21,芦屋,6,3,6.65,36.88,7.86,7.48
21,芦屋,6,4,6.73,36.63,7.73,7.60
21,芦屋,6,5,6.70,36.94,7.97,7.61
21,芦屋,6,6,6.70,36.96,8.00,7.50
21,芦屋,7,1,6.69,36.56,7.85,7.62
21,芦屋,7,2,6.70,36.79,7.89,7.62
21,芦屋,7,3,6.68,37.03,8.07,7.61
21,芦屋,7,4,6.62,36.69,7.94,7.58
21,芦屋,7,5,6.61,37.14,8.11,7.60
21,芦屋,7,6,6.66,36.87,8.00,7.56
21,芦屋,8,1,6.70,36.59,7.54,7.56
21,芦屋,8,2,6.62,36.70,7.81,7.48
21,芦屋,8,3,6.67,36.75,7.74,7.49
21,芦屋,8,4,6.63,36.93,7.80,7.50
21,芦屋,8,5,6.62,36.46,7.64,7.48
21,芦屋,8,6,6.65,36.24,7.57,7.52
21,芦屋,9,1,6.68,36.50,7.71,7.59
21,芦屋,9,2,6.74,36.71,7.81,7.61
21,芦屋,9,3,6.71,36.49,7.84,7.60
21,芦屋,9,4,6.70,36.64,8.00,7.55
21,芦屋,9,5,6.68,36.24,7.65,7.52
21,芦屋,9,6,6.70,36.67,7.81,7.60
21,芦屋,10,1,6.66,36.42,7.87,7.51
21,芦屋,10,2,6.73,37.08,8.00,7.52
21,芦屋,10,3,6.73,36.99,8.07,7.48
21,芦屋,10,4,6.73,36.63,7.92,7.56
21,芦屋,10,5,6.81,36.67,7.96,7.58
21,芦屋,10,6,6.69,37.07,8.17,7.61
21,芦屋,11,1,6.76,37.27,7.86,7.65
21,芦屋,11,2,6.74,37.52,7.93,7.69
21,芦屋,11,3,6.71,36.95,7.84,7.65
21,芦屋,11,4,6.72,36.71,7.85,7.64
21,芦屋,11,5,6.75,36.55,7.76,7.53
21,芦屋,11,6,6.79,37.22,7.94,7.59
21,芦屋,12,1,6.71,36.58,7.79,7.56
21,芦屋,12,2,6.76,36.39,7.57,7.61
21,芦屋,12,3,6.79,37.14,7.91,7.51
21,芦屋,12,4,6.78,37.37,7.99,7.50
21,芦屋,12,5,6.73,37.15,8.11,7.60
21,芦屋,12,6,6.66,36.74,7.83,7.53
22,福岡,1,1,6.76,36.07,5.33,7.61
22,福岡,1,2,6.83,36.90,5.50,7.59
22,福岡,1,3,6.76,37.35,5.74,7.56
22,福岡,1,4,6.88,38.56,5.74,7.50
22,福岡,1,5,6.88,37.54,5.80,7.68
22,福岡,1,6,6.88,37.80,5.33,7.63
22,福岡,2,1,6.80,37.77,5.37,7.52
22,福岡,2,2,6.88,38.39,5.77,7.60
22,福岡,2,3,6.89,38.03,5.37,7.60
22,福岡,2,4,6.83,37.67,5.44,7.58
22,福岡,2,5,6.79,37.53,5.67,7.58
22,福岡,2,6,6.84,38.40,5.70,7.61
