venue_no,venue_name,race_no,number,exhibition,one_lap,turning,straight
2,戸田,1,1,6.97,37.39,5.67,7.07
2,戸田,1,2,7.06,37.49,5.63,7.21
2,戸田,1,3,6.98,37.33,5.97,7.17
2,戸田,1,4,6.92,37.77,5.54,7.1
2,戸田,1,5,7.02,37.51,5.59,7.13
2,戸田,1,6,6.97,38.00,5.69,7.18
2,戸田,2,1,6.8,37.93,5.38,7.11
2,戸田,2,2,6.89,37.43,5.52,7.07
2,戸田,2,3,6.93,37.97,5.63,7.17
2,戸田,2,4,6.94,37.60,5.45,7.17
2,戸田,2,5,7.0,37.94,5.53,7.15
2,戸田,2,6,6.94,38.83,5.53,7.25
2,戸田,3,1,6.85,36.84,5.2,7.03
2,戸田,3,2,6.87,37.74,5.45,7.03
2,戸田,3,3,6.99,37.60,5.56,6.97
2,戸田,3,4,6.96,37.76,5.45,7.1
2,戸田,3,5,7.0,37.53,5.31,7.05
2,戸田,3,6,6.93,37.90,5.7,7.15
2,戸田,4,1,6.82,37.08,5.35,7.07
2,戸田,4,2,6.85,37.37,5.55,7.06
2,戸田,4,3,6.77,37.46,5.31,6.99
2,戸田,4,4,6.9,37.40,5.47,7.18
2,戸田,4,5,6.9,37.21,5.66,6.96
2,戸田,4,6,6.88,37.03,5.79,6.99
2,戸田,5,1,6.8,37.07,5.28,7.07
2,戸田,5,2,6.82,37.83,5.61,7.23
2,戸田,5,3,6.88,37.97,5.55,7.13
2,戸田,5,4,6.95,37.37,5.51,7.13
2,戸田,5,5,6.87,37.99,5.49,7.2
2,戸田,5,6,6.81,37.78,5.63,7.08
2,戸田,6,1,6.83,37.51,5.44,7.1
2,戸田,6,2,6.78,38.82,5.54,7.17
2,戸田,6,3,6.85,37.79,5.77,7.07
2,戸田,6,4,6.85,37.65,5.37,7.13
2,戸田,6,5,6.81,37.89,5.57,7.11
2,戸田,6,6,6.92,38.26,5.7,7.07
2,戸田,7,1,6.89,37.61,5.62,7.0
2,戸田,7,2,6.9,37.29,5.29,7.02
2,戸田,7,3,6.92,37.60,5.86,7.02
2,戸田,7,4,6.83,37.56,5.65,7.2
2,戸田,7,5,6.93,37.66,5.48,7.1
2,戸田,7,6,6.91,37.28,5.17,7.13
2,戸田,8,1,6.98,38.06,5.46,7.16
2,戸田,8,2,6.98,37.83,5.42,7.23
2,戸田,8,3,6.94,37.71,5.87,7.07
2,戸田,8,4,6.82,37.40,5.53,7.21
2,戸田,8,5,6.88,37.02,5.24,7.2
2,戸田,8,6,6.89,37.54,5.23,7.15
2,戸田,9,1,6.91,37.52,5.32,7.1
2,戸田,9,2,6.87,38.25,5.25,7.16
2,戸田,9,3,6.8,37.48,5.21,7.16
2,戸田,9,4,6.95,38.36,5.26,7.37
2,戸田,9,5,6.86,37.02,5.01,7.19
2,戸田,9,6,6.92,37.63,5.54,7.17
2,戸田,10,1,6.83,37.71,5.4,7.08
2,戸田,10,2,6.9,37.94,5.33,7.18
2,戸田,10,3,6.82,38.53,5.42,7.23
2,戸田,10,4,6.9,38.27,5.47,7.17
2,戸田,10,5,6.92,37.91,5.48,7.17
2,戸田,10,6,6.91,39.46,5.57,7.25
6,浜名湖,1,1,6.71,37.20,5.23,8.0
6,浜名湖,1,2,6.78,37.67,5.27,8.08
6,浜名湖,1,3,6.76,37.57,5.37,8.11
6,浜名湖,1,4,6.92,37.50,5.27,8.0
6,浜名湖,1,5,6.79,37.73,5.33,8.01
6,浜名湖,1,6,6.73,37.20,5.13,8.05
6,浜名湖,2,1,6.75,37.61,5.2,8.05
6,浜名湖,2,2,6.73,38.24,5.39,8.0
6,浜名湖,2,3,6.74,37.68,5.26,8.04
6,浜名湖,2,4,6.73,38.66,5.6,8.05
6,浜名湖,2,5,6.72,37.49,5.33,7.97
6,浜名湖,2,6,6.72,38.26,5.5,8.06
6,浜名湖,3,1,6.76,37.54,5.29,8.0
6,浜名湖,3,2,6.74,37.02,5.45,7.9
6,浜名湖,3,3,6.72,37.43,5.34,8.09
6,浜名湖,3,4,6.77,37.87,5.58,7.95
6,浜名湖,3,5,6.8,37.91,5.54,7.98
6,浜名湖,3,6,6.71,38.33,5.72,7.94
6,浜名湖,4,1,6.7,37.02,5.25,7.99
6,浜名湖,4,2,6.74,37.13,5.33,8.15
6,浜名湖,4,3,6.83,38.05,5.63,8.35
6,浜名湖,4,4,6.83,37.39,5.56,8.12
6,浜名湖,4,5,6.79,37.59,5.51,8.07
6,浜名湖,4,6,6.78,37.80,5.45,8.1
6,浜名湖,5,1,6.79,37.57,5.2,8.08
6,浜名湖,5,2,6.76,38.01,5.5,8.22
6,浜名湖,5,3,6.75,38.09,5.37,8.18
6,浜名湖,5,4,6.69,37.82,5.53,7.88
6,浜名湖,5,5,6.78,38.03,5.53,8.1
6,浜名湖,5,6,6.81,37.57,5.5,7.99
6,浜名湖,6,1,6.77,37.14,5.31,8.24
6,浜名湖,6,2,6.69,37.31,5.11,7.92
6,浜名湖,6,3,6.76,38.27,5.44,8.15
6,浜名湖,6,4,6.76,37.62,5.42,7.96
6,浜名湖,6,5,6.77,37.73,5.45,8.17
6,浜名湖,6,6,6.84,38.25,5.54,7.94
6,浜名湖,7,1,6.69,37.73,5.55,8.1
6,浜名湖,7,2,6.76,37.49,5.56,8.09
6,浜名湖,7,3,6.73,37.77,5.44,8.06
6,浜名湖,7,4,6.77,37.92,5.64,7.89
6,浜名湖,7,5,6.76,38.53,5.82,8.0
6,浜名湖,7,6,6.77,37.48,5.47,8.04
6,浜名湖,8,1,6.76,38.17,5.36,8.07
6,浜名湖,8,2,6.71,38.37,5.37,8.21
6,浜名湖,8,3,6.75,37.76,5.22,8.3
6,浜名湖,8,4,6.81,37.86,5.3,8.18
6,浜名湖,8,5,6.76,38.45,5.68,8.03
6,浜名湖,8,6,6.71,37.91,5.25,8.06
6,浜名湖,9,1,6.69,37.42,5.22,7.99
6,浜名湖,9,2,6.74,37.76,5.34,8.07
6,浜名湖,9,3,6.73,37.56,5.19,7.99
6,浜名湖,9,4,6.68,37.77,5.21,8.07
6,浜名湖,9,5,6.71,38.13,5.5,7.92
6,浜名湖,9,6,6.68,38.19,5.59,8.05
7,蒲郡,1,1,6.73,37.22,5.04,6.26
7,蒲郡,1,2,6.68,37.13,4.94,6.23
7,蒲郡,1,3,6.74,37.71,5.15,6.22
7,蒲郡,1,4,6.75,37.50,5.4,6.2
7,蒲郡,1,5,6.71,37.26,5.1,6.17
7,蒲郡,1,6,6.71,37.86,5.47,6.17
8,常滑,1,1,6.84,36.91,5.58,7.39
8,常滑,1,2,6.86,37.64,6.27,7.27
8,常滑,1,3,6.86,37.76,5.71,7.38
8,常滑,1,4,6.81,37.73,6.53,7.15
8,常滑,1,5,6.85,37.73,6.21,7.27
8,常滑,1,6,6.85,37.83,5.89,7.31
8,常滑,2,1,6.82,37.06,5.63,7.3
8,常滑,2,2,6.84,37.53,5.75,7.35
8,常滑,2,3,6.79,37.70,5.98,7.17
8,常滑,2,4,6.81,37.53,5.69,7.33
8,常滑,2,5,6.86,38.22,5.86,7.33
8,常滑,2,6,6.88,37.73,5.42,7.29
8,常滑,3,1,6.88,37.86,5.63,7.49
8,常滑,3,2,6.79,37.93,5.5,7.41
8,常滑,3,3,6.81,37.52,5.82,7.22
8,常滑,3,4,6.88,37.47,5.45,7.37
8,常滑,3,5,6.9,37.60,5.74,7.37
8,常滑,3,6,6.82,37.79,5.79,7.42
8,常滑,4,1,6.79,37.30,5.66,7.22
8,常滑,4,2,6.76,37.67,5.57,7.25
8,常滑,4,3,6.81,37.90,5.79,7.23
8,常滑,4,4,6.81,38.13,5.83,7.23
8,常滑,4,5,6.77,38.17,6.04,7.34
8,常滑,4,6,6.82,37.93,5.76,7.32
8,常滑,5,1,6.8,36.60,5.17,7.23
8,常滑,5,2,6.8,37.43,5.61,7.31
8,常滑,5,3,6.79,38.05,5.9,7.22
8,常滑,5,4,6.79,37.78,6.03,7.21
8,常滑,5,5,6.8,37.71,5.63,7.37
8,常滑,5,6,6.88,38.46,5.65,7.36
8,常滑,6,1,6.8,37.50,5.43,7.24
8,常滑,6,2,6.8,37.39,5.52,7.29
8,常滑,6,3,6.84,37.75,5.49,7.39
8,常滑,6,4,6.86,38.28,5.67,7.37
8,常滑,6,5,6.82,38.11,5.58,7.44
8,常滑,6,6,6.75,37.55,5.53,7.32
8,常滑,7,1,6.82,37.78,5.61,7.33
8,常滑,7,2,6.77,38.11,5.32,7.33
8,常滑,7,3,6.8,37.37,5.92,7.29
8,常滑,7,4,6.82,38.10,5.67,7.44
8,常滑,7,5,6.82,37.54,5.46,7.29
8,常滑,7,6,6.88,38.27,5.59,7.41
8,常滑,8,1,6.81,37.78,5.5,7.15
8,常滑,8,2,6.76,37.84,5.82,7.4
8,常滑,8,3,6.8,38.07,6.36,7.23
8,常滑,8,4,6.86,37.45,6.01,7.25
8,常滑,8,5,6.81,37.40,5.76,7.4
8,常滑,8,6,6.78,37.88,5.57,7.25
8,常滑,9,1,6.77,37.11,5.61,7.14
8,常滑,9,2,6.81,37.53,5.61,7.3
8,常滑,9,3,6.77,38.05,5.75,7.34
8,常滑,9,4,6.81,37.55,5.77,7.2
8,常滑,9,5,6.8,37.65,5.75,7.4
8,常滑,9,6,6.78,37.71,5.94,7.22
8,常滑,10,1,6.77,36.95,5.62,7.25
8,常滑,10,2,6.85,37.05,5.43,7.26
8,常滑,10,3,6.83,37.36,5.79,7.25
8,常滑,10,4,6.84,37.61,5.92,7.34
8,常滑,10,5,6.83,37.64,5.69,7.33
8,常滑,10,6,6.81,37.44,5.47,7.32
8,常滑,11,1,6.8,37.13,5.68,7.28
8,常滑,11,2,6.84,37.82,5.86,7.34
8,常滑,11,3,6.87,37.83,5.51,7.44
8,常滑,11,4,6.81,37.94,5.69,7.28
8,常滑,11,5,6.8,37.03,5.41,7.31
8,常滑,11,6,6.79,37.57,5.33,7.35
10,三国,1,1,6.77,--.--,5.4,6.75
10,三国,1,2,6.76,--.--,5.53,6.73
10,三国,1,3,6.72,--.--,5.68,6.67
10,三国,1,4,6.8,--.--,5.75,6.82
10,三国,1,5,6.79,--.--,5.5,6.7
10,三国,1,6,6.85,--.--,5.95,6.8
10,三国,2,1,6.68,--.--,5.48,6.73
10,三国,2,2,6.76,--.--,5.47,6.77
10,三国,2,3,6.75,--.--,5.95,6.72
10,三国,2,4,6.76,--.--,5.62,6.73
10,三国,2,5,6.78,--.--,6.1,6.87
10,三国,2,6,6.75,--.--,5.73,6.7
10,三国,3,1,6.72,--.--,5.4,6.72
10,三国,3,2,6.84,--.--,5.72,6.88
10,三国,3,3,6.78,--.--,5.57,6.87
10,三国,3,4,6.77,--.--,6.03,6.67
10,三国,3,5,6.79,--.--,6.18,6.72
10,三国,3,6,6.74,--.--,5.87,6.85
10,三国,4,1,6.78,--.--,5.52,6.75
10,三国,4,2,6.74,--.--,5.7,6.72
10,三国,4,3,6.8,--.--,5.5,6.75
10,三国,4,4,6.91,--.--,5.8,6.82
10,三国,4,5,6.68,--.--,5.87,6.53
10,三国,4,6,6.8,--.--,5.87,6.72
10,三国,5,1,6.79,--.--,5.77,6.8
10,三国,5,2,6.81,--.--,5.72,6.8
10,三国,5,3,6.72,--.--,5.83,6.75
10,三国,5,4,6.76,--.--,5.55,6.8
10,三国,5,5,6.67,--.--,5.78,6.75
10,三国,5,6,6.76,--.--,5.58,6.72
10,三国,6,1,6.82,--.--,5.62,6.88
10,三国,6,2,6.95,--.--,5.65,6.82
10,三国,6,3,6.68,--.--,5.9,6.65
10,三国,6,4,6.75,--.--,6.03,6.67
10,三国,6,5,6.73,--.--,5.6,6.77
10,三国,6,6,6.85,--.--,5.63,6.68
10,三国,7,1,6.81,--.--,5.5,6.8
10,三国,7,2,6.71,--.--,5.68,6.75
10,三国,7,3,6.76,--.--,5.58,6.65
10,三国,7,4,6.79,--.--,5.97,6.78
10,三国,7,5,6.84,--.--,5.97,6.78
10,三国,7,6,6.85,--.--,6.02,6.77
10,三国,8,1,6.8,--.--,5.45,6.95
10,三国,8,2,6.76,--.--,5.77,6.77
10,三国,8,3,6.85,--.--,6.03,6.98
10,三国,8,4,6.73,--.--,5.62,6.73
10,三国,8,5,6.81,--.--,5.82,6.8
10,三国,8,6,6.72,--.--,5.52,6.73
10,三国,9,1,6.81,--.--,5.58,6.73
10,三国,9,2,6.71,--.--,5.55,6.72
10,三国,9,3,6.75,--.--,5.5,6.8
10,三国,9,4,6.7,--.--,5.6,6.77
10,三国,9,5,6.76,--.--,5.73,6.75
10,三国,9,6,6.82,--.--,5.45,6.82
10,三国,10,1,6.76,--.--,5.68,6.72
10,三国,10,2,6.82,--.--,5.63,6.78
10,三国,10,3,6.86,--.--,5.73,6.85
10,三国,10,4,6.8,--.--,5.63,6.8
10,三国,10,5,6.78,--.--,5.8,6.78
10,三国,10,6,6.81,--.--,5.48,6.78
10,三国,11,1,6.73,--.--,5.53,6.7
10,三国,11,2,6.8,--.--,5.67,6.82
10,三国,11,3,6.82,--.--,5.7,6.73
10,三国,11,4,6.83,--.--,5.72,6.82
10,三国,11,5,6.8,--.--,5.72,6.77
10,三国,11,6,6.79,--.--,5.5,6.82
10,三国,12,1,6.75,--.--,5.53,6.78
10,三国,12,2,6.71,--.--,5.55,6.75
10,三国,12,3,6.82,--.--,5.6,6.8
10,三国,12,4,6.79,--.--,5.53,6.8
10,三国,12,5,6.72,--.--,5.52,6.73
10,三国,12,6,6.69,--.--,5.67,6.7
11,びわこ,1,1,6.71,37.83,5.43,8.17
11,びわこ,1,2,6.74,38.10,5.83,8.0
11,びわこ,1,3,6.7,37.30,5.6,7.97
11,びわこ,1,4,6.73,37.70,5.77,7.93
11,びわこ,1,5,6.75,37.23,5.7,8.0
11,びわこ,1,6,6.79,37.90,5.77,8.0
11,びわこ,2,1,6.68,37.38,5.8,8.07
11,びわこ,2,2,6.68,37.97,5.83,7.9
11,びわこ,2,3,6.74,38.33,5.87,8.1
11,びわこ,2,4,6.73,37.79,5.8,8.0
11,びわこ,2,5,6.75,37.50,5.7,8.07
11,びわこ,2,6,6.63,38.20,6.1,7.83
11,びわこ,3,1,6.66,37.07,5.4,8.0
11,びわこ,3,2,6.71,37.83,5.67,8.08
11,びわこ,3,3,6.7,38.20,5.77,8.07
11,びわこ,3,4,6.73,37.33,5.77,8.13
11,びわこ,3,5,6.83,37.87,6.07,8.07
11,びわこ,3,6,6.77,37.50,5.87,7.9
11,びわこ,4,1,6.85,37.15,5.45,8.23
11,びわこ,4,2,6.75,37.63,6.13,8.03
11,びわこ,4,3,6.82,38.27,5.93,8.13
11,びわこ,4,4,6.83,38.63,6.03,8.03
11,びわこ,4,5,6.72,38.07,6.03,7.8
11,びわこ,4,6,6.58,37.63,6.1,8.1
11,びわこ,5,1,6.85,37.93,5.77,8.27
11,びわこ,5,2,6.82,37.67,5.67,8.0
11,びわこ,5,3,6.77,37.97,5.67,8.03
11,びわこ,5,4,6.78,37.57,5.63,7.97
11,びわこ,5,5,6.73,37.97,5.83,7.93
11,びわこ,5,6,6.66,38.66,5.83,7.97
11,びわこ,6,1,6.67,36.93,5.57,7.97
11,びわこ,6,2,6.77,37.80,5.73,8.03
11,びわこ,6,3,6.81,38.30,5.8,8.1
11,びわこ,6,4,6.74,37.72,5.83,8.03
11,びわこ,6,5,6.72,37.70,5.77,7.97
11,びわこ,6,6,6.74,38.23,6.0,8.0
11,びわこ,7,1,6.73,37.47,5.47,8.07
11,びわこ,7,2,6.8,37.96,5.6,8.1
11,びわこ,7,3,6.72,38.23,5.93,8.0
11,びわこ,7,4,6.69,38.07,5.93,7.93
11,びわこ,7,5,6.83,37.70,5.93,8.03
11,びわこ,7,6,6.77,37.90,6.04,7.97
11,びわこ,8,1,6.82,37.45,5.66,8.13
11,びわこ,8,2,6.82,38.03,5.83,8.0
11,びわこ,8,3,6.84,38.10,6.13,7.9
11,びわこ,8,4,6.77,37.59,5.82,7.93
11,びわこ,8,5,6.89,38.05,5.9,8.03
11,びわこ,8,6,6.82,37.50,6.0,7.8
11,びわこ,9,1,6.77,38.06,5.77,8.03
11,びわこ,9,2,6.78,37.40,5.73,8.07
11,びわこ,9,3,6.75,37.57,5.73,8.13
11,びわこ,9,4,6.85,38.24,5.9,8.0
11,びわこ,9,5,6.65,38.17,5.9,7.97
11,びわこ,9,6,6.8,38.13,6.0,8.13
11,びわこ,10,1,6.78,37.74,5.63,8.27
11,びわこ,10,2,6.71,37.63,5.87,8.1
11,びわこ,10,3,6.64,38.30,6.2,7.97
11,びわこ,10,4,6.74,37.90,5.97,8.07
11,びわこ,10,5,6.88,38.17,6.0,8.1
11,びわこ,10,6,6.92,38.33,5.93,8.1
11,びわこ,11,1,6.77,37.23,5.43,8.07
11,びわこ,11,2,6.83,37.83,5.8,8.23
11,びわこ,11,3,6.86,38.09,5.83,8.07
11,びわこ,11,4,6.78,38.23,6.0,8.03
11,びわこ,11,5,6.76,37.20,5.77,7.93
11,びわこ,11,6,6.78,38.13,5.9,7.97
15,丸亀,1,1,6.78,36.80,5.57,5.87
15,丸亀,1,2,6.85,37.20,5.7,5.93
15,丸亀,1,3,6.87,37.33,5.97,5.83
15,丸亀,1,4,6.83,38.20,6.0,5.9
15,丸亀,1,5,6.86,38.07,5.33,5.93
15,丸亀,1,6,6.93,38.17,5.7,6.23
17,宮島,1,1,6.75,36.90,5.63,7.12
17,宮島,1,2,6.67,36.66,5.78,7.05
17,宮島,1,3,6.72,37.19,5.84,7.04
17,宮島,1,4,6.61,37.63,5.77,7.25
17,宮島,1,5,6.71,37.29,5.9,7.19
17,宮島,1,6,6.74,37.58,5.91,7.19
17,宮島,2,1,6.7,36.94,5.9,7.23
17,宮島,2,2,6.74,37.41,5.78,7.2
17,宮島,2,3,6.74,37.45,5.78,7.23
17,宮島,2,4,6.79,37.14,5.94,7.11
17,宮島,2,5,6.8,37.56,5.75,7.27
17,宮島,2,6,6.75,37.39,5.75,7.15
