venue_no,venue_name,race_no,number,exhibition,one_lap,turning,straight
13,尼崎,1,1,6.83,36.66,11.19,
13,尼崎,1,2,6.78,37.14,11.41,
13,尼崎,1,3,6.81,37.75,11.65,
13,尼崎,1,5,6.85,37.15,11.47,
13,尼崎,1,6,6.72,37.5,11.63,
17,宮島,1,1,6.81,37.17,5.88,7.33
17,宮島,1,2,6.74,37.34,5.8,7.22
17,宮島,1,3,6.79,37.12,5.3,7.22
17,宮島,1,4,6.75,37.57,5.57,7.36
17,宮島,1,5,6.76,37.41,5.43,7.23
17,宮島,1,6,6.82,37.47,5.56,7.27
10,三国,5,1,6.66,36.97,5.53,6.6
10,三国,5,2,6.72,36.93,5.4,6.63
10,三国,5,3,6.7,37.62,5.73,6.6
10,三国,5,4,6.73,37.08,5.63,6.67
10,三国,5,5,6.77,37.37,5.83,6.65
10,三国,5,6,6.7,37.18,5.68,6.72
2,戸田,1,1,6.59,37.16,5.48,6.97
2,戸田,1,2,6.59,37.73,5.47,7.13
2,戸田,1,3,6.6,37.31,5.37,7.0
2,戸田,1,4,6.7,37.7,5.29,7.17
2,戸田,1,5,6.67,37.74,5.46,7.1
2,戸田,1,6,6.63,38.53,5.87,6.95
8,常滑,2,1,6.77,37.51,5.33,7.09
8,常滑,2,2,6.75,37.28,5.69,7.14
8,常滑,2,3,6.77,38.06,5.4,7.21
8,常滑,2,4,6.75,37.61,5.51,7.09
8,常滑,2,5,6.82,38.43,5.72,7.25
8,常滑,2,6,6.69,37.98,5.76,7.12
21,芦屋,6,1,6.81,36.42,7.74,7.73
21,芦屋,6,2,6.89,37.17,8.0,7.74
21,芦屋,6,3,6.85,37.28,7.94,7.81
21,芦屋,6,4,6.74,36.93,7.98,7.71
21,芦屋,6,5,6.69,36.42,7.81,7.67
21,芦屋,6,6,6.79,36.82,7.85,7.72
16,児島,1,1,6.79,36.77,5.57,6.83
16,児島,1,2,6.77,37.00,5.43,6.93
16,児島,1,3,6.90,37.33,5.30,6.97
16,児島,1,4,6.76,37.20,5.57,6.83
16,児島,1,5,6.82,37.47,5.60,6.90
16,児島,1,6,6.72,38.07,5.83,6.80
