venue_no,venue_name,race_no,number,exhibition,one_lap,turning,straight
10,三国,4,6,6.73,37.83,6.03,6.73
21,芦屋,4,1,6.8,36.52,7.82,7.75
21,芦屋,4,2,6.83,37.11,8.01,7.84
21,芦屋,4,3,6.86,37.51,8.24,7.81
21,芦屋,4,4,6.87,37.04,8.01,7.84
21,芦屋,4,5,6.86,36.71,7.85,7.77
21,芦屋,4,6,6.9,37.52,8.04,7.86
18,徳山,4,1,6.92,37.9,11.87,
18,徳山,4,2,6.89,38.42,11.96,
18,徳山,4,3,7.01,38.42,12.06,
18,徳山,4,4,6.98,38.96,12.18,
18,徳山,4,5,6.9,37.96,11.94,
18,徳山,4,6,6.95,38.24,12.07,
10,三国,5,1,6.8,37.1,5.6,6.82
10,三国,5,2,6.78,37.43,5.77,6.78
10,三国,5,3,6.69,37.57,5.9,6.77
10,三国,5,4,6.77,37.32,5.67,6.78
10,三国,5,5,6.84,38.28,5.97,6.87
10,三国,5,6,6.77,37.87,5.93,6.78
21,芦屋,5,1,6.78,36.79,7.81,7.81
21,芦屋,5,2,6.86,37.35,8.22,7.91
21,芦屋,5,3,6.83,37.32,8.1,7.83
21,芦屋,5,4,6.83,37.67,8.32,7.91
21,芦屋,5,5,6.83,37.56,8.34,7.93
21,芦屋,5,6,6.91,37.61,8.27,7.86
18,徳山,5,1,6.96,38.07,11.97,
18,徳山,5,2,6.92,37.54,11.73,
18,徳山,5,3,6.8,37.12,11.58,
18,徳山,5,4,6.94,38.21,11.78,
18,徳山,5,5,7.01,38.85,12.01,
18,徳山,5,6,7.01,37.98,11.78,
2,戸田,1,1,6.76,36.64,5.33,7.1
2,戸田,1,2,6.79,37.2,5.57,7.03
2,戸田,1,3,6.65,37.01,5.44,7.03
2,戸田,1,4,6.76,37.47,5.48,7.1
2,戸田,1,5,6.83,37.4,5.33,7.08
2,戸田,1,6,6.81,37.47,5.5,7.2
2,戸田,2,1,6.79,37.23,5.4,7.1
>>>>>>> Stashed changes
2,戸田,2,2,6.83,37.37,5.41,7.01
2,戸田,2,3,6.92,37.97,5.77,7.25
2,戸田,2,4,6.87,37.04,5.15,7.23
2,戸田,2,5,6.75,37.24,5.42,7.04
2,戸田,2,6,6.89,37.26,5.45,7.12
<<<<<<< Updated upstream
2,戸田,3,1,6.74,37.00,5.65,6.93
2,戸田,3,2,6.75,37.80,5.53,7.03
2,戸田,3,3,6.82,38.33,5.70,7.04
2,戸田,3,4,6.77,37.55,5.65,7.10
2,戸田,3,5,6.81,37.43,5.64,7.07
2,戸田,3,6,6.84,37.23,5.42,7.08
2,戸田,4,1,6.78,37.30,5.83,6.97
2,戸田,4,2,6.83,37.82,5.43,7.25
2,戸田,4,3,6.81,37.50,5.80,7.09
2,戸田,4,4,6.78,37.71,5.79,6.97
2,戸田,4,5,6.78,37.37,5.21,7.07
2,戸田,4,6,6.70,37.81,5.83,7.04
2,戸田,5,1,6.70,36.93,5.36,7.07
2,戸田,5,2,6.80,37.59,5.89,6.98
2,戸田,5,3,6.76,37.56,6.00,7.00
2,戸田,5,4,6.79,37.47,5.45,7.03
2,戸田,5,5,6.81,38.12,5.70,7.07
2,戸田,5,6,6.84,37.91,5.59,6.97
=======
4,平和島,1,1,7.05,37.45,5.52,7.57
4,平和島,1,2,6.98,37.53,5.7,7.66
4,平和島,1,3,7.01,37.33,5.47,7.53
4,平和島,1,4,7.09,37.34,5.59,7.54
4,平和島,1,5,7.07,37.87,5.67,7.6
4,平和島,1,6,7.07,38.09,5.7,7.63
4,平和島,2,1,6.96,37.71,5.7,7.5
4,平和島,2,2,6.96,37.91,5.75,7.48
4,平和島,2,3,6.96,37.8,5.73,7.47
4,平和島,2,4,7.09,38.67,5.47,7.57
4,平和島,2,5,6.91,38.34,5.73,7.47
4,平和島,2,6,6.98,38.13,5.83,7.52
9,津,1,1,6.74,37.3,4.26,8.7
9,津,1,2,6.83,37.73,4.41,8.67
9,津,1,3,6.73,37.43,4.53,8.53
9,津,1,4,6.78,37.63,4.57,8.64
9,津,1,5,6.74,37.43,4.43,8.47
9,津,1,6,6.79,37.49,4.34,8.6
9,津,2,1,6.67,37.13,4.13,8.5
9,津,2,2,6.76,37.55,4.57,8.43
9,津,2,3,6.76,37.89,4.61,8.53
9,津,2,4,6.73,38.02,4.31,8.53
9,津,2,5,6.76,38.47,4.62,8.47
9,津,2,6,6.72,38.03,4.9,8.37
10,三国,6,1,6.71,36.65,5.57,6.68
10,三国,6,2,6.63,37.43,5.82,6.77
10,三国,6,3,6.81,37.03,5.47,6.78
10,三国,6,4,6.84,37.12,5.68,6.73
10,三国,6,5,6.82,37.62,5.75,6.83
10,三国,6,6,6.68,37.53,5.8,6.77
10,三国,7,1,6.79,37.08,5.73,6.8
10,三国,7,2,6.9,38.82,6.22,7.0
10,三国,7,3,6.87,37.5,6.07,6.78
10,三国,7,4,6.72,37.43,5.75,6.73
10,三国,7,5,6.85,38.25,6.13,6.88
10,三国,7,6,6.77,37.48,6.05,6.87
16,児島,1,1,6.85,37.0,5.53,6.7
16,児島,1,2,6.91,37.63,5.9,6.8
16,児島,1,3,6.8,37.4,5.9,6.67
16,児島,1,4,6.83,37.43,5.67,6.8
16,児島,1,5,6.76,37.43,5.73,6.77
16,児島,1,6,6.85,37.43,5.53,6.83
16,児島,2,1,6.86,37.47,5.9,6.77
16,児島,2,2,6.92,37.37,5.8,6.97
16,児島,2,3,6.91,37.67,6.43,6.7
16,児島,2,4,6.97,37.87,6.0,6.97
16,児島,2,5,6.92,37.7,5.9,6.93
16,児島,2,6,6.86,37.73,5.87,7.0
17,宮島,1,1,6.81,37.38,5.81,7.2
17,宮島,1,2,6.78,37.16,5.75,7.14
17,宮島,1,3,6.78,37.41,5.73,7.18
17,宮島,1,4,6.76,37.81,5.7,7.28
17,宮島,1,5,6.71,37.73,5.77,7.09
17,宮島,1,6,6.8,37.25,5.82,7.13
17,宮島,2,1,6.78,37.81,5.95,7.27
17,宮島,2,2,6.69,37.59,5.82,7.28
17,宮島,2,3,6.77,37.01,5.99,7.12
17,宮島,2,4,6.79,37.63,5.81,7.23
17,宮島,2,5,6.76,37.15,5.74,7.3
17,宮島,2,6,6.76,38.11,5.64,7.18
18,徳山,6,1,6.97,38.22,11.62,
18,徳山,6,2,6.91,37.96,11.64,
18,徳山,6,3,6.97,37.97,11.63,
18,徳山,6,4,6.92,37.68,11.65,
18,徳山,6,5,6.91,38.37,11.88,
18,徳山,6,6,6.95,37.96,11.7,
18,徳山,7,1,6.95,37.63,11.65,
18,徳山,7,2,6.92,38.04,11.87,
18,徳山,7,3,6.93,38.55,11.7,
18,徳山,7,4,6.95,38.07,11.78,
18,徳山,7,5,6.9,37.61,11.58,
18,徳山,7,6,6.91,38.19,11.84,
21,芦屋,6,1,6.86,36.99,7.89,7.77
21,芦屋,6,2,6.78,36.79,8.0,7.82
21,芦屋,6,3,6.83,36.92,7.96,7.79
21,芦屋,6,4,6.85,37.39,8.1,7.85
21,芦屋,6,5,6.86,37.14,8.18,7.79
21,芦屋,6,6,6.83,37.24,8.11,7.91
21,芦屋,7,1,6.94,37.09,7.98,7.78
21,芦屋,7,2,6.89,37.33,8.05,7.88
21,芦屋,7,3,6.93,37.76,8.33,7.92
21,芦屋,7,4,6.76,37.32,8.37,7.75
21,芦屋,7,5,6.88,37.4,8.15,7.79
21,芦屋,7,6,6.85,36.83,7.96,7.7
9,津,3,1,6.77,37.17,4.07,8.7
9,津,3,2,6.77,37.43,4.34,8.47
9,津,3,3,6.86,38.3,4.5,8.6
9,津,3,4,6.7,37.55,4.67,8.4
9,津,3,5,6.72,37.63,4.71,8.47
9,津,3,6,6.79,37.98,4.69,8.5
2,戸田,3,1,6.74,37.0,5.65,6.93
2,戸田,3,2,6.75,37.8,5.53,7.03
2,戸田,3,3,6.82,38.33,5.7,7.04
2,戸田,3,4,6.77,37.55,5.65,7.1
2,戸田,3,5,6.81,37.43,5.64,7.07
2,戸田,3,6,6.84,37.23,5.42,7.08
17,宮島,3,1,6.74,37.38,5.91,7.22
17,宮島,3,2,6.8,37.04,5.79,7.15
17,宮島,3,3,6.75,36.98,5.81,7.11
17,宮島,3,4,6.76,36.8,5.6,7.15
17,宮島,3,5,6.76,37.49,5.66,7.27
17,宮島,3,6,6.78,37.58,5.83,7.23
10,三国,8,1,6.82,37.75,5.83,6.8
10,三国,8,2,6.81,37.78,5.92,6.78
10,三国,8,3,6.74,37.15,5.58,6.72
10,三国,8,4,6.88,37.55,5.87,6.82
10,三国,8,5,6.89,37.82,5.98,6.88
10,三国,8,6,6.91,37.73,5.83,6.82
4,平和島,3,1,6.95,37.5,5.6,7.53
4,平和島,3,2,6.99,37.63,5.47,7.6
4,平和島,3,3,6.93,37.8,5.63,7.43
4,平和島,3,4,6.93,37.87,5.5,7.5
4,平和島,3,5,6.92,37.57,5.47,7.51
4,平和島,3,6,7.02,37.8,5.66,7.5
16,児島,3,1,6.88,37.63,5.67,6.83
16,児島,3,2,6.92,37.0,5.73,6.83
16,児島,3,3,6.8,37.9,6.0,6.8
16,児島,3,4,6.82,37.83,5.77,7.0
16,児島,3,5,6.87,38.07,5.77,6.97
16,児島,3,6,6.86,37.53,5.47,7.0
21,芦屋,8,1,6.79,36.86,7.99,7.76
21,芦屋,8,2,6.9,37.48,8.18,7.91
21,芦屋,8,3,6.88,37.66,8.16,7.79
21,芦屋,8,4,6.87,37.85,8.6,7.79
21,芦屋,8,5,6.86,38.57,8.54,7.88
21,芦屋,8,6,6.93,37.52,8.26,7.88
9,津,4,1,6.71,37.5,4.13,8.93
9,津,4,2,6.72,37.62,4.43,8.66
9,津,4,3,6.79,37.69,4.47,8.67
9,津,4,4,6.72,37.4,4.5,8.7
9,津,4,5,6.78,37.57,4.37,9.1
9,津,4,6,6.78,37.98,4.65,8.63
18,徳山,8,1,6.93,37.64,11.65,
18,徳山,8,2,6.89,37.61,11.69,
18,徳山,8,3,6.99,38.44,11.89,
18,徳山,8,4,7.01,38.1,11.89,
18,徳山,8,5,6.93,37.75,11.74,
18,徳山,8,6,6.98,38.49,11.99,
2,戸田,4,1,6.78,37.3,5.83,6.97
2,戸田,4,2,6.83,37.82,5.43,7.25
2,戸田,4,3,6.81,37.5,5.8,7.09
2,戸田,4,4,6.78,37.71,5.79,6.97
2,戸田,4,5,6.78,37.37,5.21,7.07
2,戸田,4,6,6.7,37.81,5.83,7.04
17,宮島,4,1,6.71,37.34,5.49,7.05
17,宮島,4,2,6.66,37.97,5.87,7.1
17,宮島,4,3,6.73,37.14,5.57,7.08
17,宮島,4,4,6.65,37.17,5.64,7.08
17,宮島,4,5,6.69,37.11,5.51,7.1
17,宮島,4,6,6.67,36.89,5.82,7.08
10,三国,9,1,6.8,37.62,5.82,6.97
10,三国,9,2,6.87,37.57,5.82,6.93
10,三国,9,3,6.94,38.1,6.08,6.97
10,三国,9,4,6.98,38.1,6.13,6.97
10,三国,9,5,6.85,37.57,5.83,6.85
10,三国,9,6,6.89,38.25,6.15,6.85
4,平和島,4,1,6.86,37.47,5.53,7.43
4,平和島,4,2,6.8,38.8,5.88,7.57
4,平和島,4,3,6.95,38.63,6.07,7.61
4,平和島,4,4,6.87,38.4,6.4,7.34
4,平和島,4,5,7.0,37.81,5.52,7.61
4,平和島,4,6,6.95,37.9,5.77,7.6
16,児島,4,1,6.94,37.4,6.07,6.63
16,児島,4,2,6.82,37.47,6.53,6.63
16,児島,4,3,6.83,37.83,6.0,6.83
16,児島,4,4,6.92,37.53,5.87,6.8
16,児島,4,5,6.99,38.1,5.73,6.93
16,児島,4,6,6.92,37.63,5.5,6.9
21,芦屋,9,1,6.95,37.2,7.97,7.8
21,芦屋,9,2,6.96,36.93,7.9,7.75
21,芦屋,9,3,7.03,38.13,8.37,8.08
21,芦屋,9,4,6.94,37.79,8.13,8.0
21,芦屋,9,5,6.9,37.79,8.02,7.86
21,芦屋,9,6,6.87,37.47,8.26,7.84
22,福岡,1,1,6.87,37.04,5.39,7.47
22,福岡,1,2,6.89,37.51,5.77,7.47
22,福岡,1,3,7.04,38.54,5.87,7.62
22,福岡,1,4,6.92,37.77,6.1,7.4
22,福岡,1,5,6.91,38.18,5.97,7.43
22,福岡,1,6,6.9,39.1,6.25,7.51
9,津,5,1,6.77,36.6,4.1,8.73
9,津,5,2,6.87,37.63,4.69,8.77
9,津,5,3,6.81,37.77,4.46,8.8
9,津,5,4,6.82,37.94,4.77,8.67
9,津,5,5,6.79,37.87,4.4,8.83
9,津,5,6,6.77,37.98,4.37,8.87
2,戸田,5,1,6.7,36.93,5.36,7.07
2,戸田,5,2,6.8,37.59,5.89,6.98
2,戸田,5,3,6.76,37.56,6.0,7.0
2,戸田,5,4,6.79,37.47,5.45,7.03
2,戸田,5,5,6.81,38.12,5.7,7.07
2,戸田,5,6,6.84,37.91,5.59,6.97
17,宮島,5,1,6.67,37.03,5.72,7.1
17,宮島,5,2,6.62,37.49,5.77,7.07
17,宮島,5,3,6.64,37.4,5.52,7.12
17,宮島,5,4,6.57,37.66,5.42,7.07
17,宮島,5,5,6.67,37.0,5.72,7.09
17,宮島,5,6,6.61,36.64,5.52,7.03
18,徳山,9,1,6.94,37.64,11.51,
18,徳山,9,2,7.05,38.29,11.71,
18,徳山,9,3,6.98,37.57,11.58,
18,徳山,9,4,6.96,37.61,11.65,
18,徳山,9,5,7.0,38.79,12.06,
18,徳山,9,6,7.02,38.72,12.05,
4,平和島,5,1,7.24,37.77,5.6,7.67
4,平和島,5,2,7.12,38.33,5.67,7.72
4,平和島,5,3,7.14,38.04,5.8,7.66
4,平和島,5,4,6.99,38.11,5.76,7.6
4,平和島,5,5,6.98,37.73,5.67,7.53
4,平和島,5,6,7.17,38.0,5.7,7.57
10,三国,10,1,6.97,37.8,5.8,6.92
10,三国,10,2,6.88,37.53,6.1,6.85
10,三国,10,3,6.97,38.35,6.03,7.02
10,三国,10,4,6.93,37.93,5.98,6.87
10,三国,10,5,6.92,37.38,5.78,6.77
10,三国,10,6,6.77,37.38,5.82,6.93
22,福岡,2,1,6.84,36.84,5.46,7.44
22,福岡,2,2,6.86,37.46,5.44,7.4
22,福岡,2,3,6.92,38.17,5.66,7.47
22,福岡,2,4,6.84,38.19,5.67,7.4
22,福岡,2,5,6.87,38.7,6.28,7.32
22,福岡,2,6,6.91,39.03,5.98,7.48
16,児島,5,1,6.78,37.33,5.9,6.8
16,児島,5,2,6.77,37.1,5.73,6.87
16,児島,5,3,6.87,37.8,5.83,6.9
16,児島,5,4,6.84,38.0,5.8,6.73
16,児島,5,5,6.91,38.03,6.03,6.77
16,児島,5,6,6.87,38.3,5.83,6.73
22,福岡,9,1,6.84,36.77,5.6,7.47
22,福岡,9,2,6.89,38.0,5.93,7.57
22,福岡,9,3,6.9,37.4,5.6,7.49
22,福岡,9,4,6.83,37.43,5.53,7.44
22,福岡,9,5,6.84,38.0,5.73,7.42
22,福岡,9,6,6.93,37.92,5.81,7.47
22,福岡,10,1,6.87,37.13,5.57,7.5
22,福岡,10,2,6.83,37.4,5.7,7.47
22,福岡,10,3,6.85,37.43,5.67,7.47
22,福岡,10,4,6.91,37.7,5.63,7.4
22,福岡,10,5,6.88,37.7,5.7,7.47
22,福岡,10,6,6.86,37.43,5.67,7.53
22,福岡,11,1,6.92,37.17,6.2,7.33
22,福岡,11,2,6.84,37.93,6.07,7.4
22,福岡,11,3,6.91,37.87,5.8,7.57
22,福岡,11,4,6.86,37.63,5.7,7.6
22,福岡,11,5,6.94,38.17,6.1,7.47
22,福岡,11,6,6.89,37.97,5.73,7.43
17,宮島,11,1,6.73,36.48,5.72,6.99
17,宮島,11,2,6.78,36.78,5.51,7.14
17,宮島,11,3,6.76,36.61,5.74,7.07
17,宮島,11,4,6.83,37.07,5.53,7.21
17,宮島,11,5,6.8,37.02,5.37,7.15
17,宮島,11,6,6.67,37.41,5.45,7.19
17,宮島,12,1,6.73,36.98,5.65,7.13
17,宮島,12,2,6.77,36.95,5.6,7.01
17,宮島,12,3,6.77,37.55,5.53,7.18
17,宮島,12,4,6.79,36.75,5.43,7.0
17,宮島,12,5,6.83,36.83,5.49,7.06
17,宮島,12,6,6.81,36.52,5.51,7.05
18,徳山,10,1,6.87,38.36,12.09,
18,徳山,10,2,6.96,37.99,11.87,
18,徳山,10,3,6.93,37.91,11.65,
18,徳山,10,4,6.95,38.29,11.68,
18,徳山,10,5,6.96,38.32,12.18,
18,徳山,10,6,6.77,37.2,11.63,
18,徳山,11,1,6.9,37.3,11.45,
18,徳山,11,2,6.89,37.91,11.62,
18,徳山,11,3,6.93,38.37,11.89,
18,徳山,11,4,6.85,38.11,11.72,
18,徳山,11,5,6.9,37.92,11.59,
18,徳山,11,6,6.89,37.86,11.62,
18,徳山,12,1,6.91,38.06,11.73,
18,徳山,12,2,6.88,37.46,11.68,
18,徳山,12,3,6.88,38.05,11.86,
18,徳山,12,4,6.96,38.73,11.89,
18,徳山,12,5,6.93,38.49,11.9,
18,徳山,12,6,6.92,38.65,11.88,
21,芦屋,10,1,6.86,36.69,7.97,7.84
21,芦屋,10,2,6.86,37.23,8.2,7.9
21,芦屋,10,3,6.88,37.15,8.43,7.83
21,芦屋,10,4,6.88,37.5,8.5,7.93
21,芦屋,10,5,6.84,37.24,8.44,7.82
21,芦屋,10,6,6.85,37.63,8.57,7.99
21,芦屋,11,1,6.89,36.62,7.95,7.89
21,芦屋,11,2,6.95,38.24,8.4,7.95
21,芦屋,11,3,6.87,37.8,8.7,7.88
21,芦屋,11,4,6.86,37.85,8.56,7.9
21,芦屋,11,5,6.9,37.98,8.48,8.03
21,芦屋,11,6,6.91,37.87,8.47,7.92
21,芦屋,12,1,6.92,37.13,8.14,7.84
21,芦屋,12,2,6.92,37.35,8.22,7.86
21,芦屋,12,3,6.94,37.67,8.13,7.97
21,芦屋,12,4,6.97,37.33,8.35,7.83
21,芦屋,12,5,6.96,37.9,8.7,7.87
21,芦屋,12,6,6.9,37.35,8.25,7.94
22,福岡,3,1,6.84,37.24,5.5,7.45
22,福岡,3,2,6.77,37.83,5.53,7.3
22,福岡,3,3,6.88,37.91,5.72,7.36
22,福岡,3,4,6.91,37.95,5.8,7.57
22,福岡,3,5,6.93,37.67,6.04,7.46
22,福岡,3,6,6.92,38.05,5.88,7.37
22,福岡,4,1,6.96,38.08,5.57,7.59
22,福岡,4,2,6.97,38.13,5.87,7.53
22,福岡,4,3,6.92,37.7,5.53,7.5
22,福岡,4,4,6.93,38.03,5.73,7.54
22,福岡,4,5,6.85,37.6,5.55,7.38
22,福岡,4,6,6.94,39.25,5.85,7.46
22,福岡,5,1,6.82,37.11,5.43,7.4
22,福岡,5,2,6.86,37.33,5.8,7.33
22,福岡,5,3,6.91,38.06,5.81,7.49
22,福岡,5,4,6.88,38.12,5.68,7.51
22,福岡,5,5,6.86,37.36,5.53,7.43
22,福岡,5,6,6.88,39.1,5.5,7.44
22,福岡,6,1,6.94,37.36,5.76,7.47
22,福岡,6,2,6.95,38.63,5.93,7.5
22,福岡,6,3,6.86,38.99,6.08,7.66
22,福岡,6,4,6.86,38.37,6.17,7.57
22,福岡,6,5,6.96,37.53,5.7,7.41
22,福岡,6,6,6.88,39.77,6.03,7.5
22,福岡,7,1,6.88,38.01,5.87,7.4
22,福岡,7,2,6.89,37.57,5.8,7.5
22,福岡,7,3,6.94,38.53,5.88,7.54
22,福岡,7,4,6.91,38.53,5.71,7.53
22,福岡,7,5,6.9,38.46,6.14,7.51
22,福岡,7,6,6.93,39.17,5.7,7.5
22,福岡,8,1,6.89,37.17,5.63,7.4
22,福岡,8,2,6.85,37.13,5.8,7.47
22,福岡,8,3,6.89,37.73,5.7,7.46
22,福岡,8,4,6.84,38.57,5.7,7.4
22,福岡,8,5,6.84,39.1,6.03,7.5
22,福岡,8,6,6.95,38.9,6.0,7.5
>>>>>>> Stashed changes
2,戸田,6,1,6.85,37.18,5.56,7.09
2,戸田,6,2,6.82,38.38,5.44,7.13
2,戸田,6,3,6.67,38.68,5.82,6.97
2,戸田,6,4,6.86,37.54,5.52,7.17
2,戸田,6,5,6.86,38.29,5.73,7.11
<<<<<<< Updated upstream
2,戸田,6,6,6.81,37.46,5.67,7.10
2,戸田,7,1,6.66,37.72,5.55,6.97
2,戸田,7,2,6.77,37.00,5.50,7.15
2,戸田,7,3,6.84,38.32,5.33,7.14
2,戸田,7,4,6.82,37.62,5.43,7.15
2,戸田,7,5,6.83,37.70,5.40,7.13
2,戸田,7,6,6.77,37.36,5.67,7.06
2,戸田,8,1,6.81,37.51,5.81,6.97
2,戸田,8,2,6.81,38.09,5.63,7.07
2,戸田,8,3,6.73,37.20,5.77,7.04
2,戸田,8,4,6.83,38.16,5.57,7.07
2,戸田,8,5,6.81,38.43,5.52,7.13
2,戸田,8,6,6.80,38.57,5.60,7.05
2,戸田,9,1,6.64,37.30,5.57,6.90
2,戸田,9,2,6.71,37.50,5.51,6.97
2,戸田,9,3,6.84,37.71,5.64,7.00
2,戸田,9,4,6.85,37.21,5.56,7.02
2,戸田,9,5,6.88,37.84,5.43,7.03
2,戸田,9,6,6.82,37.91,5.32,7.07
2,戸田,10,1,6.78,37.03,5.36,6.90
2,戸田,10,2,6.74,37.03,5.34,6.97
2,戸田,10,3,6.86,37.75,5.43,7.10
=======
2,戸田,6,6,6.81,37.46,5.67,7.1
2,戸田,7,1,6.66,37.72,5.55,6.97
2,戸田,7,2,6.77,37.0,5.5,7.15
2,戸田,7,3,6.84,38.32,5.33,7.14
2,戸田,7,4,6.82,37.62,5.43,7.15
2,戸田,7,5,6.83,37.7,5.4,7.13
2,戸田,7,6,6.77,37.36,5.67,7.06
2,戸田,8,1,6.81,37.51,5.81,6.97
2,戸田,8,2,6.81,38.09,5.63,7.07
2,戸田,8,3,6.73,37.2,5.77,7.04
2,戸田,8,4,6.83,38.16,5.57,7.07
2,戸田,8,5,6.81,38.43,5.52,7.13
2,戸田,8,6,6.8,38.57,5.6,7.05
2,戸田,9,1,6.64,37.3,5.57,6.9
2,戸田,9,2,6.71,37.5,5.51,6.97
2,戸田,9,3,6.84,37.71,5.64,7.0
2,戸田,9,4,6.85,37.21,5.56,7.02
2,戸田,9,5,6.88,37.84,5.43,7.03
2,戸田,9,6,6.82,37.91,5.32,7.07
2,戸田,10,1,6.78,37.03,5.36,6.9
2,戸田,10,2,6.74,37.03,5.34,6.97
2,戸田,10,3,6.86,37.75,5.43,7.1
>>>>>>> Stashed changes
2,戸田,10,4,6.83,37.87,5.44,7.07
2,戸田,10,5,6.77,37.77,5.73,7.09
2,戸田,10,6,6.82,37.24,5.44,7.03
2,戸田,11,1,6.78,37.13,5.24,7.03
2,戸田,11,2,6.81,36.59,5.27,7.07
2,戸田,11,3,6.81,37.65,5.26,7.18
2,戸田,11,4,6.78,37.95,5.38,7.17
2,戸田,11,5,6.82,37.54,5.23,7.22
<<<<<<< Updated upstream
2,戸田,11,6,6.93,37.88,5.70,7.23
2,戸田,12,1,6.85,37.31,5.39,6.97
2,戸田,12,2,6.80,37.06,5.43,7.00
2,戸田,12,3,6.80,37.33,5.47,7.03
2,戸田,12,4,6.78,37.57,5.54,7.10
2,戸田,12,5,6.78,37.37,5.50,7.17
2,戸田,12,6,6.72,37.08,5.41,7.11
4,平和島,1,1,7.05,37.45,5.52,7.57
4,平和島,1,2,6.98,37.53,5.70,7.66
4,平和島,1,3,7.01,37.33,5.47,7.53
4,平和島,1,4,7.09,37.34,5.59,7.54
4,平和島,1,5,7.07,37.87,5.67,7.60
4,平和島,1,6,7.07,38.09,5.70,7.63
4,平和島,2,1,6.96,37.71,5.70,7.50
4,平和島,2,2,6.96,37.91,5.75,7.48
4,平和島,2,3,6.96,37.80,5.73,7.47
4,平和島,2,4,7.09,38.67,5.47,7.57
4,平和島,2,5,6.91,38.34,5.73,7.47
4,平和島,2,6,6.98,38.13,5.83,7.52
4,平和島,3,1,6.95,37.50,5.60,7.53
4,平和島,3,2,6.99,37.63,5.47,7.60
4,平和島,3,3,6.93,37.80,5.63,7.43
4,平和島,3,4,6.93,37.87,5.50,7.50
4,平和島,3,5,6.92,37.57,5.47,7.51
4,平和島,3,6,7.02,37.80,5.66,7.50
4,平和島,4,1,6.86,37.47,5.53,7.43
4,平和島,4,2,6.80,38.80,5.88,7.57
4,平和島,4,3,6.95,38.63,6.07,7.61
4,平和島,4,4,6.87,38.40,6.40,7.34
