venue_no,venue_name,race_no,number,exhibition,one_lap,turning,straight
4,平和島,6,4,6.88,37.55,5.62,7.37
4,平和島,6,5,6.85,37.27,5.53,7.43
4,平和島,6,6,6.89,38.41,5.87,7.43
4,平和島,7,1,6.79,37.50,5.70,7.50
4,平和島,7,2,6.78,37.43,5.50,7.40
4,平和島,7,3,6.84,36.77,5.60,7.33
4,平和島,7,4,6.87,37.60,6.29,7.36
4,平和島,7,5,6.81,37.33,5.60,7.34
4,平和島,7,6,6.82,37.40,5.63,7.30
4,平和島,8,1,6.80,37.06,5.50,7.40
4,平和島,8,2,6.80,37.70,5.70,7.53
4,平和島,8,3,6.81,37.51,5.59,7.37
4,平和島,8,4,6.78,36.50,5.37,7.33
4,平和島,8,5,6.80,37.33,5.93,7.31
4,平和島,8,6,6.79,37.39,5.71,7.36
4,平和島,9,1,6.80,36.49,5.35,7.27
4,平和島,9,2,6.88,37.72,5.75,7.60
4,平和島,9,3,6.92,37.97,5.78,7.40
4,平和島,9,4,6.83,37.87,5.72,7.40
4,平和島,9,5,6.83,37.13,5.47,7.27
4,平和島,9,6,6.83,37.73,5.80,7.40
4,平和島,10,1,6.90,36.03,5.17,7.45
4,平和島,10,2,6.80,37.07,5.53,7.47
4,平和島,10,3,6.90,36.70,5.43,7.44
4,平和島,10,4,6.86,36.97,5.50,7.50
4,平和島,10,5,6.84,37.23,5.57,7.43
4,平和島,10,6,6.80,36.96,5.48,7.46
4,平和島,11,1,6.86,36.89,5.43,7.43
4,平和島,11,2,6.89,37.18,5.42,7.47
4,平和島,11,3,6.94,37.34,5.63,7.40
4,平和島,11,4,6.90,36.96,5.41,7.37
4,平和島,11,5,6.90,37.60,5.40,7.51
4,平和島,11,6,6.79,37.27,5.60,7.33
4,平和島,12,1,6.72,36.41,5.36,7.43
4,平和島,12,2,6.92,37.13,5.43,7.40
4,平和島,12,3,6.77,37.01,5.57,7.40
4,平和島,12,4,6.81,37.33,5.71,7.37
4,平和島,12,5,6.87,37.33,5.63,7.40
4,平和島,12,6,6.81,37.13,5.73,7.40
5,多摩川,1,1,6.69,36.83,5.63,6.91
5,多摩川,1,2,6.76,36.93,5.84,7.03
5,多摩川,1,3,6.75,37.41,6.00,6.77
5,多摩川,1,4,6.70,36.96,5.57,6.90
5,多摩川,1,5,6.69,37.60,5.80,7.00
5,多摩川,1,6,6.75,37.27,5.67,7.10
5,多摩川,2,1,6.69,36.91,5.81,6.79
5,多摩川,2,2,6.67,37.45,6.10,6.86
5,多摩川,2,3,6.75,37.10,6.13,6.89
5,多摩川,2,4,6.85,36.63,5.83,7.06
5,多摩川,2,5,6.71,37.07,5.77,6.80
5,多摩川,2,6,6.75,38.20,6.27,6.79
5,多摩川,3,1,6.77,37.21,6.07,6.90
5,多摩川,3,2,6.79,36.87,5.70,6.97
5,多摩川,3,3,6.74,37.23,5.73,6.83
5,多摩川,3,4,6.74,37.60,5.54,7.14
5,多摩川,3,5,6.75,37.54,5.73,6.97
5,多摩川,3,6,6.77,36.90,5.63,7.03
