venue_no,venue_name,race_no,number,exhibition,one_lap,turning,straight
8,常滑,2,3,6.74,37.09,5.71,7.2
8,常滑,2,4,6.74,37.29,5.56,7.21
8,常滑,2,5,6.69,37.02,5.44,7.14
8,常滑,2,6,6.74,36.61,5.31,7.18
8,常滑,3,1,6.67,37.01,5.27,7.24
8,常滑,3,2,6.77,37.6,5.56,7.23
8,常滑,3,3,6.76,37.7,5.4,7.21
8,常滑,3,4,6.77,37.48,5.63,7.3
8,常滑,3,5,6.78,37.93,5.57,7.21
8,常滑,3,6,6.69,37.24,5.65,7.15
8,常滑,4,1,6.77,36.93,5.52,7.13
8,常滑,4,2,6.71,36.61,5.41,7.03
8,常滑,4,3,6.73,37.16,5.33,7.11
8,常滑,4,4,6.73,36.97,5.67,7.18
8,常滑,4,5,6.74,37.02,5.89,7.0
8,常滑,4,6,6.77,37.0,5.3,7.15
8,常滑,5,1,6.68,36.7,5.73,7.03
8,常滑,5,2,6.68,36.97,5.43,7.03
8,常滑,5,3,6.79,37.11,5.75,7.07
8,常滑,5,4,6.71,37.18,5.47,7.05
8,常滑,5,5,6.67,36.63,5.77,7.04
8,常滑,5,6,6.69,36.76,5.5,7.03
8,常滑,6,1,6.72,36.87,5.49,7.07
8,常滑,6,2,6.74,37.56,5.46,7.08
8,常滑,6,3,6.72,36.94,5.45,7.18
8,常滑,6,4,6.75,37.73,5.43,7.21
8,常滑,6,5,6.76,37.74,5.42,7.18
8,常滑,6,6,6.71,37.02,5.46,7.15
8,常滑,7,1,6.72,37.57,5.44,7.18
8,常滑,7,2,6.77,37.1,5.41,7.15
8,常滑,7,3,6.69,37.23,5.58,7.12
8,常滑,7,4,6.74,36.93,5.71,7.2
8,常滑,7,5,6.72,37.15,5.25,7.29
8,常滑,7,6,6.76,37.17,5.51,7.19
8,常滑,8,1,6.7,37.38,5.33,7.12
8,常滑,8,2,6.72,36.9,5.62,7.09
8,常滑,8,3,6.75,36.9,5.61,7.12
8,常滑,8,4,6.74,37.11,5.71,7.04
8,常滑,8,5,6.74,37.48,5.69,7.04
8,常滑,8,6,6.74,37.09,5.59,7.12
8,常滑,9,1,6.8,37.18,5.47,7.22
8,常滑,9,2,6.81,37.28,5.36,7.19
8,常滑,9,3,6.72,37.2,5.48,7.25
8,常滑,9,4,6.77,37.64,5.49,7.22
8,常滑,9,5,6.71,37.5,5.33,7.11
8,常滑,9,6,6.75,37.34,5.46,7.21
14,鳴門,1,1,6.8,35.77,5.67,6.77
14,鳴門,1,2,6.78,36.05,6.28,6.76
14,鳴門,1,3,6.83,36.53,5.93,7.1
14,鳴門,1,4,6.8,36.95,5.89,7.0
14,鳴門,1,5,6.82,36.74,6.27,6.9
14,鳴門,1,6,6.66,37.27,5.93,7.1
14,鳴門,2,1,6.86,36.66,5.84,6.94
14,鳴門,2,2,6.79,36.79,5.82,7.0
14,鳴門,2,3,6.71,36.13,5.77,6.9
14,鳴門,2,4,6.77,37.32,5.71,6.97
14,鳴門,2,5,6.79,37.29,5.77,7.15
14,鳴門,2,6,6.75,36.87,5.74,7.13
14,鳴門,3,1,6.72,36.58,6.02,6.79
14,鳴門,3,2,6.75,36.89,5.96,6.96
14,鳴門,3,3,6.95,36.79,5.9,7.06
14,鳴門,3,4,6.73,36.6,5.73,6.98
14,鳴門,3,5,6.84,36.6,5.63,7.05
14,鳴門,3,6,6.7,36.28,6.1,6.73
14,鳴門,4,1,6.63,36.53,6.27,6.65
14,鳴門,4,2,6.78,36.77,5.83,6.94
14,鳴門,4,3,6.81,37.57,6.2,7.03
14,鳴門,4,4,6.8,36.41,5.93,7.03
14,鳴門,4,5,6.81,37.09,5.87,6.99
14,鳴門,4,6,6.89,37.04,5.8,6.92
14,鳴門,5,1,6.65,36.43,5.7,6.98
14,鳴門,5,2,6.76,36.63,5.93,6.9
14,鳴門,5,3,6.65,36.6,5.87,6.87
14,鳴門,5,4,6.72,36.8,6.03,6.93
14,鳴門,5,5,6.81,36.54,5.79,6.94
14,鳴門,5,6,6.79,36.8,6.14,6.9
14,鳴門,6,1,6.69,36.59,5.86,7.05
14,鳴門,6,2,6.8,37.36,5.68,6.99
14,鳴門,6,3,6.89,37.19,5.7,6.97
14,鳴門,6,4,6.83,37.42,6.05,6.93
14,鳴門,6,5,6.67,37.13,6.03,6.93
14,鳴門,6,6,6.85,36.7,5.53,6.92
14,鳴門,7,1,6.72,35.73,5.47,6.87
14,鳴門,7,2,6.72,37.17,5.97,7.06
14,鳴門,7,3,6.75,36.9,5.63,6.98
14,鳴門,7,4,6.85,37.6,5.9,6.96
14,鳴門,7,5,6.81,37.47,5.8,7.0
14,鳴門,7,6,6.79,37.34,5.77,6.97
14,鳴門,8,1,6.73,36.16,5.68,6.88
14,鳴門,8,2,6.83,36.77,5.7,7.07
14,鳴門,8,3,6.79,36.78,5.8,6.93
14,鳴門,8,4,6.75,37.01,5.83,7.12
14,鳴門,8,5,6.71,37.53,6.17,6.99
14,鳴門,8,6,6.9,36.94,5.96,7.03
14,鳴門,9,1,6.74,37.02,6.14,6.8
14,鳴門,9,2,6.82,37.2,5.83,6.96
14,鳴門,9,3,6.82,37.03,5.73,7.03
14,鳴門,9,4,6.93,37.07,5.8,7.09
14,鳴門,9,5,6.7,36.67,5.93,7.0
14,鳴門,9,6,6.67,38.07,6.5,7.34
14,鳴門,10,1,6.78,36.6,5.64,6.79
14,鳴門,10,2,6.73,36.5,5.4,6.9
14,鳴門,10,3,6.69,36.55,5.73,7.02
14,鳴門,10,4,6.74,36.5,5.7,6.95
14,鳴門,10,5,6.66,36.83,5.8,6.93
14,鳴門,10,6,6.75,37.4,5.9,7.0
14,鳴門,11,1,6.65,36.46,5.89,6.79
14,鳴門,11,2,6.74,36.57,6.03,6.9
14,鳴門,11,3,6.8,37.06,5.73,6.86
14,鳴門,11,4,6.78,37.22,5.82,6.84
14,鳴門,11,5,6.7,36.77,5.67,7.03
14,鳴門,11,6,6.71,36.62,5.7,7.01
14,鳴門,12,1,6.67,36.63,5.81,6.91
14,鳴門,12,2,6.66,36.77,6.07,7.0
14,鳴門,12,3,6.76,36.55,5.87,6.95
14,鳴門,12,4,6.85,37.1,6.03,7.1
14,鳴門,12,5,6.77,36.17,5.67,6.9
14,鳴門,12,6,6.76,36.6,5.6,7.01
16,児島,1,1,6.69,36.7,5.67,6.47
16,児島,1,2,6.76,36.8,5.83,6.53
16,児島,1,3,6.86,37.63,5.83,6.77
16,児島,1,4,6.76,37.17,5.63,6.7
16,児島,1,5,6.81,37.17,5.47,6.73
16,児島,1,6,6.77,36.83,5.6,6.77
16,児島,2,1,6.85,37.67,5.87,6.57
16,児島,2,2,6.83,37.37,5.5,6.57
16,児島,2,3,6.84,37.07,5.53,6.61
16,児島,2,4,6.83,37.0,5.6,6.63
16,児島,2,5,6.83,37.17,5.43,6.7
16,児島,2,6,6.75,36.73,5.43,6.73
16,児島,3,1,6.83,37.03,5.44,6.73
16,児島,3,2,6.78,37.94,5.51,6.64
16,児島,3,3,6.88,37.77,6.0,6.57
16,児島,3,4,6.9,38.06,5.61,6.67
16,児島,3,5,6.85,37.3,5.76,6.59
16,児島,3,6,6.83,37.09,5.66,6.59
16,児島,4,1,6.67,36.73,5.57,6.6
16,児島,4,2,6.76,37.87,5.47,6.8
16,児島,4,3,6.74,36.77,5.37,6.83
16,児島,4,4,6.74,37.03,5.53,6.7
16,児島,4,5,6.83,37.0,5.4,6.77
16,児島,4,6,6.81,37.5,5.47,6.77
16,児島,5,1,6.72,36.97,5.5,6.57
16,児島,5,2,6.76,37.7,5.57,6.87
16,児島,5,3,6.81,36.97,5.47,6.83
16,児島,5,4,6.83,37.5,5.5,6.73
16,児島,5,5,6.78,37.36,5.61,6.6
16,児島,5,6,6.9,38.2,5.43,6.9
16,児島,6,1,6.93,37.2,5.5,6.87
16,児島,6,2,6.96,37.6,5.73,6.83
16,児島,6,3,6.98,37.87,5.6,6.83
16,児島,6,4,6.95,37.57,6.1,6.7
16,児島,6,5,6.88,38.1,5.73,6.67
16,児島,6,6,6.89,37.4,5.6,6.85
16,児島,7,1,6.78,36.57,5.5,6.73
16,児島,7,2,6.7,36.73,5.33,6.87
16,児島,7,3,6.83,37.27,5.73,6.77
16,児島,7,4,6.7,36.87,5.43,6.7
16,児島,7,5,6.82,37.4,5.77,6.77
16,児島,7,6,6.98,37.38,6.23,6.53
16,児島,8,1,6.82,36.63,6.03,6.4
16,児島,8,2,6.79,36.73,5.7,6.57
16,児島,8,3,6.76,36.9,5.77,6.77
16,児島,8,4,6.75,36.8,5.6,6.87
16,児島,8,5,6.9,36.83,5.73,6.67
16,児島,8,6,6.8,37.1,6.03,6.67
16,児島,9,1,6.79,36.6,5.4,6.73
16,児島,9,2,6.8,36.57,5.8,6.5
16,児島,9,3,6.75,36.63,5.43,6.7
16,児島,9,4,6.78,36.7,5.5,6.73
16,児島,9,5,6.8,36.8,5.53,6.8
16,児島,9,6,6.87,37.17,5.57,6.73
17,宮島,1,1,6.65,36.8,5.45,7.0
17,宮島,1,2,6.59,37.45,5.63,6.99
17,宮島,1,3,6.65,37.03,5.68,7.01
17,宮島,1,4,6.63,36.72,5.62,7.16
17,宮島,1,5,6.71,37.31,5.76,7.16
17,宮島,1,6,6.7,37.67,5.33,7.12
17,宮島,2,1,6.67,37.02,5.66,7.14
17,宮島,2,2,6.66,36.81,5.47,7.02
17,宮島,2,3,6.68,36.79,5.62,7.23
17,宮島,2,4,6.69,37.64,5.53,6.99
17,宮島,2,5,6.69,37.53,5.56,7.13
17,宮島,2,6,6.69,37.05,5.65,7.07
17,宮島,3,1,6.63,36.54,5.6,7.08
17,宮島,3,2,6.63,36.79,5.55,7.06
17,宮島,3,3,6.64,37.22,5.53,7.09
17,宮島,3,4,6.7,37.36,5.71,7.19
17,宮島,3,5,6.69,37.36,5.97,7.05
17,宮島,3,6,6.63,37.52,5.92,7.15
17,宮島,4,1,6.66,36.87,5.38,7.1
17,宮島,4,2,6.46,37.72,5.72,7.24
17,宮島,4,3,6.59,37.2,5.63,7.2
17,宮島,4,4,6.69,37.69,5.61,7.25
17,宮島,4,5,6.73,37.62,5.68,7.2
17,宮島,4,6,6.63,37.58,5.65,7.12
17,宮島,5,1,6.73,37.31,5.56,7.12
17,宮島,5,2,6.6,37.53,5.79,6.91
17,宮島,5,3,6.69,37.71,5.87,7.02
17,宮島,5,4,6.59,37.84,5.68,6.97
17,宮島,5,5,6.74,37.23,5.66,7.1
17,宮島,5,6,6.79,37.97,5.73,7.14
17,宮島,6,1,6.61,36.55,5.58,7.01
17,宮島,6,2,6.67,36.74,5.84,7.17
17,宮島,6,3,6.71,37.85,5.9,7.08
17,宮島,6,4,6.65,36.8,5.84,7.03
17,宮島,6,5,6.58,37.06,5.67,7.11
17,宮島,6,6,6.7,36.96,5.56,7.06
17,宮島,7,1,6.69,37.14,6.01,6.97
17,宮島,7,2,6.67,37.31,5.56,7.15
17,宮島,7,3,6.74,37.8,5.68,7.26
17,宮島,7,4,6.7,37.78,6.18,7.11
17,宮島,7,5,6.7,37.48,6.19,7.08
17,宮島,7,6,6.69,37.17,6.0,7.0
17,宮島,8,1,6.72,36.64,5.36,7.06
17,宮島,8,2,6.7,36.8,5.45,7.01
17,宮島,8,3,6.54,37.76,5.89,7.3
17,宮島,8,4,6.68,37.04,5.86,7.16
17,宮島,8,6,6.84,37.72,5.78,7.12
17,宮島,9,1,6.68,36.59,5.74,7.17
17,宮島,9,2,6.61,37.21,5.9,7.23
17,宮島,9,3,6.7,37.65,5.99,7.1
17,宮島,9,4,6.7,36.93,5.37,7.14
17,宮島,9,5,6.64,37.23,5.55,7.14
17,宮島,9,6,6.75,37.69,5.84,7.14
17,宮島,10,1,6.71,37.41,5.62,7.24
17,宮島,10,2,6.68,36.98,5.53,7.16
17,宮島,10,3,6.76,37.31,5.86,7.19
17,宮島,10,4,6.68,36.77,5.76,7.1
17,宮島,10,5,6.73,37.43,5.87,7.11
17,宮島,10,6,6.68,37.01,5.61,7.27
22,福岡,1,1,6.85,37.43,5.63,7.73
22,福岡,1,2,6.83,37.3,5.77,7.67
22,福岡,1,3,6.94,38.16,5.67,7.87
22,福岡,1,4,6.91,37.73,5.57,7.73
22,福岡,1,5,6.99,38.01,5.86,7.76
22,福岡,1,6,6.86,38.78,5.85,7.73
22,福岡,2,1,6.94,37.14,5.4,7.82
22,福岡,2,2,6.93,37.8,5.57,7.83
22,福岡,2,3,6.89,37.64,5.44,7.8
22,福岡,2,4,6.89,39.1,5.84,7.74
22,福岡,2,5,6.96,39.38,5.83,7.82
22,福岡,2,6,6.89,38.07,5.75,7.73
22,福岡,3,1,6.99,38.46,5.81,7.87
22,福岡,3,2,6.83,37.33,5.5,7.73
22,福岡,3,3,6.89,37.94,5.4,7.7
22,福岡,3,4,6.81,37.66,5.87,7.7
22,福岡,3,5,6.92,38.13,5.79,7.83
22,福岡,3,6,6.86,37.9,5.57,7.73
22,福岡,4,1,6.84,37.74,5.62,7.73
22,福岡,4,2,6.88,37.87,5.99,7.77
22,福岡,4,3,6.88,38.5,5.67,7.8
22,福岡,4,4,6.88,38.85,5.8,7.8
22,福岡,4,5,6.91,38.23,5.76,7.75
22,福岡,4,6,6.89,37.59,5.6,7.78
22,福岡,5,1,6.82,37.3,5.63,7.7
22,福岡,5,2,6.85,37.29,5.64,7.73
22,福岡,5,3,6.95,37.34,5.56,7.75
22,福岡,5,4,6.84,37.35,5.52,7.7
22,福岡,5,5,6.9,37.34,5.56,7.67
22,福岡,5,6,6.94,37.77,5.63,7.73
22,福岡,6,1,6.89,37.39,5.5,7.75
22,福岡,6,2,6.88,37.42,5.82,7.83
22,福岡,6,3,6.9,37.88,5.57,7.7
22,福岡,6,4,6.89,37.84,5.7,7.65
22,福岡,6,5,6.94,37.92,5.83,7.83
22,福岡,6,6,6.92,37.83,5.5,7.77
22,福岡,7,1,6.9,36.78,5.47,7.7
22,福岡,7,2,6.87,36.97,5.52,7.7
22,福岡,7,3,6.89,37.22,5.45,7.67
22,福岡,7,4,6.97,37.17,5.97,7.82
22,福岡,7,5,6.87,37.47,5.8,7.73
22,福岡,7,6,6.79,37.43,5.67,7.7
22,福岡,8,1,6.84,37.94,5.82,7.6
22,福岡,8,2,6.83,37.8,5.77,7.7
22,福岡,8,3,6.85,37.97,5.8,7.73
22,福岡,8,4,6.93,37.9,5.87,7.67
22,福岡,8,5,6.88,37.57,6.0,7.67
22,福岡,8,6,6.9,38.57,6.27,7.83
23,唐津,1,1,6.71,36.63,5.0,7.73
23,唐津,1,2,6.67,36.7,5.7,7.7
23,唐津,1,3,6.68,36.6,5.4,7.83
23,唐津,1,4,6.71,36.63,5.27,7.8
23,唐津,1,5,6.72,36.87,5.57,7.63
23,唐津,1,6,6.67,36.53,5.3,7.63
23,唐津,2,1,6.72,36.5,5.3,7.7
23,唐津,2,2,6.68,36.63,5.33,7.73
23,唐津,2,3,6.74,37.06,5.47,7.77
23,唐津,2,4,6.72,37.13,5.4,7.9
23,唐津,2,5,6.7,37.3,5.57,7.73
23,唐津,2,6,6.76,36.47,5.73,7.67
23,唐津,3,1,6.79,36.73,5.44,7.85
23,唐津,3,2,6.73,36.41,5.5,7.63
23,唐津,3,3,6.78,37.0,5.77,7.61
23,唐津,3,4,6.75,36.97,5.7,7.6
23,唐津,3,5,6.76,37.1,5.54,7.62
23,唐津,3,6,6.74,37.6,5.37,7.64
23,唐津,4,1,6.73,36.07,5.07,7.78
23,唐津,4,2,6.77,36.97,5.73,7.65
23,唐津,4,3,6.79,37.47,5.8,7.83
23,唐津,4,4,6.81,37.43,5.71,7.8
23,唐津,4,5,6.83,36.63,5.86,7.67
23,唐津,4,6,6.77,36.9,5.37,7.73
23,唐津,5,1,6.74,36.6,5.43,7.94
23,唐津,5,2,6.72,37.1,5.55,7.8
23,唐津,5,3,6.78,37.06,5.52,7.9
23,唐津,5,4,6.79,37.16,5.71,7.83
23,唐津,5,5,6.77,37.2,6.07,7.7
23,唐津,5,6,6.79,37.57,5.83,7.84
23,唐津,6,1,6.7,36.53,5.2,7.81
23,唐津,6,2,6.71,37.03,5.83,7.72
23,唐津,6,3,6.79,36.77,5.7,7.56
23,唐津,6,4,6.77,37.37,5.57,7.84
23,唐津,6,5,6.72,37.26,5.67,7.81
23,唐津,6,6,6.81,37.37,5.95,7.53
23,唐津,7,1,6.73,36.77,5.47,7.8
23,唐津,7,2,6.67,37.07,5.48,7.66
23,唐津,7,3,6.7,36.67,5.8,7.9
23,唐津,7,4,6.78,37.23,5.73,7.73
23,唐津,7,5,6.77,37.27,5.76,7.81
23,唐津,7,6,6.75,36.61,5.42,7.67
23,唐津,8,1,6.68,36.07,5.29,7.59
23,唐津,8,2,6.73,36.63,5.61,7.67
23,唐津,8,3,6.76,36.97,5.5,7.72
23,唐津,8,4,6.66,36.67,5.6,7.78
23,唐津,8,5,6.67,36.77,5.57,7.63
23,唐津,8,6,6.68,37.03,5.7,7.79
23,唐津,9,1,6.71,36.57,5.27,7.73
23,唐津,9,2,6.76,36.54,5.43,7.9
23,唐津,9,3,6.71,36.6,5.57,7.7
23,唐津,9,4,6.63,36.57,5.33,7.6
23,唐津,9,5,6.77,37.23,5.47,7.77
23,唐津,9,6,6.71,37.6,5.83,7.63
23,唐津,10,1,6.73,36.62,5.61,7.8
23,唐津,10,2,6.74,36.9,5.37,7.95
23,唐津,10,3,6.65,36.38,5.46,7.89
23,唐津,10,4,6.7,36.4,5.25,7.84
23,唐津,10,5,6.68,36.93,5.49,7.73
23,唐津,10,6,6.74,36.8,5.63,7.63
8,常滑,10,1,6.72,36.83,5.58,7.0
8,常滑,10,2,6.77,36.89,5.36,7.23
8,常滑,10,3,6.74,37.14,6.21,7.07
8,常滑,10,4,6.79,37.74,5.53,7.18
8,常滑,10,5,6.65,37.7,5.75,7.22
8,常滑,10,6,6.83,37.86,5.44,7.23
19,下関,1,1,6.74,36.81,5.2,7.41
19,下関,1,2,6.73,36.95,5.31,7.35
19,下関,1,3,6.77,37.76,5.57,7.4
19,下関,1,4,6.73,36.63,5.52,7.4
19,下関,1,5,6.73,37.38,5.7,7.36
19,下関,1,6,6.74,37.06,6.09,7.37
20,若松,1,1,6.93,36.89,5.82,6.18
20,若松,1,2,6.95,37.79,5.92,6.21
20,若松,1,3,6.95,38.38,5.99,6.2
20,若松,1,4,7.03,38.33,6.2,6.22
20,若松,1,5,6.87,37.57,5.96,6.15
20,若松,1,6,6.88,38.35,6.38,6.08
15,丸亀,1,1,6.74,37.6,5.7,5.6
15,丸亀,1,2,6.75,37.8,5.9,5.6
15,丸亀,1,3,6.8,37.47,5.73,5.67
15,丸亀,1,4,6.61,36.93,5.43,5.7
15,丸亀,1,5,6.71,36.47,5.6,5.6
15,丸亀,1,6,6.71,36.87,5.67,6.07
17,宮島,11,1,6.7,36.7,5.63,7.11
17,宮島,11,2,6.68,36.89,5.57,7.27
17,宮島,11,3,6.66,37.07,5.72,7.14
17,宮島,11,4,6.72,37.64,5.86,7.11
17,宮島,11,5,6.65,37.19,5.56,7.14
17,宮島,11,6,6.63,37.5,5.8,7.13
5,多摩川,8,1,6.8,36.97,5.69,6.88
5,多摩川,8,2,6.82,37.77,5.43,7.01
5,多摩川,8,3,6.77,37.42,5.5,6.97
5,多摩川,8,4,6.67,37.22,5.93,6.98
5,多摩川,8,5,6.72,36.84,6.07,6.96
5,多摩川,8,6,6.69,37.63,5.7,7.1
2,戸田,10,1,6.56,36.3,5.34,6.9
2,戸田,10,2,6.59,37.3,5.43,7.03
